backend,executor,solver-p,preconditioner,number_of_iterations,resolution,processes,run_time,success
OF,reference,CG,none,0,16,1,0.247328,1
OF,reference,CG,none,0,16,1,0.244989,1
OF,reference,CG,none,0,16,1,0.246159,1
OF,reference,CG,none,0,16,1,0.248866,1
OF,reference,CG,none,0,16,1,0.247657,1
OF,reference,CG,none,0,16,1,0.248833,1
OF,reference,CG,none,0,16,1,0.245933,1
OF,reference,CG,none,0,16,1,0.246694,1
OF,reference,CG,none,0,16,1,0.248659,1
OF,reference,CG,none,0,16,1,0.246298,1
OF,reference,CG,none,0,16,1,0.248915,1
OF,reference,CG,none,0,16,1,0.24763,1
OF,reference,CG,none,0,16,1,0.246439,1
OF,reference,CG,none,0,16,1,0.247787,1
OF,reference,CG,none,0,16,1,0.248643,1
OF,reference,CG,none,0,16,1,0.246107,1
OF,reference,CG,none,0,16,1,0.246264,1
OF,reference,CG,none,0,16,1,0.243982,1
OF,reference,CG,none,0,16,1,0.249578,1
OF,reference,CG,none,0,16,1,0.249265,1
OF,reference,CG,none,0,16,1,0.247401,1
OF,reference,CG,none,0,16,1,0.247252,1
OF,reference,CG,none,0,16,1,0.245557,1
OF,reference,CG,none,0,16,1,0.247836,1
OF,reference,CG,none,0,16,1,0.2434,1
OF,reference,CG,none,0,16,1,0.245664,1
OF,reference,CG,none,0,16,1,0.246543,1
OF,reference,CG,none,0,16,1,0.253075,1
OF,reference,CG,none,0,16,1,0.252106,1
OF,reference,CG,none,0,16,1,0.247292,1
OF,reference,CG,none,0,16,1,0.245978,1
OF,reference,CG,none,0,16,1,0.250092,1
OF,reference,CG,none,0,16,1,0.246027,1
OF,reference,CG,none,0,16,1,0.244218,1
OF,reference,CG,none,0,16,1,0.245707,1
OF,reference,CG,none,0,16,1,0.249299,1
OF,reference,CG,none,0,16,1,0.246977,1
OF,reference,CG,none,0,16,1,0.244783,1
OF,reference,CG,none,0,16,1,0.245228,1
OF,reference,CG,none,0,16,1,0.243889,1
OF,reference,CG,none,0,16,1,0.2472,1
OF,reference,CG,none,0,16,1,0.244374,1
OF,reference,CG,none,0,16,1,0.244911,1
OF,reference,CG,none,0,16,1,0.249279,1
OF,reference,CG,none,0,16,1,0.245704,1
OF,reference,CG,none,0,16,1,0.245031,1
OF,reference,CG,none,0,16,1,0.246846,1
OF,reference,CG,none,0,16,1,0.248306,1
OF,reference,CG,none,0,16,1,0.247069,1
OF,reference,CG,none,0,16,1,0.244395,1
OF,reference,CG,none,0,16,1,0.247913,1
OF,reference,CG,none,0,16,1,0.244583,1
OF,reference,CG,none,0,16,1,0.245453,1
OF,reference,CG,none,0,16,1,0.24681,1
OF,reference,CG,none,0,16,1,0.245273,1
OF,reference,CG,none,0,16,1,0.245741,1
OF,reference,CG,none,0,16,1,0.248475,1
OF,reference,CG,none,0,16,1,0.245299,1
OF,reference,CG,none,0,16,1,0.247208,1
OF,reference,CG,none,0,16,1,0.251233,1
OF,reference,CG,none,0,16,1,0.251378,1
OF,reference,CG,none,0,16,1,0.246258,1
OF,reference,CG,none,0,16,1,0.245066,1
OF,reference,CG,none,0,16,1,0.245644,1
OF,reference,CG,none,0,16,1,0.248502,1
OF,reference,CG,none,0,16,1,0.245566,1
OF,reference,CG,none,0,16,1,0.245656,1
OF,reference,CG,none,0,16,1,0.247297,1
OF,reference,CG,none,0,16,1,0.245683,1
OF,reference,CG,none,0,16,1,0.246062,1
OF,reference,CG,none,0,16,1,0.247544,1
OF,reference,CG,none,0,16,1,0.245617,1
OF,reference,CG,none,0,16,1,0.2493,1
OF,reference,CG,none,0,16,1,0.245102,1
OF,reference,CG,none,0,16,1,0.243421,1
OF,reference,CG,none,0,16,1,0.247791,1
OF,reference,CG,none,0,16,1,0.246341,1
OF,reference,CG,none,0,16,1,0.245132,1
OF,reference,CG,none,0,16,1,0.245953,1
OF,reference,CG,none,0,16,1,0.243549,1
OF,reference,CG,none,0,16,1,0.248693,1
OF,reference,CG,none,0,16,1,0.244843,1
OF,reference,CG,none,0,16,1,0.245747,1
OF,reference,CG,none,0,16,1,0.247014,1
OF,reference,CG,none,0,16,1,0.246364,1
OF,reference,CG,none,0,16,1,0.247354,1
OF,reference,CG,none,0,16,1,0.246354,1
OF,reference,CG,none,0,16,1,0.246718,1
OF,reference,CG,none,0,16,1,0.24683,1
OF,reference,CG,none,0,16,1,0.256545,1
OF,reference,CG,none,0,16,1,0.245252,1
OF,reference,CG,none,0,16,1,0.253178,1
OF,reference,CG,none,0,16,1,0.248292,1
OF,reference,CG,none,0,16,1,0.246843,1
OF,reference,CG,none,0,16,1,0.244348,1
OF,reference,CG,none,0,16,1,0.250785,1
OF,reference,CG,none,0,16,1,0.247679,1
OF,reference,CG,none,0,16,1,0.244463,1
OF,reference,CG,none,0,16,1,0.243889,1
OF,reference,CG,none,0,16,1,0.249466,1
OF,reference,CG,none,0,16,1,0.244596,1
OF,reference,CG,none,0,16,1,0.246673,1
OF,reference,CG,none,0,16,1,0.244776,1
OF,reference,CG,none,0,16,1,0.246211,1
OF,reference,CG,none,0,16,1,0.245243,1
OF,reference,CG,none,0,16,1,0.246795,1
OF,reference,CG,none,0,16,1,0.246492,1
OF,reference,CG,none,0,16,1,0.248561,1
OF,reference,CG,none,0,16,1,0.244242,1
OF,reference,CG,none,0,16,1,0.244647,1
OF,reference,CG,none,0,16,1,0.255194,1
OF,reference,CG,none,0,16,1,0.24629,1
OF,reference,CG,none,0,16,1,0.247759,1
OF,reference,CG,none,0,16,1,0.24433,1
OF,reference,CG,none,0,16,1,0.244516,1
OF,reference,CG,none,0,16,1,0.244688,1
OF,reference,CG,none,0,16,1,0.24467,1
OF,reference,CG,none,0,16,1,0.251561,1
OF,reference,CG,none,0,16,1,0.245199,1
OF,reference,CG,none,0,16,1,0.245545,1
OF,reference,CG,none,0,16,1,0.244194,1
OF,reference,CG,none,0,16,1,0.243844,1
OF,reference,CG,none,0,16,1,0.251002,1
OF,reference,CG,none,0,16,1,0.251739,1
OF,reference,CG,none,0,16,1,0.247278,1
OF,reference,CG,none,0,16,1,0.24584,1
OF,reference,CG,none,0,16,1,0.246605,1
OF,reference,CG,none,0,16,1,0.246909,1
OF,reference,CG,none,0,16,1,0.245526,1
OF,reference,CG,none,0,16,1,0.244888,1
OF,reference,CG,none,0,16,1,0.254403,1
OF,reference,CG,none,0,16,1,0.246241,1
OF,reference,CG,none,0,16,1,0.246547,1
OF,reference,CG,none,0,16,1,0.246137,1
OF,reference,CG,none,0,16,1,0.245873,1
OF,reference,CG,none,0,16,1,0.246185,1
OF,reference,CG,none,0,16,1,0.246141,1
OF,reference,CG,none,0,16,1,0.245714,1
OF,reference,CG,none,0,16,1,0.246144,1
OF,reference,CG,none,0,16,1,0.245274,1
OF,reference,CG,none,0,16,1,0.245527,1
OF,reference,CG,none,0,16,1,0.246918,1
OF,reference,CG,none,0,16,1,0.243247,1
OF,reference,CG,none,0,16,1,0.248982,1
OF,reference,CG,none,0,16,1,0.24785,1
OF,reference,CG,none,0,16,1,0.250571,1
OF,reference,CG,none,0,16,1,0.245296,1
OF,reference,CG,none,0,16,1,0.246874,1
OF,reference,CG,none,0,16,1,0.24822,1
OF,reference,CG,none,0,16,1,0.244368,1
OF,reference,CG,none,0,16,1,0.249122,1
OF,reference,CG,none,0,16,1,0.244643,1
OF,reference,CG,none,0,16,1,0.246764,1
OF,reference,CG,none,0,16,1,0.244882,1
OF,reference,CG,none,0,16,1,0.251955,1
OF,reference,CG,none,0,16,1,0.249533,1
OF,reference,CG,none,0,16,1,0.245238,1
OF,reference,CG,none,0,16,1,0.249419,1
OF,reference,CG,none,0,16,1,0.247836,1
OF,reference,CG,none,0,16,1,0.247159,1
OF,reference,CG,none,0,16,1,0.244716,1
OF,reference,CG,none,0,16,1,0.24911,1
OF,reference,CG,none,0,16,1,0.249026,1
OF,reference,CG,none,0,16,1,0.246047,1
OF,reference,CG,none,0,16,1,0.245964,1
OF,reference,CG,none,0,16,1,0.24797,1
OF,reference,CG,none,0,16,1,0.247507,1
OF,reference,CG,none,0,16,1,0.246042,1
OF,reference,CG,none,0,16,1,0.244903,1
OF,reference,CG,none,0,16,1,0.244441,1
OF,reference,CG,none,0,16,1,0.249738,1
OF,reference,CG,none,0,16,1,0.24659,1
OF,reference,CG,none,0,16,1,0.243053,1
OF,reference,CG,none,0,16,1,0.249327,1
OF,reference,CG,none,0,16,1,0.245879,1
OF,reference,CG,none,0,16,1,0.246362,1
OF,reference,CG,none,0,16,1,0.247395,1
OF,reference,CG,none,0,16,1,0.249859,1
OF,reference,CG,none,0,16,1,0.250925,1
OF,reference,CG,none,0,16,1,0.255343,1
OF,reference,CG,none,0,16,1,0.24689,1
OF,reference,CG,none,0,16,1,0.243062,1
OF,reference,CG,none,0,16,1,0.246136,1
OF,reference,CG,none,0,16,1,0.245724,1
OF,reference,CG,none,0,16,1,0.248738,1
OF,reference,CG,none,0,16,1,0.250258,1
OF,reference,CG,none,0,16,1,0.249122,1
OF,reference,CG,none,0,16,1,0.245871,1
OF,reference,CG,none,0,16,1,0.246576,1
OF,reference,CG,none,0,16,1,0.24872,1
OF,reference,CG,none,0,16,1,0.247477,1
OF,reference,CG,none,0,16,1,0.246136,1
OF,reference,CG,none,0,16,1,0.248346,1
OF,reference,CG,none,0,16,1,0.24803,1
OF,reference,CG,none,0,16,1,0.245676,1
OF,reference,CG,none,0,16,1,0.245616,1
OF,reference,CG,none,0,16,1,0.246488,1
OF,reference,CG,none,0,16,1,0.245226,1
OF,reference,CG,none,0,16,1,0.24582,1
OF,reference,CG,none,0,16,1,0.245569,1
OF,reference,CG,none,0,16,1,0.246051,1
OF,reference,CG,none,0,16,1,0.249359,1
OF,reference,CG,none,0,16,1,0.245152,1
OF,reference,CG,none,0,16,1,0.244597,1
OF,reference,CG,none,0,16,1,0.247635,1
OF,reference,CG,none,0,16,1,0.246096,1
OF,reference,CG,none,0,16,1,0.248434,1
OF,reference,CG,none,0,16,1,0.247707,1
OF,reference,CG,none,0,16,1,0.249385,1
OF,reference,CG,none,0,16,1,0.248581,1
OF,reference,CG,none,0,16,1,0.245955,1
OF,reference,CG,none,0,16,1,0.245235,1
OF,reference,CG,none,0,16,1,0.248278,1
OF,reference,CG,none,0,16,1,0.247515,1
OF,reference,CG,none,0,16,1,0.246215,1
OF,reference,CG,none,0,16,1,0.245425,1
OF,reference,CG,none,0,16,1,0.245659,1
OF,reference,CG,none,0,16,1,0.249092,1
OF,reference,CG,none,0,16,1,0.249818,1
OF,reference,CG,none,0,16,1,0.244697,1
OF,reference,CG,none,0,16,1,0.245736,1
OF,reference,CG,none,0,16,1,0.245605,1
OF,reference,BiCGStab,none,0,16,1,0.282458,1
OF,reference,BiCGStab,none,0,16,1,0.277669,1
OF,reference,BiCGStab,none,0,16,1,0.276327,1
OF,reference,BiCGStab,none,0,16,1,0.279708,1
OF,reference,BiCGStab,none,0,16,1,0.2761,1
OF,reference,BiCGStab,none,0,16,1,0.274865,1
OF,reference,BiCGStab,none,0,16,1,0.278159,1
OF,reference,BiCGStab,none,0,16,1,0.273329,1
OF,reference,BiCGStab,none,0,16,1,0.278399,1
OF,reference,BiCGStab,none,0,16,1,0.27451,1
OF,reference,BiCGStab,none,0,16,1,0.27474,1
OF,reference,BiCGStab,none,0,16,1,0.279295,1
OF,reference,BiCGStab,none,0,16,1,0.277962,1
OF,reference,BiCGStab,none,0,16,1,0.282712,1
OF,reference,BiCGStab,none,0,16,1,0.277525,1
OF,reference,BiCGStab,none,0,16,1,0.280114,1
OF,reference,BiCGStab,none,0,16,1,0.274956,1
OF,reference,BiCGStab,none,0,16,1,0.277299,1
OF,reference,BiCGStab,none,0,16,1,0.279092,1
OF,reference,BiCGStab,none,0,16,1,0.278444,1
OF,reference,BiCGStab,none,0,16,1,0.278576,1
OF,reference,BiCGStab,none,0,16,1,0.277821,1
OF,reference,BiCGStab,none,0,16,1,0.277026,1
OF,reference,BiCGStab,none,0,16,1,0.274898,1
OF,reference,BiCGStab,none,0,16,1,0.273985,1
OF,reference,BiCGStab,none,0,16,1,0.275884,1
OF,reference,BiCGStab,none,0,16,1,0.279895,1
OF,reference,BiCGStab,none,0,16,1,0.280815,1
OF,reference,BiCGStab,none,0,16,1,0.277079,1
OF,reference,BiCGStab,none,0,16,1,0.271321,1
OF,reference,BiCGStab,none,0,16,1,0.276878,1
OF,reference,BiCGStab,none,0,16,1,0.275476,1
OF,reference,BiCGStab,none,0,16,1,0.272496,1
OF,reference,BiCGStab,none,0,16,1,0.274206,1
OF,reference,BiCGStab,none,0,16,1,0.279352,1
OF,reference,BiCGStab,none,0,16,1,0.27607,1
OF,reference,BiCGStab,none,0,16,1,0.27335,1
OF,reference,BiCGStab,none,0,16,1,0.275183,1
OF,reference,BiCGStab,none,0,16,1,0.274276,1
OF,reference,BiCGStab,none,0,16,1,0.27526,1
OF,reference,BiCGStab,none,0,16,1,0.274167,1
OF,reference,BiCGStab,none,0,16,1,0.27319,1
OF,reference,BiCGStab,none,0,16,1,0.276911,1
OF,reference,BiCGStab,none,0,16,1,0.275237,1
OF,reference,BiCGStab,none,0,16,1,0.275897,1
OF,reference,BiCGStab,none,0,16,1,0.277897,1
OF,reference,BiCGStab,none,0,16,1,0.273596,1
OF,reference,BiCGStab,none,0,16,1,0.27603,1
OF,reference,BiCGStab,none,0,16,1,0.274991,1
OF,reference,BiCGStab,none,0,16,1,0.275009,1
OF,reference,BiCGStab,none,0,16,1,0.27508,1
OF,reference,BiCGStab,none,0,16,1,0.274371,1
OF,reference,BiCGStab,none,0,16,1,0.278572,1
OF,reference,BiCGStab,none,0,16,1,0.274195,1
OF,reference,BiCGStab,none,0,16,1,0.275383,1
OF,reference,BiCGStab,none,0,16,1,0.279461,1
OF,reference,BiCGStab,none,0,16,1,0.275004,1
OF,reference,BiCGStab,none,0,16,1,0.279402,1
OF,reference,BiCGStab,none,0,16,1,0.277141,1
OF,reference,BiCGStab,none,0,16,1,0.27988,1
OF,reference,BiCGStab,none,0,16,1,0.278665,1
OF,reference,BiCGStab,none,0,16,1,0.274982,1
OF,reference,BiCGStab,none,0,16,1,0.274413,1
OF,reference,BiCGStab,none,0,16,1,0.279785,1
OF,reference,BiCGStab,none,0,16,1,0.284538,1
OF,reference,BiCGStab,none,0,16,1,0.277985,1
OF,reference,BiCGStab,none,0,16,1,0.273918,1
OF,reference,BiCGStab,none,0,16,1,0.277511,1
OF,reference,BiCGStab,none,0,16,1,0.28238,1
OF,reference,BiCGStab,none,0,16,1,0.275809,1
OF,reference,BiCGStab,none,0,16,1,0.270978,1
OF,reference,BiCGStab,none,0,16,1,0.274722,1
OF,reference,BiCGStab,none,0,16,1,0.276856,1
OF,reference,BiCGStab,none,0,16,1,0.279749,1
OF,reference,BiCGStab,none,0,16,1,0.274836,1
OF,reference,BiCGStab,none,0,16,1,0.275593,1
OF,reference,BiCGStab,none,0,16,1,0.27412,1
OF,reference,BiCGStab,none,0,16,1,0.278284,1
OF,reference,BiCGStab,none,0,16,1,0.277279,1
OF,reference,BiCGStab,none,0,16,1,0.280464,1
OF,reference,BiCGStab,none,0,16,1,0.282297,1
OF,reference,BiCGStab,none,0,16,1,0.274886,1
OF,reference,BiCGStab,none,0,16,1,0.273756,1
OF,reference,BiCGStab,none,0,16,1,0.277228,1
OF,reference,BiCGStab,none,0,16,1,0.275063,1
OF,reference,BiCGStab,none,0,16,1,0.275359,1
OF,reference,BiCGStab,none,0,16,1,0.27449,1
OF,reference,BiCGStab,none,0,16,1,0.27686,1
OF,reference,BiCGStab,none,0,16,1,0.273579,1
OF,reference,BiCGStab,none,0,16,1,0.281748,1
OF,reference,BiCGStab,none,0,16,1,0.279595,1
OF,reference,BiCGStab,none,0,16,1,0.277887,1
OF,reference,BiCGStab,none,0,16,1,0.280098,1
OF,reference,BiCGStab,none,0,16,1,0.273802,1
OF,reference,BiCGStab,none,0,16,1,0.275809,1
OF,reference,BiCGStab,none,0,16,1,0.277112,1
OF,reference,BiCGStab,none,0,16,1,0.280796,1
OF,reference,BiCGStab,none,0,16,1,0.27415,1
OF,reference,BiCGStab,none,0,16,1,0.273927,1
OF,reference,BiCGStab,none,0,16,1,0.282905,1
OF,reference,BiCGStab,none,0,16,1,0.282507,1
OF,reference,BiCGStab,none,0,16,1,0.279297,1
OF,reference,BiCGStab,none,0,16,1,0.276167,1
OF,reference,BiCGStab,none,0,16,1,0.276108,1
OF,reference,BiCGStab,none,0,16,1,0.276903,1
OF,reference,BiCGStab,none,0,16,1,0.282661,1
OF,reference,BiCGStab,none,0,16,1,0.277191,1
OF,reference,BiCGStab,none,0,16,1,0.279236,1
OF,reference,BiCGStab,none,0,16,1,0.27398,1
OF,reference,BiCGStab,none,0,16,1,0.276261,1
OF,reference,BiCGStab,none,0,16,1,0.277364,1
OF,reference,BiCGStab,none,0,16,1,0.278787,1
OF,reference,BiCGStab,none,0,16,1,0.28224,1
OF,reference,BiCGStab,none,0,16,1,0.27605,1
OF,reference,BiCGStab,none,0,16,1,0.275552,1
OF,reference,BiCGStab,none,0,16,1,0.274137,1
OF,reference,BiCGStab,none,0,16,1,0.274353,1
OF,reference,BiCGStab,none,0,16,1,0.271734,1
OF,reference,BiCGStab,none,0,16,1,0.274602,1
OF,reference,BiCGStab,none,0,16,1,0.275752,1
OF,reference,BiCGStab,none,0,16,1,0.278122,1
OF,reference,BiCGStab,none,0,16,1,0.285107,1
OF,reference,BiCGStab,none,0,16,1,0.283977,1
OF,reference,BiCGStab,none,0,16,1,0.278794,1
OF,reference,BiCGStab,none,0,16,1,0.281792,1
OF,reference,BiCGStab,none,0,16,1,0.280646,1
OF,reference,BiCGStab,none,0,16,1,0.275359,1
OF,reference,BiCGStab,none,0,16,1,0.278526,1
OF,reference,BiCGStab,none,0,16,1,0.278789,1
OF,reference,BiCGStab,none,0,16,1,0.279898,1
OF,reference,BiCGStab,none,0,16,1,0.275548,1
OF,reference,BiCGStab,none,0,16,1,0.273685,1
OF,reference,BiCGStab,none,0,16,1,0.273307,1
OF,reference,BiCGStab,none,0,16,1,0.279624,1
OF,reference,BiCGStab,none,0,16,1,0.278645,1
OF,reference,BiCGStab,none,0,16,1,0.274998,1
OF,reference,BiCGStab,none,0,16,1,0.278434,1
OF,reference,BiCGStab,none,0,16,1,0.277612,1
OF,reference,BiCGStab,none,0,16,1,0.274704,1
OF,reference,BiCGStab,none,0,16,1,0.275323,1
OF,reference,BiCGStab,none,0,16,1,0.282214,1
OF,reference,BiCGStab,none,0,16,1,0.281773,1
OF,reference,BiCGStab,none,0,16,1,0.274515,1
OF,reference,BiCGStab,none,0,16,1,0.274419,1
OF,reference,BiCGStab,none,0,16,1,0.275285,1
OF,reference,BiCGStab,none,0,16,1,0.2753,1
OF,reference,BiCGStab,none,0,16,1,0.277194,1
OF,reference,BiCGStab,none,0,16,1,0.275025,1
OF,reference,BiCGStab,none,0,16,1,0.279184,1
OF,reference,BiCGStab,none,0,16,1,0.275159,1
OF,reference,BiCGStab,none,0,16,1,0.284155,1
OF,reference,BiCGStab,none,0,16,1,0.281901,1
OF,reference,BiCGStab,none,0,16,1,0.283225,1
OF,reference,BiCGStab,none,0,16,1,0.278759,1
OF,reference,BiCGStab,none,0,16,1,0.277123,1
OF,reference,BiCGStab,none,0,16,1,0.276133,1
OF,reference,BiCGStab,none,0,16,1,0.278801,1
OF,reference,BiCGStab,none,0,16,1,0.28146,1
OF,reference,BiCGStab,none,0,16,1,0.274919,1
OF,reference,BiCGStab,none,0,16,1,0.276774,1
OF,reference,BiCGStab,none,0,16,1,0.280896,1
OF,reference,BiCGStab,none,0,16,1,0.276758,1
OF,reference,BiCGStab,none,0,16,1,0.278378,1
OF,reference,BiCGStab,none,0,16,1,0.277091,1
OF,reference,BiCGStab,none,0,16,1,0.278129,1
OF,reference,BiCGStab,none,0,16,1,0.282308,1
OF,reference,BiCGStab,none,0,16,1,0.27907,1
OF,reference,BiCGStab,none,0,16,1,0.277977,1
OF,reference,BiCGStab,none,0,16,1,0.278809,1
OF,reference,BiCGStab,none,0,16,1,0.277359,1
OF,reference,BiCGStab,none,0,16,1,0.27735,1
OF,reference,BiCGStab,none,0,16,1,0.272504,1
OF,reference,BiCGStab,none,0,16,1,0.281155,1
OF,reference,BiCGStab,none,0,16,1,0.283248,1
OF,reference,BiCGStab,none,0,16,1,0.275662,1
OF,reference,BiCGStab,none,0,16,1,0.273816,1
OF,reference,BiCGStab,none,0,16,1,0.274043,1
OF,reference,BiCGStab,none,0,16,1,0.272511,1
OF,reference,BiCGStab,none,0,16,1,0.275264,1
OF,reference,BiCGStab,none,0,16,1,0.274741,1
OF,reference,BiCGStab,none,0,16,1,0.276949,1
OF,reference,BiCGStab,none,0,16,1,0.276617,1
OF,reference,BiCGStab,none,0,16,1,0.279494,1
OF,reference,BiCGStab,none,0,16,1,0.278274,1
OF,reference,BiCGStab,none,0,16,1,0.279577,1
OF,reference,BiCGStab,none,0,16,1,0.278608,1
OF,reference,BiCGStab,none,0,16,1,0.2753,1
OF,reference,BiCGStab,none,0,16,1,0.277134,1
OF,reference,BiCGStab,none,0,16,1,0.279414,1
OF,reference,BiCGStab,none,0,16,1,0.280381,1
OF,reference,BiCGStab,none,0,16,1,0.274825,1
OF,reference,BiCGStab,none,0,16,1,0.276555,1
OF,reference,BiCGStab,none,0,16,1,0.279555,1
OF,reference,BiCGStab,none,0,16,1,0.28107,1
OF,reference,BiCGStab,none,0,16,1,0.275883,1
OF,reference,BiCGStab,none,0,16,1,0.275269,1
OF,reference,BiCGStab,none,0,16,1,0.275747,1
OF,reference,BiCGStab,none,0,16,1,0.282265,1
OF,reference,BiCGStab,none,0,16,1,0.281025,1
OF,reference,BiCGStab,none,0,16,1,0.282943,1
OF,reference,BiCGStab,none,0,16,1,0.280297,1
OF,reference,BiCGStab,none,0,16,1,0.276524,1
OF,reference,BiCGStab,none,0,16,1,0.277021,1
OF,reference,BiCGStab,none,0,16,1,0.27785,1
OF,reference,BiCGStab,none,0,16,1,0.27904,1
OF,reference,BiCGStab,none,0,16,1,0.281425,1
OF,reference,BiCGStab,none,0,16,1,0.277706,1
OF,reference,BiCGStab,none,0,16,1,0.275842,1
OF,reference,BiCGStab,none,0,16,1,0.275125,1
OF,reference,BiCGStab,none,0,16,1,0.273852,1
OF,reference,BiCGStab,none,0,16,1,0.27673,1
OF,reference,BiCGStab,none,0,16,1,0.275291,1
OF,reference,BiCGStab,none,0,16,1,0.27822,1
OF,reference,BiCGStab,none,0,16,1,0.275497,1
OF,reference,BiCGStab,none,0,16,1,0.279625,1
OF,reference,BiCGStab,none,0,16,1,0.278905,1
OF,reference,BiCGStab,none,0,16,1,0.279614,1
OF,reference,CG,none,0,32,1,2.156238,1
OF,reference,CG,none,0,32,1,2.13409,1
OF,reference,CG,none,0,32,1,2.139377,1
OF,reference,CG,none,0,32,1,2.164828,1
OF,reference,CG,none,0,32,1,2.134795,1
OF,reference,CG,none,0,32,1,2.144556,1
OF,reference,CG,none,0,32,1,2.271889,1
OF,reference,CG,none,0,32,1,2.165779,1
OF,reference,CG,none,0,32,1,2.134602,1
OF,reference,CG,none,0,32,1,2.13751,1
OF,reference,CG,none,0,32,1,2.138665,1
OF,reference,CG,none,0,32,1,2.142162,1
OF,reference,CG,none,0,32,1,2.137577,1
OF,reference,CG,none,0,32,1,2.142158,1
OF,reference,CG,none,0,32,1,2.160227,1
OF,reference,CG,none,0,32,1,2.129172,1
OF,reference,CG,none,0,32,1,2.136974,1
OF,reference,CG,none,0,32,1,2.151681,1
OF,reference,CG,none,0,32,1,2.137042,1
OF,reference,CG,none,0,32,1,2.128486,1
OF,reference,CG,none,0,32,1,2.13371,1
OF,reference,CG,none,0,32,1,2.134378,1
OF,reference,CG,none,0,32,1,2.131693,1
OF,reference,CG,none,0,32,1,2.132836,1
OF,reference,CG,none,0,32,1,2.143381,1
OF,reference,CG,none,0,32,1,2.139352,1
OF,reference,CG,none,0,32,1,2.135535,1
OF,reference,CG,none,0,32,1,2.13472,1
OF,reference,BiCGStab,none,0,32,1,2.777625,1
OF,reference,BiCGStab,none,0,32,1,2.724685,1
OF,reference,BiCGStab,none,0,32,1,2.731871,1
OF,reference,BiCGStab,none,0,32,1,2.744416,1
OF,reference,BiCGStab,none,0,32,1,2.721841,1
OF,reference,BiCGStab,none,0,32,1,2.720547,1
OF,reference,BiCGStab,none,0,32,1,2.744382,1
OF,reference,BiCGStab,none,0,32,1,2.757892,1
OF,reference,BiCGStab,none,0,32,1,2.740501,1
OF,reference,BiCGStab,none,0,32,1,2.728332,1
OF,reference,BiCGStab,none,0,32,1,2.726246,1
OF,reference,BiCGStab,none,0,32,1,2.74026,1
OF,reference,BiCGStab,none,0,32,1,2.725219,1
OF,reference,BiCGStab,none,0,32,1,2.727316,1
OF,reference,BiCGStab,none,0,32,1,2.768652,1
OF,reference,BiCGStab,none,0,32,1,2.724717,1
OF,reference,BiCGStab,none,0,32,1,2.723645,1
OF,reference,BiCGStab,none,0,32,1,2.740978,1
OF,reference,BiCGStab,none,0,32,1,2.727114,1
OF,reference,BiCGStab,none,0,32,1,2.724503,1
OF,reference,BiCGStab,none,0,32,1,2.734947,1
OF,reference,BiCGStab,none,0,32,1,2.765295,1
OF,reference,CG,none,0,64,1,35.935283,1
OF,reference,CG,none,0,64,1,35.756088,1
OF,reference,CG,none,0,64,1,35.757777,1
OF,reference,CG,none,0,64,1,35.771271,1
OF,reference,CG,none,0,64,1,35.808796,1
OF,reference,BiCGStab,none,0,64,1,47.149864,1
OF,reference,BiCGStab,none,0,64,1,47.037718,1
OF,reference,BiCGStab,none,0,64,1,46.875001,1
OF,reference,BiCGStab,none,0,64,1,47.009166,1
OF,reference,BiCGStab,none,0,64,1,46.957379,1
