backend,executor,solver_p,preconditioner,resolution,processes,setup_timerun_time,number_of_iterations
#{'OBR_VERSION': '0.0.0'}
OF,reference,CG,DIC,0,1,0.236905,0.355902,367
OF,reference,CG,DIC,0,1,0.236905,0.355337,367
OF,reference,CG,DIC,0,1,0.236905,0.355471,367
OF,reference,CG,DIC,0,1,0.236905,0.363693,367
OF,reference,CG,DIC,0,1,0.236905,0.360139,367
OF,reference,CG,DIC,0,1,0.236905,0.359657,367
OF,reference,CG,DIC,0,1,0.236905,0.356132,367
OF,reference,CG,DIC,0,1,0.236905,0.356232,367
OF,reference,CG,DIC,0,1,0.236905,0.360142,367
OF,reference,CG,DIC,0,1,0.236905,0.366111,367
OF,reference,CG,DIC,0,1,0.236905,0.359995,367
OF,reference,CG,DIC,0,1,0.236905,0.349351,367
OF,reference,CG,DIC,0,1,0.236905,0.356784,367
OF,reference,CG,DIC,0,1,0.236905,0.356747,367
OF,reference,CG,DIC,0,1,0.236905,0.353014,367
OF,reference,CG,DIC,0,1,0.236905,0.356557,367
OF,reference,CG,DIC,0,1,0.236905,0.355368,367
OF,reference,CG,DIC,0,1,0.236905,0.355409,367
OF,reference,CG,DIC,0,1,0.236905,0.353705,367
OF,reference,CG,DIC,0,1,0.236905,0.359687,367
OF,reference,CG,DIC,0,1,0.236905,0.355301,367
OF,reference,CG,DIC,0,1,0.236905,0.355405,367
OF,reference,CG,DIC,0,1,0.236905,0.357606,367
OF,reference,CG,DIC,0,1,0.236905,0.356276,367
OF,reference,CG,DIC,0,1,0.236905,0.355069,367
OF,reference,CG,DIC,0,1,0.236905,0.353691,367
OF,reference,CG,DIC,0,1,0.236905,0.365682,367
OF,reference,CG,DIC,0,1,0.236905,0.362186,367
OF,reference,CG,DIC,0,1,0.236905,0.357645,367
OF,reference,CG,DIC,0,1,0.236905,0.356591,367
OF,reference,CG,DIC,0,1,0.236905,0.359289,367
OF,reference,CG,DIC,0,1,0.236905,0.359238,367
OF,reference,CG,DIC,0,1,0.236905,0.357265,367
OF,reference,CG,DIC,0,1,0.236905,0.364538,367
OF,reference,CG,DIC,0,1,0.236905,0.363483,367
OF,reference,CG,DIC,0,1,0.236905,0.358712,367
OF,reference,CG,DIC,0,1,0.236905,0.363418,367
OF,reference,CG,DIC,0,1,0.236905,0.354717,367
OF,reference,CG,DIC,0,1,0.236905,0.366306,367
OF,reference,CG,DIC,0,1,0.236905,0.361739,367
OF,reference,CG,DIC,0,1,0.236905,0.355309,367
OF,reference,CG,DIC,0,1,0.236905,0.353597,367
OF,reference,CG,DIC,0,1,0.236905,0.357475,367
OF,reference,CG,DIC,0,1,0.236905,0.355326,367
OF,reference,CG,DIC,0,1,0.236905,0.353962,367
OF,reference,CG,DIC,0,1,0.236905,0.356188,367
OF,reference,CG,DIC,0,1,0.236905,0.353865,367
OF,reference,CG,DIC,0,1,0.236905,0.353631,367
OF,reference,CG,DIC,0,1,0.236905,0.354266,367
OF,reference,CG,DIC,0,1,0.236905,0.355459,367
OF,reference,CG,DIC,0,1,0.236905,0.35526,367
OF,reference,CG,DIC,0,1,0.236905,0.354957,367
OF,reference,CG,DIC,0,1,0.236905,0.356306,367
OF,reference,CG,DIC,0,1,0.236905,0.357304,367
OF,reference,CG,DIC,0,1,0.236905,0.355939,367
OF,reference,CG,DIC,0,1,0.236905,0.354725,367
OF,reference,CG,DIC,0,1,0.236905,0.356731,367
OF,reference,CG,DIC,0,1,0.236905,0.358087,367
OF,reference,CG,DIC,0,1,0.236905,0.36366,367
OF,reference,CG,DIC,0,1,0.236905,0.361524,367
OF,reference,CG,DIC,0,1,0.236905,0.355611,367
OF,reference,CG,DIC,0,1,0.236905,0.355758,367
OF,reference,CG,DIC,0,1,0.236905,0.35793,367
OF,reference,CG,DIC,0,1,0.236905,0.356622,367
OF,reference,CG,DIC,0,1,0.236905,0.358116,367
OF,reference,CG,DIC,0,1,0.236905,0.361203,367
OF,reference,CG,DIC,0,1,0.236905,0.361076,367
OF,reference,CG,DIC,0,1,0.236905,0.356185,367
OF,reference,CG,DIC,0,1,0.236905,0.352704,367
OF,reference,CG,DIC,0,1,0.236905,0.35395,367
OF,reference,CG,DIC,0,1,0.236905,0.367992,367
OF,reference,CG,DIC,0,1,0.236905,0.367288,367
OF,reference,CG,DIC,0,1,0.236905,0.359158,367
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372523,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371707,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370636,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370011,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370988,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368395,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367762,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367068,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369005,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37008,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370002,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371874,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37198,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369146,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.375551,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.379345,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37744,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369958,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371239,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371517,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370221,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.366394,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.380005,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372453,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370718,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369546,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368112,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.378907,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.379088,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.376113,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372949,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.377592,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368863,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371225,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372596,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369908,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.373114,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371575,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37227,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368891,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371885,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.373225,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371492,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372042,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.386886,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.375481,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.36723,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371473,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370741,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.373059,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368286,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.378792,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.375323,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369955,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.378971,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367777,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.379292,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.376108,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370577,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368124,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368815,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368512,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37121,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369473,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369493,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370522,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372783,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.373272,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368692,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368666,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.373554,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.366739,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369928,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371813,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369616,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371326,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37905,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.377158,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369908,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367424,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367966,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371588,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367849,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.379077,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371276,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369883,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369183,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.366957,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37884,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371671,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371813,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.364339,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371962,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368617,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367625,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371318,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367442,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369655,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370984,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369728,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367735,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368602,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.363895,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369584,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371219,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369847,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368472,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371603,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.377051,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.373279,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372233,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369586,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370635,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370912,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.379502,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37514,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37131,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.37062,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.366765,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.380531,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.376754,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.361197,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.366751,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368138,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369659,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369971,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.366851,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370753,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.366652,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367938,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370418,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369628,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372427,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.365474,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368562,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.36961,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369871,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371352,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369652,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.377393,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.374962,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369088,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.367925,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369043,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.374057,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368849,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.378306,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370163,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368833,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372256,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.372976,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.377847,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.377262,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.371963,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370318,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.369256,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.366863,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370317,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.368373,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.370303,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.379107,224
OF,reference,BiCGStab,DIC,0,1,0.232908,0.373092,224
OF,reference,CG,DIC,1,1,0.398348,1.973907,1857
OF,reference,CG,DIC,1,1,0.398348,2.002499,1857
OF,reference,CG,DIC,1,1,0.398348,1.992223,1857
OF,reference,CG,DIC,1,1,0.398348,1.992117,1857
OF,reference,CG,DIC,1,1,0.398348,1.999764,1857
OF,reference,CG,DIC,1,1,0.398348,2.005479,1857
OF,reference,CG,DIC,1,1,0.398348,1.998571,1857
OF,reference,CG,DIC,1,1,0.398348,1.994031,1857
OF,reference,CG,DIC,1,1,0.398348,2.033858,1857
OF,reference,CG,DIC,1,1,0.398348,2.001934,1857
OF,reference,CG,DIC,1,1,0.398348,2.015858,1857
OF,reference,CG,DIC,1,1,0.398348,1.985009,1857
OF,reference,CG,DIC,1,1,0.398348,2.006039,1857
OF,reference,CG,DIC,1,1,0.398348,1.998718,1857
OF,reference,CG,DIC,1,1,0.398348,1.986581,1857
OF,reference,CG,DIC,1,1,0.398348,1.982519,1857
OF,reference,CG,DIC,1,1,0.398348,1.988767,1857
OF,reference,CG,DIC,1,1,0.398348,2.031454,1857
OF,reference,CG,DIC,1,1,0.398348,2.057664,1857
OF,reference,CG,DIC,1,1,0.398348,1.999088,1857
OF,reference,CG,DIC,1,1,0.398348,1.985628,1857
OF,reference,CG,DIC,1,1,0.398348,1.981122,1857
OF,reference,CG,DIC,1,1,0.398348,1.98777,1857
OF,reference,CG,DIC,1,1,0.398348,2.028782,1857
OF,reference,CG,DIC,1,1,0.398348,1.989502,1857
OF,reference,CG,DIC,1,1,0.398348,1.982332,1857
OF,reference,CG,DIC,1,1,0.398348,1.984908,1857
OF,reference,CG,DIC,1,1,0.398348,1.979299,1857
OF,reference,CG,DIC,1,1,0.398348,2.035273,1857
OF,reference,CG,DIC,1,1,0.398348,2.008744,1857
OF,reference,BiCGStab,DIC,1,1,0.403126,2.21734,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.236206,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.258455,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.24449,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.233698,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.252768,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.269051,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.281007,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.261306,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.241095,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.277147,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.244159,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.186382,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.346808,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.263411,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.253471,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.248568,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.257836,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.243823,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.243926,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.279554,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.278551,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.273901,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.275215,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.268763,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.232795,1071
OF,reference,BiCGStab,DIC,1,1,0.403126,2.240248,1071
OF,reference,CG,DIC,2,1,1.15881,14.759479,3211
OF,reference,CG,DIC,2,1,1.15881,14.725497,3211
OF,reference,CG,DIC,2,1,1.15881,15.258184,3211
OF,reference,CG,DIC,2,1,1.15881,14.75536,3211
OF,reference,CG,DIC,2,1,1.15881,14.755822,3211
OF,reference,BiCGStab,DIC,2,1,1.1466,20.357973,2236
OF,reference,BiCGStab,DIC,2,1,1.1466,20.344674,2236
OF,reference,BiCGStab,DIC,2,1,1.1466,20.477964,2236
OF,reference,BiCGStab,DIC,2,1,1.1466,20.281174,2236
OF,reference,BiCGStab,DIC,2,1,1.1466,20.3873,2236
OF,reference,CG,DIC,3,1,4.357052,91.52676,4000
OF,reference,CG,DIC,3,1,4.357052,91.245684,4000
OF,reference,CG,DIC,3,1,4.357052,93.198642,4000
OF,reference,CG,DIC,3,1,4.357052,91.91393,4000
OF,reference,CG,DIC,3,1,4.357052,94.44663,4000
OF,reference,BiCGStab,DIC,3,1,4.380395,156.383926,3617
OF,reference,BiCGStab,DIC,3,1,4.380395,160.673909,3617
OF,reference,BiCGStab,DIC,3,1,4.380395,160.937592,3617
OF,reference,BiCGStab,DIC,3,1,4.380395,161.367803,3617
OF,reference,BiCGStab,DIC,3,1,4.380395,160.389275,3617
