backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,BiCGStab,none,50,1,4.399929,1,2807
GKO,cuda,BiCGStab,none,50,1,4.411804,1,2807
GKO,cuda,BiCGStab,none,50,1,4.394974,1,2807
GKO,cuda,BiCGStab,none,50,1,4.408727,1,2807
GKO,cuda,BiCGStab,none,50,1,4.408229,1,2807
GKO,cuda,BiCGStab,none,50,1,4.38662,1,2807
GKO,cuda,BiCGStab,none,50,1,4.374272,1,2807
GKO,cuda,BiCGStab,none,50,1,4.407808,1,2807
GKO,cuda,BiCGStab,none,50,1,4.388569,1,2807
GKO,cuda,CG,none,75,1,13.698518,1,5199
GKO,cuda,CG,none,75,1,13.643415,1,5199
GKO,cuda,CG,none,75,1,13.79259,1,5199
GKO,cuda,CG,none,75,1,13.560486,1,5199
GKO,cuda,CG,none,75,1,13.620542,1,5199
GKO,cuda,BiCGStab,none,75,1,15.86287,1,3992
GKO,cuda,BiCGStab,none,75,1,15.933273,1,3992
GKO,cuda,BiCGStab,none,75,1,15.935485,1,3992
GKO,cuda,BiCGStab,none,75,1,16.095254,1,3992
GKO,cuda,BiCGStab,none,75,1,16.084563,1,3992
GKO,cuda,CG,none,100,1,31.962363,1,6987
GKO,cuda,CG,none,100,1,31.928937,1,6987
GKO,cuda,CG,none,100,1,31.971203,1,6987
GKO,cuda,CG,none,100,1,31.958553,1,6987
GKO,cuda,CG,none,100,1,31.939537,1,6987
GKO,cuda,BiCGStab,none,100,1,32.931617,1,3992
GKO,cuda,BiCGStab,none,100,1,32.936489,1,3992
GKO,cuda,BiCGStab,none,100,1,33.014863,1,3992
GKO,cuda,BiCGStab,none,100,1,32.9182,1,3992
GKO,cuda,BiCGStab,none,100,1,32.90578,1,3992
