backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,omp,CG,BiCGStab,BJ,0,2,1.839817,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.695806,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.559464,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.582081,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.67675,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.570062,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.679742,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.571358,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.678997,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.687528,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.699534,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.679644,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.560775,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.556144,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.675369,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.67352,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.571903,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.702622,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.673841,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.665988,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.559785,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.56921,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.69054,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.671413,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.67251,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.565864,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.692794,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.582861,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.686168,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.550743,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.659286,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.686065,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.585103,1,1528
GKO,omp,CG,BiCGStab,BJ,0,2,1.573311,1,1528
