backend,executor,solver_p,solver_U,preconditioner,resolution,processes,setup_timerun_time,number_of_iterations
#{'OBR_VERSION': '0.0.0'}
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.925594,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.91276,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.906964,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.909528,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.907385,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.907024,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.913287,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.919474,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.911784,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.907708,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.907875,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.908389,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.91043,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.90934,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.91429,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.920028,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.914021,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.910924,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.906867,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.916222,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.91114,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.908892,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.910898,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.916021,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.915514,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.912551,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.913983,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.911928,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.90874,0
GKO,omp,CG,BiCGStab,BJ,25,1,0.167328,0.916399,0
