backend,executor,solver_p,solver_U,preconditioner,resolution,processes,setup_timerun_time,number_of_iterations
#{'OBR_VERSION': '0.0.0'}
GKO,omp,CG,BiCGStab,none,25,1,0.169499,1.856839,1931
GKO,omp,CG,BiCGStab,none,25,1,0.169499,1.856158,1931
GKO,omp,CG,BiCGStab,none,25,1,0.169499,1.860785,1931
GKO,omp,CG,BiCGStab,none,25,1,0.169499,1.874331,1931
GKO,omp,CG,BiCGStab,none,25,1,0.169499,1.863496,1931
GKO,omp,CG,BiCGStab,none,25,1,0.169499,1.868864,1931
GKO,omp,CG,BiCGStab,none,25,2,0.16129,1.40196,1931
GKO,omp,CG,BiCGStab,none,25,2,0.16129,1.585113,1931
GKO,omp,CG,BiCGStab,none,25,2,0.16129,1.560823,1931
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.272317,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.277517,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.271543,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.280166,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.276707,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.268152,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.273004,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.28053,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.280148,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.278456,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.275176,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.260665,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.273346,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.285644,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.276834,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.287844,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.277461,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.283557,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.285825,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.283701,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.307242,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.274912,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.280095,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.266603,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.296946,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.27153,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.289272,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.272656,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.275327,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.285777,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.261919,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.275924,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.252575,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.274447,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.293412,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.284576,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.278588,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.26547,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.282485,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.281609,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.272983,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.247645,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.280458,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.282775,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.280914,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.281323,1932
GKO,omp,CG,BiCGStab,none,25,4,0.228033,1.279538,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.160458,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.19592,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.17086,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.174089,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.154869,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.171895,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.163482,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.171675,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.143929,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.157826,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.127918,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.151761,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.146783,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.122843,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.172013,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.14084,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.130763,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.20654,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.171634,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.152457,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.124308,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.160099,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.181221,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.183025,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.173129,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.181158,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.141563,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.155238,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.154464,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.1441,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.154821,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.155611,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.156543,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.156919,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.162628,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.145782,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.163575,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.164494,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.199613,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.167097,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.122812,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.154898,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.128381,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.167914,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.163439,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.154822,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.138389,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.181591,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.185525,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.16213,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.139881,1932
GKO,omp,CG,BiCGStab,none,25,8,0.160013,1.139896,1932
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.177357,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.213204,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.207669,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.203744,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.24337,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.150793,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.211863,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.205176,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.2342,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.298134,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.227883,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.242144,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.253045,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.216353,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.282485,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.250843,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.201208,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.190322,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.209981,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.254134,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.213706,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.189958,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.254369,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.259537,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.295846,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.218358,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.207389,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.276487,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.254301,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.275025,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.259272,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.21946,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.257973,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.253179,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.154684,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.242591,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.198612,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.193726,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.199908,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.17973,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.161202,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.201032,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.277043,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.198816,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.24529,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.255795,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.24834,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.241863,1931
GKO,omp,CG,BiCGStab,none,25,16,0.160321,1.186061,1931
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.383746,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.467173,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.442563,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.513612,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.481102,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.41467,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.422059,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.518479,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.432879,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.450365,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.414447,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.52645,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.468553,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.48194,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.42218,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.422628,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.427076,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.466316,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.40196,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.439341,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.422387,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.451983,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.437156,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.455032,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.425747,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.396911,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.412186,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.439494,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.515894,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.539662,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.546901,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.395883,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.392933,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.494462,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.386024,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.458475,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.50903,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.414833,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.479275,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.447787,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.454837,1932
GKO,omp,CG,BiCGStab,none,25,32,0.158152,1.445814,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.818042,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.810927,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.79005,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.843199,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.869039,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.804968,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.855771,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.786677,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.831354,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.784947,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.819444,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.798229,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.817837,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.80909,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.847062,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.728047,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.865837,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.699685,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.812435,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.769973,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.774175,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.89581,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.723061,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.847682,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.73325,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.913334,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.772608,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.83828,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.741297,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.850317,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.871264,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.804465,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.861803,1932
GKO,omp,CG,BiCGStab,none,25,64,0.166822,1.714303,1932
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.455045,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.480518,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.469113,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.484866,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.481351,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.490817,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.489536,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.47445,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.450464,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.492896,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.462678,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.456412,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.475019,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.455868,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.473735,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.503083,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.459752,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.490181,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.487041,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.481006,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.476147,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.470287,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.487246,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.456688,1598
GKO,omp,BiCGStab,BiCGStab,none,25,1,0.161888,2.482255,1598
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.941342,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.78898,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.772043,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.951218,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.982026,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.989976,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.774544,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.971124,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.959287,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.957034,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.796768,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.970001,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.973619,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.988449,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.959724,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.951105,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.947034,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.944266,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.967448,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.782079,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.994577,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.976102,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.959278,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.96504,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.961069,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.78896,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.944796,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.974795,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.974059,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.97014,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.79425,1564
GKO,omp,BiCGStab,BiCGStab,none,25,2,0.165044,1.787756,1564
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.571466,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.609794,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.604571,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.61817,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.619527,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.582546,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.591883,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.581267,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.590954,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.587731,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.606841,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.58554,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.568135,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.586598,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.596094,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.588756,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.562892,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.590746,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.59204,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.571404,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.591252,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.598605,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.596568,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.59918,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.589793,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.594666,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.57312,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.607558,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.597587,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.584055,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.582779,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.598324,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.592648,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.587059,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.582327,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.607194,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.591992,1577
GKO,omp,BiCGStab,BiCGStab,none,25,4,0.16289,1.604654,1577
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.419819,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.467276,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.428804,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.422029,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.464844,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.436097,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.407966,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.429702,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.459089,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.423131,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.471922,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.455311,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.472048,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.467649,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.418815,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.400465,1583
GKO,omp,BiCGStab,BiCGStab,none,25,8,0.16163,1.426943,1583
