backend,executor,solver_p,solver_U,preconditioner,resolution,processes,log_id,setup_time,run_time,number_of_iterations
#{'OBR_VERSION': '0.0.2', 'case': {'renumbered': False}, 'node_data': {'host': 'uc2n448.localdomain\n', 'uptime': ' 12:59:05 up 202 days, 23:26,  0 users,  load average: 5.65, 16.14, 23.71\n'}}
