backend,executor,solver_p,preconditioner,resolution,processes,log_id,setup_time,run_time,number_of_iterations
#{'OBR_VERSION': '0.0.2', 'case': {'renumbered': False}, 'node_data': {'host': 'uc2n474.localdomain\n', 'uptime': ' 12:32:08 up 258 days, 20:12,  0 users,  load average: 0.23, 0.15, 0.12\n'}}
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.287192,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.379724,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.420658,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.390355,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.403661,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.320733,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.452624,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.22695,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.372067,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.255617,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.383427,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.368185,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.233177,1209
OF,mpi,BiCGStab,none,25,1,81402fad732df1a7fb89d559764fdbe5,4.489652,4.217985,1209
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,4.888149,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,4.962035,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,4.825225,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,4.998089,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,4.867346,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,5.053123,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,4.865313,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,5.057132,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,6.053197,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,5.052299,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,4.991354,2638
OF,mpi,BiCGStab,none,50,1,f26f0d92f5dc4e07f3cf7d08df2575d1,4.396994,4.860027,2638
OF,mpi,BiCGStab,none,75,1,f329592b5f928b5bef1f6a481d0b0c10,4.962249,7.175958,3783
OF,mpi,BiCGStab,none,75,1,f329592b5f928b5bef1f6a481d0b0c10,4.962249,7.462296,3783
OF,mpi,BiCGStab,none,75,1,f329592b5f928b5bef1f6a481d0b0c10,4.962249,7.236683,3783
OF,mpi,BiCGStab,none,75,1,f329592b5f928b5bef1f6a481d0b0c10,4.962249,6.994815,3783
OF,mpi,BiCGStab,none,75,1,f329592b5f928b5bef1f6a481d0b0c10,4.962249,7.145489,3783
OF,mpi,BiCGStab,none,75,1,f329592b5f928b5bef1f6a481d0b0c10,4.962249,7.772513,3783
OF,mpi,BiCGStab,none,75,1,f329592b5f928b5bef1f6a481d0b0c10,4.962249,7.45507,3783
OF,mpi,BiCGStab,none,75,1,f329592b5f928b5bef1f6a481d0b0c10,4.962249,7.086353,3783
OF,mpi,BiCGStab,none,75,1,f329592b5f928b5bef1f6a481d0b0c10,4.962249,7.277177,3783
OF,mpi,BiCGStab,none,100,1,0a7d25e85e60653672302ba250cf2d88,7.630615,15.928608,5262
OF,mpi,BiCGStab,none,100,1,0a7d25e85e60653672302ba250cf2d88,7.630615,16.441179,5262
OF,mpi,BiCGStab,none,100,1,0a7d25e85e60653672302ba250cf2d88,7.630615,16.085646,5262
OF,mpi,BiCGStab,none,100,1,0a7d25e85e60653672302ba250cf2d88,7.630615,16.288937,5262
OF,mpi,BiCGStab,none,100,1,0a7d25e85e60653672302ba250cf2d88,7.630615,16.346773,5262
