backend,executor,solver_p,preconditioner,resolution,processes,log_id,setup_time,run_time,number_of_iterations
#{'OBR_VERSION': '0.0.2', 'case': {'renumbered': True}, 'node_data': {'host': 'uc2n538.localdomain\n', 'uptime': ' 01:26:16 up 255 days,  5:00,  0 users,  load average: 0.88, 17.20, 30.46\n'}}
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507634,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.520195,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507636,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506553,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506361,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.517926,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506672,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505725,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.509952,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.517634,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.514272,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.514662,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507049,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507478,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506364,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507455,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.503345,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505646,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505388,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506377,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.504592,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.508669,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.503435,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.50515,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505468,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505188,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505209,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.504405,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507414,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505414,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507818,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506473,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.504502,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507272,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506791,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506544,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.508663,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506986,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506314,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.514808,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.510678,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506641,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.509052,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.508712,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507058,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505498,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506558,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506632,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505622,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.508864,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506359,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507558,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506607,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.504541,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.509066,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505634,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506664,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.503901,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.504071,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.513238,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.514146,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.510526,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.5015,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505702,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505293,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506643,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506797,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507462,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507465,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506809,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.5049,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.504532,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.503654,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505924,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506242,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.508438,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506227,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.503542,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506295,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505009,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.509449,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.503536,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506134,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.512705,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.508984,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.504517,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507841,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507192,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.504816,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.510458,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.50441,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.514058,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.515645,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.511449,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.505298,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.503857,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.503955,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506822,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.514614,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.511543,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.507792,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506811,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.50734,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.506089,1669
OF,reference,CG,none,25,1,80f6f9a686f2f9d5d30d56549f2ea535,0.237027,0.508198,1669
