backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,none,8,1,0.377906,1,614
OF,reference,CG,none,8,1,0.132756,1,614
OF,reference,CG,none,8,1,0.133852,1,614
OF,reference,CG,none,8,1,0.129373,1,614
OF,reference,CG,none,8,1,0.129397,1,614
OF,reference,CG,none,8,1,0.126162,1,614
OF,reference,CG,none,8,1,0.128476,1,614
OF,reference,CG,none,8,1,0.12888,1,614
OF,reference,CG,none,8,1,0.133329,1,614
OF,reference,CG,none,8,1,0.138091,1,614
OF,reference,CG,none,8,1,0.128659,1,614
OF,reference,CG,none,8,1,0.135752,1,614
OF,reference,CG,none,8,1,0.13083,1,614
OF,reference,CG,none,8,1,0.128734,1,614
OF,reference,CG,none,8,1,0.133928,1,614
OF,reference,CG,none,8,1,0.131237,1,614
OF,reference,CG,none,8,1,0.130858,1,614
OF,reference,CG,none,8,1,0.127846,1,614
OF,reference,CG,none,8,1,0.131279,1,614
OF,reference,CG,none,8,1,0.136119,1,614
OF,reference,CG,none,8,1,0.128488,1,614
OF,reference,CG,none,8,1,0.127565,1,614
OF,reference,CG,none,8,1,0.126742,1,614
OF,reference,CG,none,8,1,0.132547,1,614
OF,reference,CG,none,8,1,0.130117,1,614
OF,reference,CG,none,8,1,0.126915,1,614
OF,reference,CG,none,8,1,0.127379,1,614
OF,reference,CG,none,8,1,0.126369,1,614
OF,reference,CG,none,8,1,0.126938,1,614
OF,reference,CG,none,8,1,0.130884,1,614
OF,reference,CG,none,8,1,0.132716,1,614
OF,reference,CG,none,8,1,0.126005,1,614
OF,reference,CG,none,8,1,0.12607,1,614
OF,reference,CG,none,8,1,0.130506,1,614
OF,reference,CG,none,8,1,0.128503,1,614
OF,reference,CG,none,8,1,0.126252,1,614
OF,reference,CG,none,8,1,0.128554,1,614
OF,reference,CG,none,8,1,0.127422,1,614
OF,reference,CG,none,8,1,0.12864,1,614
OF,reference,CG,none,8,1,0.124385,1,614
OF,reference,CG,none,8,1,0.123239,1,614
OF,reference,CG,none,8,1,0.12381,1,614
OF,reference,CG,none,8,1,0.125724,1,614
OF,reference,CG,none,8,1,0.130546,1,614
OF,reference,CG,none,8,1,0.128485,1,614
OF,reference,CG,none,8,1,0.128826,1,614
OF,reference,CG,none,8,1,0.131652,1,614
OF,reference,CG,none,8,1,0.130654,1,614
OF,reference,CG,none,8,1,0.127806,1,614
OF,reference,CG,none,8,1,0.128117,1,614
OF,reference,CG,none,8,1,0.129082,1,614
OF,reference,CG,none,8,1,0.133423,1,614
OF,reference,CG,none,8,1,0.130828,1,614
OF,reference,CG,none,8,1,0.12932,1,614
OF,reference,CG,none,8,1,0.126487,1,614
OF,reference,CG,none,8,1,0.133901,1,614
OF,reference,CG,none,8,1,0.127857,1,614
OF,reference,CG,none,8,1,0.124834,1,614
OF,reference,CG,none,8,1,0.125968,1,614
OF,reference,CG,none,8,1,0.123852,1,614
OF,reference,CG,none,8,1,0.126112,1,614
OF,reference,CG,none,8,1,0.132352,1,614
OF,reference,CG,none,8,1,0.133642,1,614
OF,reference,CG,none,8,1,0.128537,1,614
OF,reference,CG,none,8,1,0.126591,1,614
OF,reference,CG,none,8,1,0.130657,1,614
OF,reference,CG,none,8,1,0.125598,1,614
OF,reference,CG,none,8,1,0.125697,1,614
OF,reference,CG,none,8,1,0.127707,1,614
OF,reference,CG,none,8,1,0.127179,1,614
OF,reference,CG,none,8,1,0.12868,1,614
OF,reference,CG,none,8,1,0.124974,1,614
OF,reference,CG,none,8,1,0.129362,1,614
OF,reference,CG,none,8,1,0.132888,1,614
OF,reference,CG,none,8,1,0.127071,1,614
OF,reference,CG,none,8,1,0.131048,1,614
OF,reference,CG,none,8,1,0.125181,1,614
OF,reference,CG,none,8,1,0.129994,1,614
OF,reference,CG,none,8,1,0.135116,1,614
OF,reference,CG,none,8,1,0.126223,1,614
OF,reference,CG,none,8,1,0.128579,1,614
OF,reference,CG,none,8,1,0.127187,1,614
OF,reference,CG,none,8,1,0.128214,1,614
OF,reference,CG,none,8,1,0.132363,1,614
OF,reference,CG,none,8,1,0.128989,1,614
OF,reference,CG,none,8,1,0.127494,1,614
OF,reference,CG,none,8,1,0.127252,1,614
OF,reference,CG,none,8,1,0.131836,1,614
OF,reference,CG,none,8,1,0.127396,1,614
OF,reference,CG,none,8,1,0.128058,1,614
OF,reference,CG,none,8,1,0.126125,1,614
OF,reference,CG,none,8,1,0.126926,1,614
OF,reference,CG,none,8,1,0.123179,1,614
OF,reference,CG,none,8,1,0.132559,1,614
OF,reference,CG,none,8,1,0.131145,1,614
OF,reference,CG,none,8,1,0.127328,1,614
OF,reference,CG,none,8,1,0.129188,1,614
OF,reference,CG,none,8,1,0.127636,1,614
OF,reference,CG,none,8,1,0.126679,1,614
OF,reference,CG,none,8,1,0.126479,1,614
OF,reference,CG,none,8,1,0.125977,1,614
OF,reference,CG,none,8,1,0.127413,1,614
OF,reference,CG,none,8,1,0.128069,1,614
OF,reference,CG,none,8,1,0.126897,1,614
OF,reference,CG,none,8,1,0.127866,1,614
OF,reference,CG,none,8,1,0.131851,1,614
OF,reference,CG,none,8,1,0.126659,1,614
OF,reference,CG,none,8,1,0.129883,1,614
OF,reference,CG,none,8,1,0.12547,1,614
OF,reference,CG,none,8,1,0.13146,1,614
OF,reference,CG,none,8,1,0.131923,1,614
OF,reference,CG,none,8,1,0.129679,1,614
OF,reference,CG,none,8,1,0.127719,1,614
OF,reference,CG,none,8,1,0.127524,1,614
OF,reference,CG,none,8,1,0.127452,1,614
OF,reference,CG,none,8,1,0.13305,1,614
OF,reference,CG,none,8,1,0.127001,1,614
OF,reference,CG,none,8,1,0.128136,1,614
OF,reference,CG,none,8,1,0.126648,1,614
OF,reference,CG,none,8,1,0.128637,1,614
OF,reference,CG,none,8,1,0.128135,1,614
OF,reference,CG,none,8,1,0.127259,1,614
OF,reference,CG,none,8,1,0.129484,1,614
OF,reference,CG,none,8,1,0.129102,1,614
OF,reference,CG,none,8,1,0.131986,1,614
OF,reference,CG,none,8,1,0.132596,1,614
OF,reference,CG,none,8,1,0.129035,1,614
OF,reference,CG,none,8,1,0.125026,1,614
OF,reference,CG,none,8,1,0.125377,1,614
OF,reference,CG,none,8,1,0.128508,1,614
OF,reference,CG,none,8,1,0.126354,1,614
OF,reference,CG,none,8,1,0.12517,1,614
OF,reference,CG,none,8,1,0.124144,1,614
OF,reference,CG,none,8,1,0.125036,1,614
OF,reference,CG,none,8,1,0.130421,1,614
OF,reference,CG,none,8,1,0.127683,1,614
OF,reference,CG,none,8,1,0.130785,1,614
OF,reference,CG,none,8,1,0.129248,1,614
OF,reference,CG,none,8,1,0.13314,1,614
OF,reference,CG,none,8,1,0.128616,1,614
OF,reference,CG,none,8,1,0.127145,1,614
OF,reference,CG,none,8,1,0.134636,1,614
OF,reference,CG,none,8,1,0.127119,1,614
OF,reference,CG,none,8,1,0.135547,1,614
OF,reference,CG,none,8,1,0.127655,1,614
OF,reference,CG,none,8,1,0.129657,1,614
OF,reference,CG,none,8,1,0.130208,1,614
OF,reference,CG,none,8,1,0.130168,1,614
OF,reference,CG,none,8,1,0.125732,1,614
OF,reference,CG,none,8,1,0.129666,1,614
OF,reference,CG,none,8,1,0.132172,1,614
OF,reference,CG,none,8,1,0.126052,1,614
OF,reference,CG,none,8,1,0.127236,1,614
OF,reference,CG,none,8,1,0.126492,1,614
OF,reference,CG,none,8,1,0.127129,1,614
OF,reference,CG,none,8,1,0.127003,1,614
OF,reference,CG,none,8,1,0.127095,1,614
OF,reference,CG,none,8,1,0.133983,1,614
OF,reference,CG,none,8,1,0.130697,1,614
OF,reference,CG,none,8,1,0.126659,1,614
OF,reference,CG,none,8,1,0.130514,1,614
OF,reference,CG,none,8,1,0.127844,1,614
OF,reference,CG,none,8,1,0.128611,1,614
OF,reference,CG,none,8,1,0.128263,1,614
OF,reference,CG,none,8,1,0.125198,1,614
OF,reference,CG,none,8,1,0.127287,1,614
OF,reference,CG,none,8,1,0.126029,1,614
OF,reference,CG,none,8,1,0.130513,1,614
OF,reference,CG,none,8,1,0.132642,1,614
OF,reference,CG,none,8,1,0.126986,1,614
OF,reference,CG,none,8,1,0.128841,1,614
OF,reference,CG,none,8,1,0.127635,1,614
OF,reference,CG,none,8,1,0.127885,1,614
OF,reference,CG,none,8,1,0.131745,1,614
OF,reference,CG,none,8,1,0.127804,1,614
OF,reference,CG,none,8,1,0.127077,1,614
OF,reference,CG,none,8,1,0.126545,1,614
OF,reference,CG,none,8,1,0.128474,1,614
OF,reference,CG,none,8,1,0.131816,1,614
OF,reference,CG,none,8,1,0.127712,1,614
OF,reference,CG,none,8,1,0.128175,1,614
OF,reference,CG,none,8,1,0.127691,1,614
OF,reference,CG,none,8,1,0.134124,1,614
OF,reference,CG,none,8,1,0.126162,1,614
OF,reference,CG,none,8,1,0.125135,1,614
OF,reference,CG,none,8,1,0.126961,1,614
OF,reference,CG,none,8,1,0.125795,1,614
OF,reference,CG,none,8,1,0.124575,1,614
OF,reference,CG,none,8,1,0.12953,1,614
OF,reference,CG,none,8,1,0.131884,1,614
OF,reference,CG,none,8,1,0.126186,1,614
OF,reference,CG,none,8,1,0.128499,1,614
OF,reference,CG,none,8,1,0.128738,1,614
OF,reference,CG,none,8,1,0.127441,1,614
OF,reference,CG,none,8,1,0.124602,1,614
OF,reference,CG,none,8,1,0.126523,1,614
OF,reference,CG,none,8,1,0.127618,1,614
OF,reference,CG,none,8,1,0.126581,1,614
OF,reference,CG,none,8,1,0.12489,1,614
OF,reference,CG,none,8,1,0.128727,1,614
OF,reference,CG,none,8,1,0.129958,1,614
OF,reference,CG,none,8,1,0.127256,1,614
OF,reference,CG,none,8,1,0.131034,1,614
OF,reference,CG,none,8,1,0.127305,1,614
