backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,omp,CG,BiCGStab,none,8,4,0.185945,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.188676,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.188788,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.190212,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.187592,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.187369,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.186311,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.188172,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.185663,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.188031,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.187125,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.18549,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.190666,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.189276,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.186689,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.188212,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.185933,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.187386,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.192599,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.186066,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.187064,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.186717,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.188122,1,614
GKO,omp,CG,BiCGStab,none,8,4,0.188349,1,614
