backend,executor,solver-p,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,none,16,1,0.254057,1,1409
OF,reference,CG,none,16,1,0.250221,1,1409
OF,reference,CG,none,16,1,0.254869,1,1409
OF,reference,CG,none,16,1,0.249294,1,1409
OF,reference,CG,none,16,1,0.245866,1,1409
OF,reference,CG,none,16,1,0.258155,1,1409
OF,reference,CG,none,16,1,0.249155,1,1409
OF,reference,CG,none,16,1,0.248483,1,1409
OF,reference,CG,none,16,1,0.250617,1,1409
OF,reference,CG,none,16,1,0.246933,1,1409
OF,reference,CG,none,16,1,0.247717,1,1409
OF,reference,CG,none,16,1,0.248344,1,1409
OF,reference,CG,none,16,1,0.256611,1,1409
OF,reference,CG,none,16,1,0.250386,1,1409
OF,reference,CG,none,16,1,0.249935,1,1409
OF,reference,CG,none,16,1,0.257873,1,1409
OF,reference,CG,none,16,1,0.252481,1,1409
OF,reference,CG,none,16,1,0.248219,1,1409
OF,reference,CG,none,16,1,0.246401,1,1409
OF,reference,CG,none,16,1,0.249674,1,1409
OF,reference,CG,none,16,1,0.251889,1,1409
OF,reference,CG,none,16,1,0.250652,1,1409
OF,reference,CG,none,16,1,0.246193,1,1409
OF,reference,CG,none,16,1,0.244848,1,1409
OF,reference,CG,none,16,1,0.247764,1,1409
OF,reference,CG,none,16,1,0.245537,1,1409
OF,reference,CG,none,16,1,0.246498,1,1409
OF,reference,CG,none,16,1,0.248261,1,1409
OF,reference,CG,none,16,1,0.251725,1,1409
OF,reference,CG,none,16,1,0.247473,1,1409
OF,reference,CG,none,16,1,0.248325,1,1409
OF,reference,CG,none,16,1,0.24814,1,1409
OF,reference,CG,none,16,1,0.248141,1,1409
OF,reference,CG,none,16,1,0.248598,1,1409
OF,reference,CG,none,16,1,0.252829,1,1409
OF,reference,CG,none,16,1,0.248213,1,1409
OF,reference,CG,none,16,1,0.245763,1,1409
OF,reference,CG,none,16,1,0.253663,1,1409
OF,reference,CG,none,16,1,0.249944,1,1409
OF,reference,CG,none,16,1,0.250239,1,1409
OF,reference,CG,none,16,1,0.248744,1,1409
OF,reference,CG,none,16,1,0.255093,1,1409
OF,reference,CG,none,16,1,0.247577,1,1409
OF,reference,CG,none,16,1,0.25756,1,1409
OF,reference,CG,none,16,1,0.248428,1,1409
OF,reference,CG,none,16,1,0.256275,1,1409
OF,reference,CG,none,16,1,0.248983,1,1409
OF,reference,CG,none,16,1,0.250971,1,1409
OF,reference,CG,none,16,1,0.247902,1,1409
OF,reference,CG,none,16,1,0.245867,1,1409
OF,reference,CG,none,16,1,0.250615,1,1409
OF,reference,CG,none,16,1,0.245263,1,1409
OF,reference,CG,none,16,1,0.254148,1,1409
OF,reference,CG,none,16,1,0.244475,1,1409
OF,reference,CG,none,16,1,0.247365,1,1409
OF,reference,CG,none,16,1,0.245035,1,1409
OF,reference,CG,none,16,1,0.246194,1,1409
OF,reference,CG,none,16,1,0.24983,1,1409
OF,reference,CG,none,16,1,0.248607,1,1409
OF,reference,CG,none,16,1,0.253621,1,1409
OF,reference,CG,none,16,1,0.250818,1,1409
OF,reference,CG,none,16,1,0.251864,1,1409
OF,reference,CG,none,16,1,0.249149,1,1409
OF,reference,CG,none,16,1,0.250346,1,1409
OF,reference,CG,none,16,1,0.2482,1,1409
OF,reference,CG,none,16,1,0.249294,1,1409
OF,reference,CG,none,16,1,0.250198,1,1409
OF,reference,CG,none,16,1,0.247049,1,1409
OF,reference,CG,none,16,1,0.244878,1,1409
OF,reference,CG,none,16,1,0.25019,1,1409
OF,reference,CG,none,16,1,0.248016,1,1409
OF,reference,CG,none,16,1,0.245678,1,1409
OF,reference,CG,none,16,1,0.249449,1,1409
OF,reference,CG,none,16,1,0.247901,1,1409
OF,reference,CG,none,16,1,0.24899,1,1409
OF,reference,CG,none,16,1,0.246705,1,1409
OF,reference,CG,none,16,1,0.247702,1,1409
OF,reference,CG,none,16,1,0.250962,1,1409
OF,reference,CG,none,16,1,0.248983,1,1409
OF,reference,CG,none,16,1,0.245654,1,1409
OF,reference,CG,none,16,1,0.250833,1,1409
OF,reference,CG,none,16,1,0.24832,1,1409
OF,reference,CG,none,16,1,0.245109,1,1409
OF,reference,CG,none,16,1,0.24999,1,1409
OF,reference,CG,none,16,1,0.245159,1,1409
OF,reference,CG,none,16,1,0.248491,1,1409
OF,reference,CG,none,16,1,0.248977,1,1409
OF,reference,CG,none,16,1,0.24786,1,1409
OF,reference,CG,none,16,1,0.260682,1,1409
OF,reference,CG,none,16,1,0.247143,1,1409
OF,reference,CG,none,16,1,0.245937,1,1409
OF,reference,CG,none,16,1,0.247843,1,1409
OF,reference,CG,none,16,1,0.249975,1,1409
OF,reference,CG,none,16,1,0.248821,1,1409
OF,reference,CG,none,16,1,0.252175,1,1409
OF,reference,CG,none,16,1,0.248989,1,1409
OF,reference,CG,none,16,1,0.248927,1,1409
OF,reference,CG,none,16,1,0.247954,1,1409
OF,reference,CG,none,16,1,0.250162,1,1409
OF,reference,CG,none,16,1,0.24992,1,1409
OF,reference,CG,none,16,1,0.246672,1,1409
OF,reference,CG,none,16,1,0.256742,1,1409
OF,reference,CG,none,16,1,0.260724,1,1409
OF,reference,CG,none,16,1,0.249663,1,1409
OF,reference,CG,none,16,1,0.248902,1,1409
OF,reference,CG,none,16,1,0.256495,1,1409
OF,reference,CG,none,16,1,0.25797,1,1409
OF,reference,CG,none,16,1,0.247336,1,1409
OF,reference,CG,none,16,1,0.250399,1,1409
OF,reference,CG,none,16,1,0.247594,1,1409
OF,reference,CG,none,16,1,0.249841,1,1409
OF,reference,CG,none,16,1,0.245518,1,1409
OF,reference,CG,none,16,1,0.245991,1,1409
OF,reference,CG,none,16,1,0.248999,1,1409
OF,reference,CG,none,16,1,0.245727,1,1409
OF,reference,CG,none,16,1,0.249235,1,1409
OF,reference,CG,none,16,1,0.254462,1,1409
OF,reference,CG,none,16,1,0.262761,1,1409
OF,reference,CG,none,16,1,0.250478,1,1409
OF,reference,CG,none,16,1,0.250965,1,1409
OF,reference,CG,none,16,1,0.248852,1,1409
OF,reference,CG,none,16,1,0.250886,1,1409
OF,reference,CG,none,16,1,0.249897,1,1409
OF,reference,CG,none,16,1,0.247891,1,1409
OF,reference,CG,none,16,1,0.249181,1,1409
OF,reference,CG,none,16,1,0.249195,1,1409
OF,reference,CG,none,16,1,0.250144,1,1409
OF,reference,CG,none,16,1,0.252052,1,1409
OF,reference,CG,none,16,1,0.247701,1,1409
OF,reference,CG,none,16,1,0.246546,1,1409
OF,reference,CG,none,16,1,0.249228,1,1409
OF,reference,CG,none,16,1,0.249565,1,1409
OF,reference,CG,none,16,1,0.249955,1,1409
OF,reference,CG,none,16,1,0.250309,1,1409
OF,reference,CG,none,16,1,0.248381,1,1409
OF,reference,CG,none,16,1,0.249388,1,1409
OF,reference,CG,none,16,1,0.255832,1,1409
OF,reference,CG,none,16,1,0.245114,1,1409
OF,reference,CG,none,16,1,0.250627,1,1409
OF,reference,CG,none,16,1,0.250981,1,1409
OF,reference,CG,none,16,1,0.254792,1,1409
OF,reference,CG,none,16,1,0.245244,1,1409
OF,reference,CG,none,16,1,0.248729,1,1409
OF,reference,CG,none,16,1,0.245723,1,1409
OF,reference,CG,none,16,1,0.248096,1,1409
OF,reference,CG,none,16,1,0.249607,1,1409
OF,reference,CG,none,16,1,0.246712,1,1409
OF,reference,CG,none,16,1,0.249038,1,1409
OF,reference,CG,none,16,1,0.248324,1,1409
OF,reference,CG,none,16,1,0.247562,1,1409
OF,reference,CG,none,16,1,0.247974,1,1409
OF,reference,CG,none,16,1,0.245451,1,1409
OF,reference,CG,none,16,1,0.248917,1,1409
OF,reference,CG,none,16,1,0.247932,1,1409
OF,reference,CG,none,16,1,0.246362,1,1409
OF,reference,CG,none,16,1,0.249828,1,1409
OF,reference,CG,none,16,1,0.257702,1,1409
OF,reference,CG,none,16,1,0.257367,1,1409
OF,reference,CG,none,16,1,0.249557,1,1409
OF,reference,CG,none,16,1,0.250457,1,1409
OF,reference,CG,none,16,1,0.25369,1,1409
OF,reference,CG,none,16,1,0.248927,1,1409
OF,reference,CG,none,16,1,0.24693,1,1409
OF,reference,CG,none,16,1,0.24853,1,1409
OF,reference,CG,none,16,1,0.249568,1,1409
OF,reference,CG,none,16,1,0.252088,1,1409
OF,reference,CG,none,16,1,0.253948,1,1409
OF,reference,CG,none,16,1,0.257432,1,1409
OF,reference,CG,none,16,1,0.247818,1,1409
OF,reference,CG,none,16,1,0.249105,1,1409
OF,reference,CG,none,16,1,0.24643,1,1409
OF,reference,CG,none,16,1,0.246972,1,1409
OF,reference,CG,none,16,1,0.248445,1,1409
OF,reference,CG,none,16,1,0.247171,1,1409
OF,reference,CG,none,16,1,0.244958,1,1409
OF,reference,CG,none,16,1,0.248741,1,1409
OF,reference,CG,none,16,1,0.246082,1,1409
OF,reference,CG,none,16,1,0.250468,1,1409
OF,reference,CG,none,16,1,0.245753,1,1409
OF,reference,CG,none,16,1,0.250884,1,1409
OF,reference,BiCGStab,none,16,1,0.278839,1,1066
OF,reference,BiCGStab,none,16,1,0.2793,1,1066
OF,reference,BiCGStab,none,16,1,0.273422,1,1066
OF,reference,BiCGStab,none,16,1,0.274917,1,1066
OF,reference,BiCGStab,none,16,1,0.277034,1,1066
OF,reference,BiCGStab,none,16,1,0.27975,1,1066
OF,reference,BiCGStab,none,16,1,0.278705,1,1066
OF,reference,BiCGStab,none,16,1,0.276648,1,1066
OF,reference,BiCGStab,none,16,1,0.277601,1,1066
OF,reference,BiCGStab,none,16,1,0.280305,1,1066
OF,reference,BiCGStab,none,16,1,0.277431,1,1066
OF,reference,BiCGStab,none,16,1,0.277117,1,1066
OF,reference,BiCGStab,none,16,1,0.278664,1,1066
OF,reference,BiCGStab,none,16,1,0.272732,1,1066
OF,reference,BiCGStab,none,16,1,0.281309,1,1066
OF,reference,BiCGStab,none,16,1,0.277566,1,1066
OF,reference,BiCGStab,none,16,1,0.276959,1,1066
OF,reference,BiCGStab,none,16,1,0.277431,1,1066
OF,reference,BiCGStab,none,16,1,0.276807,1,1066
OF,reference,BiCGStab,none,16,1,0.281375,1,1066
OF,reference,BiCGStab,none,16,1,0.27875,1,1066
OF,reference,BiCGStab,none,16,1,0.274323,1,1066
OF,reference,BiCGStab,none,16,1,0.278264,1,1066
OF,reference,BiCGStab,none,16,1,0.281894,1,1066
OF,reference,BiCGStab,none,16,1,0.274801,1,1066
OF,reference,BiCGStab,none,16,1,0.276062,1,1066
OF,reference,BiCGStab,none,16,1,0.276517,1,1066
OF,reference,BiCGStab,none,16,1,0.27635,1,1066
OF,reference,BiCGStab,none,16,1,0.278004,1,1066
OF,reference,BiCGStab,none,16,1,0.277753,1,1066
OF,reference,BiCGStab,none,16,1,0.274928,1,1066
OF,reference,BiCGStab,none,16,1,0.280975,1,1066
OF,reference,BiCGStab,none,16,1,0.272827,1,1066
OF,reference,BiCGStab,none,16,1,0.279719,1,1066
OF,reference,BiCGStab,none,16,1,0.275719,1,1066
OF,reference,BiCGStab,none,16,1,0.275089,1,1066
OF,reference,BiCGStab,none,16,1,0.277184,1,1066
OF,reference,BiCGStab,none,16,1,0.279988,1,1066
OF,reference,BiCGStab,none,16,1,0.276035,1,1066
OF,reference,BiCGStab,none,16,1,0.278044,1,1066
OF,reference,BiCGStab,none,16,1,0.278976,1,1066
OF,reference,BiCGStab,none,16,1,0.276258,1,1066
OF,reference,BiCGStab,none,16,1,0.280723,1,1066
OF,reference,BiCGStab,none,16,1,0.277842,1,1066
OF,reference,BiCGStab,none,16,1,0.276273,1,1066
OF,reference,BiCGStab,none,16,1,0.288497,1,1066
OF,reference,BiCGStab,none,16,1,0.278278,1,1066
OF,reference,BiCGStab,none,16,1,0.278587,1,1066
OF,reference,BiCGStab,none,16,1,0.278208,1,1066
OF,reference,BiCGStab,none,16,1,0.2846,1,1066
OF,reference,BiCGStab,none,16,1,0.291869,1,1066
OF,reference,BiCGStab,none,16,1,0.292468,1,1066
OF,reference,BiCGStab,none,16,1,0.277861,1,1066
OF,reference,BiCGStab,none,16,1,0.282885,1,1066
OF,reference,BiCGStab,none,16,1,0.291506,1,1066
OF,reference,BiCGStab,none,16,1,0.280162,1,1066
OF,reference,BiCGStab,none,16,1,0.277457,1,1066
OF,reference,BiCGStab,none,16,1,0.27489,1,1066
OF,reference,BiCGStab,none,16,1,0.286139,1,1066
OF,reference,BiCGStab,none,16,1,0.275143,1,1066
OF,reference,BiCGStab,none,16,1,0.27396,1,1066
OF,reference,BiCGStab,none,16,1,0.276509,1,1066
OF,reference,BiCGStab,none,16,1,0.277037,1,1066
OF,reference,BiCGStab,none,16,1,0.275907,1,1066
OF,reference,BiCGStab,none,16,1,0.27678,1,1066
OF,reference,BiCGStab,none,16,1,0.276422,1,1066
OF,reference,BiCGStab,none,16,1,0.279269,1,1066
OF,reference,BiCGStab,none,16,1,0.277677,1,1066
OF,reference,BiCGStab,none,16,1,0.284015,1,1066
OF,reference,BiCGStab,none,16,1,0.279464,1,1066
OF,reference,BiCGStab,none,16,1,0.276903,1,1066
OF,reference,BiCGStab,none,16,1,0.285888,1,1066
OF,reference,BiCGStab,none,16,1,0.280944,1,1066
OF,reference,BiCGStab,none,16,1,0.277847,1,1066
OF,reference,BiCGStab,none,16,1,0.294614,1,1066
OF,reference,BiCGStab,none,16,1,0.275874,1,1066
OF,reference,BiCGStab,none,16,1,0.273355,1,1066
OF,reference,BiCGStab,none,16,1,0.278877,1,1066
OF,reference,BiCGStab,none,16,1,0.277165,1,1066
OF,reference,BiCGStab,none,16,1,0.276889,1,1066
OF,reference,BiCGStab,none,16,1,0.284101,1,1066
OF,reference,BiCGStab,none,16,1,0.276093,1,1066
OF,reference,BiCGStab,none,16,1,0.273618,1,1066
OF,reference,BiCGStab,none,16,1,0.276424,1,1066
OF,reference,BiCGStab,none,16,1,0.273378,1,1066
OF,reference,BiCGStab,none,16,1,0.277863,1,1066
OF,reference,BiCGStab,none,16,1,0.278283,1,1066
OF,reference,BiCGStab,none,16,1,0.274176,1,1066
OF,reference,BiCGStab,none,16,1,0.271876,1,1066
OF,reference,BiCGStab,none,16,1,0.274934,1,1066
OF,reference,BiCGStab,none,16,1,0.274547,1,1066
OF,reference,BiCGStab,none,16,1,0.275717,1,1066
OF,reference,BiCGStab,none,16,1,0.276687,1,1066
OF,reference,BiCGStab,none,16,1,0.276287,1,1066
OF,reference,BiCGStab,none,16,1,0.276845,1,1066
OF,reference,BiCGStab,none,16,1,0.276706,1,1066
OF,reference,BiCGStab,none,16,1,0.29009,1,1066
OF,reference,BiCGStab,none,16,1,0.276852,1,1066
OF,reference,BiCGStab,none,16,1,0.273664,1,1066
OF,reference,BiCGStab,none,16,1,0.280117,1,1066
OF,reference,BiCGStab,none,16,1,0.278705,1,1066
OF,reference,BiCGStab,none,16,1,0.289431,1,1066
OF,reference,BiCGStab,none,16,1,0.275467,1,1066
OF,reference,BiCGStab,none,16,1,0.277066,1,1066
OF,reference,BiCGStab,none,16,1,0.276607,1,1066
OF,reference,BiCGStab,none,16,1,0.275575,1,1066
OF,reference,BiCGStab,none,16,1,0.276273,1,1066
OF,reference,BiCGStab,none,16,1,0.277048,1,1066
OF,reference,BiCGStab,none,16,1,0.281635,1,1066
OF,reference,BiCGStab,none,16,1,0.276814,1,1066
OF,reference,BiCGStab,none,16,1,0.277007,1,1066
OF,reference,BiCGStab,none,16,1,0.277757,1,1066
OF,reference,BiCGStab,none,16,1,0.277555,1,1066
OF,reference,BiCGStab,none,16,1,0.287861,1,1066
OF,reference,BiCGStab,none,16,1,0.274963,1,1066
OF,reference,BiCGStab,none,16,1,0.284127,1,1066
OF,reference,BiCGStab,none,16,1,0.277648,1,1066
OF,reference,BiCGStab,none,16,1,0.279511,1,1066
OF,reference,BiCGStab,none,16,1,0.274769,1,1066
OF,reference,BiCGStab,none,16,1,0.277094,1,1066
OF,reference,BiCGStab,none,16,1,0.276377,1,1066
OF,reference,BiCGStab,none,16,1,0.280805,1,1066
OF,reference,BiCGStab,none,16,1,0.275921,1,1066
OF,reference,BiCGStab,none,16,1,0.276461,1,1066
OF,reference,BiCGStab,none,16,1,0.273441,1,1066
OF,reference,BiCGStab,none,16,1,0.275783,1,1066
OF,reference,BiCGStab,none,16,1,0.276752,1,1066
OF,reference,BiCGStab,none,16,1,0.272744,1,1066
OF,reference,BiCGStab,none,16,1,0.276868,1,1066
OF,reference,BiCGStab,none,16,1,0.27631,1,1066
OF,reference,BiCGStab,none,16,1,0.27254,1,1066
OF,reference,BiCGStab,none,16,1,0.280975,1,1066
OF,reference,BiCGStab,none,16,1,0.277982,1,1066
OF,reference,BiCGStab,none,16,1,0.274439,1,1066
OF,reference,BiCGStab,none,16,1,0.274788,1,1066
OF,reference,BiCGStab,none,16,1,0.279252,1,1066
OF,reference,BiCGStab,none,16,1,0.276375,1,1066
OF,reference,BiCGStab,none,16,1,0.29378,1,1066
OF,reference,BiCGStab,none,16,1,0.281173,1,1066
OF,reference,BiCGStab,none,16,1,0.27572,1,1066
OF,reference,BiCGStab,none,16,1,0.274751,1,1066
OF,reference,BiCGStab,none,16,1,0.278883,1,1066
OF,reference,BiCGStab,none,16,1,0.275135,1,1066
OF,reference,BiCGStab,none,16,1,0.280149,1,1066
OF,reference,BiCGStab,none,16,1,0.280159,1,1066
OF,reference,BiCGStab,none,16,1,0.277187,1,1066
OF,reference,BiCGStab,none,16,1,0.272894,1,1066
OF,reference,BiCGStab,none,16,1,0.274139,1,1066
OF,reference,BiCGStab,none,16,1,0.275304,1,1066
OF,reference,BiCGStab,none,16,1,0.276882,1,1066
OF,reference,BiCGStab,none,16,1,0.279101,1,1066
OF,reference,BiCGStab,none,16,1,0.27585,1,1066
OF,reference,BiCGStab,none,16,1,0.274912,1,1066
OF,reference,BiCGStab,none,16,1,0.276883,1,1066
OF,reference,BiCGStab,none,16,1,0.272598,1,1066
OF,reference,BiCGStab,none,16,1,0.275243,1,1066
OF,reference,BiCGStab,none,16,1,0.273413,1,1066
OF,reference,BiCGStab,none,16,1,0.277288,1,1066
OF,reference,BiCGStab,none,16,1,0.282114,1,1066
OF,reference,BiCGStab,none,16,1,0.283391,1,1066
OF,reference,BiCGStab,none,16,1,0.276969,1,1066
OF,reference,BiCGStab,none,16,1,0.272378,1,1066
OF,reference,BiCGStab,none,16,1,0.27648,1,1066
OF,reference,BiCGStab,none,16,1,0.27563,1,1066
OF,reference,BiCGStab,none,16,1,0.27512,1,1066
OF,reference,BiCGStab,none,16,1,0.276249,1,1066
OF,reference,BiCGStab,none,16,1,0.27605,1,1066
OF,reference,BiCGStab,none,16,1,0.274229,1,1066
OF,reference,BiCGStab,none,16,1,0.276313,1,1066
OF,reference,BiCGStab,none,16,1,0.279805,1,1066
OF,reference,BiCGStab,none,16,1,0.276343,1,1066
OF,reference,BiCGStab,none,16,1,0.276812,1,1066
OF,reference,BiCGStab,none,16,1,0.276881,1,1066
OF,reference,BiCGStab,none,16,1,0.27747,1,1066
OF,reference,BiCGStab,none,16,1,0.279225,1,1066
OF,reference,BiCGStab,none,16,1,0.278595,1,1066
OF,reference,BiCGStab,none,16,1,0.276716,1,1066
OF,reference,BiCGStab,none,16,1,0.27224,1,1066
OF,reference,BiCGStab,none,16,1,0.275187,1,1066
OF,reference,BiCGStab,none,16,1,0.274393,1,1066
OF,reference,BiCGStab,none,16,1,0.278746,1,1066
OF,reference,BiCGStab,none,16,1,0.27849,1,1066
OF,reference,BiCGStab,none,16,1,0.284151,1,1066
OF,reference,BiCGStab,none,16,1,0.274637,1,1066
OF,reference,BiCGStab,none,16,1,0.274915,1,1066
OF,reference,BiCGStab,none,16,1,0.280918,1,1066
OF,reference,BiCGStab,none,16,1,0.271198,1,1066
OF,reference,BiCGStab,none,16,1,0.27669,1,1066
OF,reference,BiCGStab,none,16,1,0.285795,1,1066
OF,reference,BiCGStab,none,16,1,0.287114,1,1066
OF,reference,BiCGStab,none,16,1,0.274594,1,1066
OF,reference,BiCGStab,none,16,1,0.2817,1,1066
OF,reference,BiCGStab,none,16,1,0.272876,1,1066
OF,reference,BiCGStab,none,16,1,0.273811,1,1066
OF,reference,BiCGStab,none,16,1,0.280543,1,1066
OF,reference,BiCGStab,none,16,1,0.280211,1,1066
OF,reference,BiCGStab,none,16,1,0.274806,1,1066
OF,reference,BiCGStab,none,16,1,0.274649,1,1066
OF,reference,BiCGStab,none,16,1,0.275245,1,1066
OF,reference,BiCGStab,none,16,1,0.274734,1,1066
OF,reference,BiCGStab,none,16,1,0.277917,1,1066
OF,reference,BiCGStab,none,16,1,0.277514,1,1066
OF,reference,BiCGStab,none,16,1,0.276499,1,1066
OF,reference,BiCGStab,none,16,1,0.274097,1,1066
OF,reference,BiCGStab,none,16,1,0.285166,1,1066
OF,reference,BiCGStab,none,16,1,0.273112,1,1066
OF,reference,BiCGStab,none,16,1,0.278702,1,1066
OF,reference,BiCGStab,none,16,1,0.276993,1,1066
OF,reference,BiCGStab,none,16,1,0.277036,1,1066
OF,reference,BiCGStab,none,16,1,0.275637,1,1066
OF,reference,BiCGStab,none,16,1,0.274731,1,1066
OF,reference,BiCGStab,none,16,1,0.277392,1,1066
OF,reference,BiCGStab,none,16,1,0.27826,1,1066
OF,reference,BiCGStab,none,16,1,0.276869,1,1066
OF,reference,BiCGStab,none,16,1,0.274473,1,1066
OF,reference,BiCGStab,none,16,1,0.275274,1,1066
OF,reference,CG,none,32,1,2.09838,1,2926
OF,reference,CG,none,32,1,2.11632,1,2926
OF,reference,CG,none,32,1,2.136346,1,2926
OF,reference,CG,none,32,1,2.109892,1,2926
OF,reference,CG,none,32,1,2.114537,1,2926
OF,reference,CG,none,32,1,2.146349,1,2926
OF,reference,CG,none,32,1,2.116938,1,2926
OF,reference,CG,none,32,1,2.094006,1,2926
OF,reference,CG,none,32,1,2.107995,1,2926
OF,reference,CG,none,32,1,2.104356,1,2926
OF,reference,CG,none,32,1,2.09849,1,2926
OF,reference,CG,none,32,1,2.101157,1,2926
OF,reference,CG,none,32,1,2.107599,1,2926
OF,reference,CG,none,32,1,2.114485,1,2926
OF,reference,CG,none,32,1,2.099338,1,2926
OF,reference,CG,none,32,1,2.129275,1,2926
OF,reference,CG,none,32,1,2.100731,1,2926
OF,reference,CG,none,32,1,2.100204,1,2926
OF,reference,CG,none,32,1,2.114538,1,2926
OF,reference,CG,none,32,1,2.108338,1,2926
OF,reference,CG,none,32,1,2.108612,1,2926
OF,reference,CG,none,32,1,2.098904,1,2926
OF,reference,CG,none,32,1,2.095206,1,2926
OF,reference,CG,none,32,1,2.118755,1,2926
OF,reference,CG,none,32,1,2.093981,1,2926
OF,reference,CG,none,32,1,2.094613,1,2926
OF,reference,CG,none,32,1,2.096548,1,2926
OF,reference,CG,none,32,1,2.096199,1,2926
OF,reference,CG,none,32,1,2.097643,1,2926
OF,reference,BiCGStab,none,32,1,2.717643,1,2087
OF,reference,BiCGStab,none,32,1,2.672212,1,2087
OF,reference,BiCGStab,none,32,1,2.710549,1,2087
OF,reference,BiCGStab,none,32,1,2.695416,1,2087
OF,reference,BiCGStab,none,32,1,2.723257,1,2087
OF,reference,BiCGStab,none,32,1,2.67945,1,2087
OF,reference,BiCGStab,none,32,1,2.681803,1,2087
OF,reference,BiCGStab,none,32,1,2.685343,1,2087
OF,reference,BiCGStab,none,32,1,2.670907,1,2087
OF,reference,BiCGStab,none,32,1,2.678208,1,2087
OF,reference,BiCGStab,none,32,1,2.68782,1,2087
OF,reference,BiCGStab,none,32,1,2.675067,1,2087
OF,reference,BiCGStab,none,32,1,2.694202,1,2087
OF,reference,BiCGStab,none,32,1,2.697551,1,2087
OF,reference,BiCGStab,none,32,1,2.701542,1,2087
OF,reference,BiCGStab,none,32,1,2.705277,1,2087
OF,reference,BiCGStab,none,32,1,2.702236,1,2087
OF,reference,BiCGStab,none,32,1,2.722364,1,2087
OF,reference,BiCGStab,none,32,1,2.707392,1,2087
OF,reference,BiCGStab,none,32,1,2.722304,1,2087
OF,reference,BiCGStab,none,32,1,2.704785,1,2087
OF,reference,BiCGStab,none,32,1,2.71821,1,2087
OF,reference,BiCGStab,none,32,1,2.714924,1,2087
OF,reference,CG,none,64,1,35.732594,1,5980
OF,reference,CG,none,64,1,35.408913,1,5980
OF,reference,CG,none,64,1,35.044696,1,5980
OF,reference,CG,none,64,1,35.790344,1,5980
OF,reference,CG,none,64,1,35.602882,1,5980
OF,reference,BiCGStab,none,64,1,46.176759,1,4231
OF,reference,BiCGStab,none,64,1,46.638592,1,4231
OF,reference,BiCGStab,none,64,1,46.190075,1,4231
OF,reference,BiCGStab,none,64,1,45.984917,1,4231
OF,reference,BiCGStab,none,64,1,46.456396,1,4231
backend,executor,solver-p,solver-U,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,BiCGStab,none,8,1,0.124734,1,614
OF,reference,CG,BiCGStab,none,8,1,0.121566,1,614
OF,reference,CG,BiCGStab,none,8,1,0.116376,1,614
OF,reference,CG,BiCGStab,none,8,1,0.118277,1,614
OF,reference,CG,BiCGStab,none,8,1,0.115345,1,614
OF,reference,CG,BiCGStab,none,8,1,0.118351,1,614
OF,reference,CG,BiCGStab,none,8,1,0.116197,1,614
OF,reference,CG,BiCGStab,none,8,1,0.120968,1,614
OF,reference,CG,BiCGStab,none,8,1,0.119867,1,614
OF,reference,CG,BiCGStab,none,8,1,0.116735,1,614
OF,reference,CG,BiCGStab,none,8,1,0.118988,1,614
OF,reference,CG,BiCGStab,none,8,1,0.115959,1,614
OF,reference,CG,BiCGStab,none,8,1,0.114815,1,614
OF,reference,CG,BiCGStab,none,8,1,0.118278,1,614
OF,reference,CG,BiCGStab,none,8,1,0.116827,1,614
OF,reference,CG,BiCGStab,none,8,1,0.112688,1,614
OF,reference,CG,BiCGStab,none,8,1,0.119558,1,614
OF,reference,CG,BiCGStab,none,8,1,0.114871,1,614
OF,reference,CG,BiCGStab,none,8,1,0.113593,1,614
OF,reference,CG,BiCGStab,none,8,1,0.118494,1,614
OF,reference,CG,BiCGStab,none,8,1,0.115294,1,614
OF,reference,CG,BiCGStab,none,8,1,0.1161,1,614
OF,reference,CG,BiCGStab,none,8,1,0.119068,1,614
OF,reference,CG,BiCGStab,none,8,1,0.11619,1,614
OF,reference,CG,BiCGStab,none,8,1,0.118558,1,614
OF,reference,CG,BiCGStab,none,8,1,0.116066,1,614
OF,reference,CG,BiCGStab,none,8,1,0.115235,1,614
OF,reference,CG,BiCGStab,none,8,1,0.115632,1,614
OF,reference,CG,BiCGStab,none,8,1,0.11438,1,614
OF,reference,CG,BiCGStab,none,8,1,0.116832,1,614
OF,reference,CG,BiCGStab,none,8,1,0.114457,1,614
OF,reference,CG,BiCGStab,none,8,1,0.113911,1,614
OF,reference,CG,BiCGStab,none,8,1,0.115609,1,614
OF,reference,CG,BiCGStab,none,8,1,0.115666,1,614
OF,reference,CG,BiCGStab,none,8,1,0.112957,1,614
OF,reference,CG,BiCGStab,none,8,1,0.11533,1,614
OF,reference,CG,BiCGStab,none,8,1,0.116969,1,614
OF,reference,CG,BiCGStab,none,8,1,0.118694,1,614
OF,reference,CG,BiCGStab,none,8,1,0.114609,1,614
OF,reference,CG,BiCGStab,none,8,1,0.117915,1,614
OF,reference,CG,BiCGStab,none,8,1,0.121309,1,614
OF,reference,CG,BiCGStab,none,8,1,0.115812,1,614
OF,reference,CG,BiCGStab,none,8,1,0.116519,1,614
OF,reference,CG,BiCGStab,none,8,1,0.115998,1,614
OF,reference,CG,BiCGStab,none,8,1,0.11381,1,614
OF,reference,CG,BiCGStab,none,8,1,0.119726,1,614
OF,reference,CG,BiCGStab,none,8,1,0.114829,1,614
OF,reference,CG,BiCGStab,none,8,1,0.11254,1,614
