backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.498933,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.496937,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.496257,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.497669,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.503515,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.497805,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.499997,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.504686,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.504354,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.494669,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.495496,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.494091,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.486534,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.493822,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.489206,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.496944,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.495398,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.509058,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.502174,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.492916,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.490615,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.494349,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.494029,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.48938,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.487706,1,1055
GKO,cuda,BiCGStab,BiCGStab,none,16,1,1.484587,1,1055
GKO,cuda,CG,BiCGStab,none,32,1,2.834549,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.835445,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.852239,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.837815,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.823629,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.837954,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.835473,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.833419,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.831236,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.839681,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.835051,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.839473,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.834515,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.832176,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.833516,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.837322,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.834006,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.826361,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.835563,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.831486,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.850261,1,2926
GKO,cuda,CG,BiCGStab,none,32,1,2.830637,1,2926
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.062552,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.036128,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.050945,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.059986,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.276679,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.051363,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.071671,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.047682,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.064266,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.047651,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.042786,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.045678,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.048128,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.04599,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.040985,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.041837,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.046981,1,2108
GKO,cuda,BiCGStab,BiCGStab,none,32,1,3.044776,1,2108
