backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,CG,BiCGStab,none,8,1,1.232236,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.218227,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.235301,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.225608,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.238231,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.229654,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.23123,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.23427,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.227428,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.245916,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.231494,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.241219,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.234672,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.235509,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.218973,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.214251,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.215445,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.23078,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.223387,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.22308,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.218225,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.213577,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.228486,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.229206,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.308135,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.239877,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.293345,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.226745,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.301597,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.225984,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.221898,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.225052,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.218984,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.229014,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.223498,1,614
GKO,cuda,CG,BiCGStab,none,8,1,1.21451,1,614
