backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,CG,none,8,1,2.925702,1,614
GKO,cuda,CG,none,8,1,1.22678,1,614
GKO,cuda,CG,none,8,1,1.218706,1,614
GKO,cuda,CG,none,8,1,1.224297,1,614
GKO,cuda,CG,none,8,1,1.3025,1,614
GKO,cuda,CG,none,8,1,1.222142,1,614
GKO,cuda,CG,none,8,1,1.215925,1,614
GKO,cuda,CG,none,8,1,1.222736,1,614
GKO,cuda,CG,none,8,1,1.242919,1,614
GKO,cuda,CG,none,8,1,1.223195,1,614
GKO,cuda,CG,none,8,1,1.219665,1,614
GKO,cuda,CG,none,8,1,1.224116,1,614
GKO,cuda,CG,none,8,1,1.21862,1,614
GKO,cuda,CG,none,8,1,1.21942,1,614
GKO,cuda,CG,none,8,1,1.228096,1,614
GKO,cuda,CG,none,8,1,1.309285,1,614
GKO,cuda,CG,none,8,1,1.24754,1,614
GKO,cuda,CG,none,8,1,1.22259,1,614
GKO,cuda,CG,none,8,1,1.253494,1,614
GKO,cuda,CG,none,8,1,1.309413,1,614
GKO,cuda,CG,none,8,1,1.29599,1,614
GKO,cuda,CG,none,8,1,1.218658,1,614
GKO,cuda,CG,none,8,1,1.224733,1,614
GKO,cuda,CG,none,8,1,1.22169,1,614
GKO,cuda,CG,none,8,1,1.309124,1,614
GKO,cuda,CG,none,8,1,1.226088,1,614
GKO,cuda,CG,none,8,1,1.219829,1,614
GKO,cuda,CG,none,8,1,1.300383,1,614
GKO,cuda,CG,none,8,1,1.294553,1,614
GKO,cuda,CG,none,8,1,1.221834,1,614
GKO,cuda,CG,none,8,1,1.222668,1,614
GKO,cuda,CG,none,8,1,1.222275,1,614
GKO,cuda,CG,none,8,1,1.222007,1,614
GKO,cuda,CG,none,8,1,1.244023,1,614
GKO,cuda,CG,none,8,1,1.220081,1,614
GKO,cuda,CG,none,8,1,1.223662,1,614
GKO,cuda,CG,none,8,1,1.226554,1,614
GKO,cuda,CG,none,8,1,1.290858,1,614
GKO,cuda,CG,none,8,1,1.225532,1,614
GKO,cuda,CG,none,8,1,1.219586,1,614
GKO,cuda,CG,none,8,1,1.232837,1,614
GKO,cuda,CG,none,8,1,1.226565,1,614
GKO,cuda,CG,none,8,1,1.217469,1,614
GKO,cuda,CG,none,8,1,1.219445,1,614
GKO,cuda,CG,none,8,1,1.225652,1,614
GKO,cuda,CG,none,8,1,1.22163,1,614
GKO,cuda,CG,none,8,1,1.225792,1,614
GKO,cuda,CG,none,8,1,1.219061,1,614
GKO,cuda,BiCGStab,none,8,1,1.274245,1,425
GKO,cuda,BiCGStab,none,8,1,1.266146,1,425
GKO,cuda,BiCGStab,none,8,1,1.348506,1,425
GKO,cuda,BiCGStab,none,8,1,1.349608,1,425
GKO,cuda,BiCGStab,none,8,1,1.267738,1,425
GKO,cuda,BiCGStab,none,8,1,1.26838,1,425
GKO,cuda,BiCGStab,none,8,1,1.306761,1,425
GKO,cuda,BiCGStab,none,8,1,1.274449,1,425
GKO,cuda,BiCGStab,none,8,1,1.271906,1,425
GKO,cuda,BiCGStab,none,8,1,1.298419,1,425
GKO,cuda,BiCGStab,none,8,1,1.274306,1,425
GKO,cuda,BiCGStab,none,8,1,1.273513,1,425
GKO,cuda,BiCGStab,none,8,1,1.273022,1,425
GKO,cuda,BiCGStab,none,8,1,1.265831,1,425
GKO,cuda,BiCGStab,none,8,1,1.273028,1,425
GKO,cuda,BiCGStab,none,8,1,1.272134,1,425
GKO,cuda,BiCGStab,none,8,1,1.277935,1,425
GKO,cuda,BiCGStab,none,8,1,1.359093,1,425
GKO,cuda,BiCGStab,none,8,1,1.33485,1,425
GKO,cuda,BiCGStab,none,8,1,1.264473,1,425
GKO,cuda,BiCGStab,none,8,1,1.272668,1,425
GKO,cuda,BiCGStab,none,8,1,1.382915,1,425
GKO,cuda,BiCGStab,none,8,1,1.269095,1,425
GKO,cuda,BiCGStab,none,8,1,1.268998,1,425
GKO,cuda,BiCGStab,none,8,1,1.284795,1,425
GKO,cuda,BiCGStab,none,8,1,1.281507,1,425
