executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n489.localdomain\n', 'top': ['top - 21:15:33 up 40 days,  1:15,  0 users,  load average: 2.01, 2.00, 2.00', 'Tasks: 1242 total,   3 running, 1239 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  2.4 us,  0.3 sy,  0.0 ni, 97.2 id,  0.0 wa,  0.1 hi,  0.0 si,  0.0 st', 'MiB Mem : 386622.4 total, 316963.8 free,  54702.0 used,  14956.6 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 329641.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3117591 hd_hg453  20   0   39.2g  19.9g 102988 R  94.1   5.3 370:12.71 python3', '4140039 em8656    20   0   42.9g   5.5g 118476 R  94.1   1.4  45:02.63 python3', '  46430 nq7776    20   0   56900   5620   3640 R  11.8   0.0   0:00.03 top', '      1 root      20   0  245388  12172   8592 S   0.0   0.0   0:20.18 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:40.52 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+'], 'uptime': ' 21:15:33 up 40 days,  1:15,  0 users,  load average: 2.01, 2.00, 2.00\n', 'libOGL.so': '3f9ccb7c3ed085f4372678450d510bb0  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.0'}
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,35,1,0,uc2n489.localdomain,9af250e3a882de427c043bc428deeac1,1.604642,2.853568,1743.0,135.0,32371.0,1205151.0,267628.0,1905087.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,35,1,0,uc2n489.localdomain,f4ed24efea6aef547015e1bec3146784,1.655707,3.021067,1359.0,135.0,33203.0,1193240.0,274185.0,2040188.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,35,1,0,uc2n489.localdomain,87240a22d69a5ead2aaf1806b4a68d6b,1.613418,2.925291,2191.0,135.0,32183.0,1197532.0,272901.0,1964152.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,35,1,0,uc2n489.localdomain,ce1331afcf4cb553cdccd8df01bb7b73,1.619537,3.019058,31.0,135.0,33421.0,1223140.0,268220.0,2054053.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,35,1,0,uc2n489.localdomain,4d7eb3fbb24672a8688625c21103c2da,1.585707,3.02545,1261.0,135.0,32998.0,1243765.0,267525.0,2065524.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,20,1,0,uc2n489.localdomain,14e3bfa2535d6c34f7157da7db8fac5b,1.029449,1.380804,980.0,135.0,5823.0,895445.0,44450.0,1090357.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,20,1,0,uc2n489.localdomain,b544c9e113b3c8a4e2025a9747d6ec7b,1.040522,1.361119,663.0,135.0,5767.0,839386.0,44280.0,1067994.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,20,1,0,uc2n489.localdomain,413df55265633a05c926e223892af22d,1.038223,1.32628,1078.0,135.0,5843.0,836221.0,44384.0,1036917.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,20,1,0,uc2n489.localdomain,5f94500f210e2850ebe54069ab4109c4,1.127083,1.414355,26.0,135.0,5848.0,851479.0,44415.0,1116615.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,20,1,0,uc2n489.localdomain,53e7d1d57bb40cc8bea09195ab8a3a98,1.034243,1.441207,773.0,135.0,5934.0,897313.0,44762.0,1148205.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,60,1,0,uc2n489.localdomain,d49bceaa3517e4de7f7450bc742cdbe5,4.610458,11.671607,3796.0,135.0,214775.0,3137915.0,1802325.0,6879038.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,60,1,0,uc2n489.localdomain,b1f96db1a90b212ad6b742dc1389f015,4.524979,13.631197,4738.0,135.0,216053.0,3048398.0,1780342.0,8508914.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,60,1,0,uc2n489.localdomain,07db44523f9d55f9a91e0e006b1a75f5,4.608938,11.769146,4590.0,135.0,215502.0,3181376.0,1798401.0,6978296.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,60,1,0,uc2n489.localdomain,7ddc7435b2170d05db22e9d5ee08343e,4.505681,11.445701,37.0,135.0,215024.0,3040920.0,1788486.0,6705124.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,60,1,0,uc2n489.localdomain,8ea7d389630d5993288ae719d3d83972,4.526492,13.131612,3523.0,135.0,215232.0,3049382.0,1792850.0,8070091.0
cuda,GKOCG,BJ,Serial,PBiCGStab,DILU,45,1,0,uc2n489.localdomain,a3f52dde31d04f921325d20398f5bce3,2.392004,5.070388,2395.0,135.0,81212.0,1690035.0,658192.0,3103082.0
cuda,GKOBiCGStab,none,Serial,PBiCGStab,DILU,45,1,0,uc2n489.localdomain,b6816ac824d3eb6c293d2cc597939044,2.352986,5.681167,3303.0,135.0,80521.0,1662846.0,660835.0,3614274.0
cuda,GKOCG,none,Serial,PBiCGStab,DILU,45,1,0,uc2n489.localdomain,47f1df896e7aea8ef44d845b1194a937,2.398454,5.122104,3030.0,135.0,80812.0,1694063.0,660252.0,3130496.0
cuda,GKOIR,none,Serial,PBiCGStab,DILU,45,1,0,uc2n489.localdomain,f14de549940cdda1958eea3e42b2acf1,2.511154,9.70118,33.0,135.0,83117.0,3560071.0,697874.0,5723817.0
cuda,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,45,1,0,uc2n489.localdomain,401c69bb4a853f8b4f3eba343ee90a2f,4.395366,11.492825,1852.0,135.0,82718.0,5758421.0,689721.0,7419813.0
#total run time 53.25391881666667 minutes
