executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,maxBlockSize,innerReductionFactor,processes,log_id,setup_time,run_time,number_iterations_p,number_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n482.localdomain\n', 'top': ['top - 13:07:03 up 43 days, 23:18,  0 users,  load average: 1.77, 1.70, 3.34', 'Tasks: 1172 total,   1 running, 1171 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  1.4 us,  0.4 sy,  0.0 ni, 98.1 id,  0.0 wa,  0.0 hi,  0.1 si,  0.0 st', 'MiB Mem : 386622.4 total, 364535.7 free,  15760.1 used,   6326.6 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 368655.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3585952 vr9129    20   0   12.8g   2.9g 367904 S 131.2   0.8  42:10.94 python', '3625375 nq7776    20   0   56900   5580   3600 R  12.5   0.0   0:00.03 top', '   3588 root      20   0       0      0      0 S   6.2   0.0  31:29.69 kiblnd_+', '      1 root      20   0  245388   8148   4572 S   0.0   0.0   0:20.43 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   1:12.40 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+'], 'uptime': ' 13:07:03 up 43 days, 23:18,  0 users,  load average: 1.77, 1.70, 3.34\n', 'libOGL.so': 'fe504a78962a49cab92e9b4c549389b3  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.1'}
CUDA,IR,NoPrecond,80,1,0,uc2n482.localdomain,None,0.05,1,e52b4a08aba242a0731f56c1c7d3a468,9.858836,21.68114,84.0,135.0,535486.0,4552049.0,6456329.0,10702648.0
CUDA,IR,NoPrecond,80,1,0,uc2n482.localdomain,None,0.001,1,27de42d98691aea3a17b55865e92e324,9.894869,21.472271,39.0,135.0,535907.0,4558649.0,6551408.0,10460217.0
CUDA,CG,ILU,80,1,0,uc2n482.localdomain,None,None,1,faea618e2edb625beac06a591cf151f3,11.189858,33.70064,3679.0,135.0,535258.0,4541925.0,7907745.0,22086373.0
CUDA,BiCGStab,BJ,80,1,0,uc2n482.localdomain,None,None,1,620ec1ed1d41503b581d78d3609d06b5,10.670739,29.398627,7057.0,135.0,542218.0,4581140.0,7274253.0,17447840.0
CUDA,CG,BJ,85,1,0,uc2n482.localdomain,16,None,1,f2c9b59683947f46c56743624b003bc1,12.375362,30.40886,10301.0,135.0,649824.0,5445748.0,8175158.0,16558836.0
CUDA,CG,BJ,85,1,0,uc2n482.localdomain,8,None,1,5971536deb1199e5eabda33af4040c48,12.249938,30.150521,10322.0,135.0,664546.0,5563927.0,8127284.0,16145161.0
CUDA,CG,BJ,85,1,0,uc2n482.localdomain,2,None,1,90ce42bb1340e317699f08e5170be967,12.262933,29.831093,10775.0,135.0,648264.0,5422859.0,8080378.0,16173338.0
CUDA,CG,BJ,85,1,0,uc2n482.localdomain,4,None,1,e6dabed9241372025ac827fd2fb38ccf,12.273582,30.040293,10416.0,135.0,660968.0,5567480.0,8117680.0,16043695.0
CUDA,CG,BJ,85,1,0,uc2n482.localdomain,1,None,1,493172a640e6d3438e257c10d0033347,12.342853,31.927815,12322.0,135.0,668433.0,5569293.0,8241524.0,17716620.0
CUDA,BiCGStab,ILU,85,1,0,uc2n482.localdomain,None,None,1,493a5cacdec9a8022868a411ce2bc8b1,14.985342,54.41437,3078.0,135.0,672236.0,5543336.0,10827603.0,38084339.0
CUDA,BiCGStab,NoPrecond,85,1,0,uc2n482.localdomain,None,None,1,00b7540d4e82a82719170a399e850644,12.98565,37.248565,9701.0,135.0,663371.0,5571389.0,8827199.0,22497396.0
CUDA,CG,NoPrecond,85,1,0,uc2n482.localdomain,None,None,1,62a20fc71c65f9eb84cc92b027bc720d,12.312056,31.948676,12486.0,135.0,672118.0,5561427.0,8226954.0,17746383.0
CUDA,IR,NoPrecond,85,1,0,uc2n482.localdomain,None,0.1,1,6c4d4094d39ffd7b115f7ff3f14a9bea,13.246716,27.093478,110.0,135.0,685300.0,5473117.0,7870684.0,13339114.0
CUDA,IR,NoPrecond,85,1,0,uc2n482.localdomain,None,0.01,1,bd5d8f7b24f1374c993ae0e31aff3b07,11.829667,26.159966,57.0,135.0,653528.0,5456315.0,7713595.0,12768919.0
CUDA,IR,NoPrecond,85,1,0,uc2n482.localdomain,None,0.05,1,6e066604fdbf0ddf9bd555233126bfbd,11.826577,26.450538,86.0,135.0,647930.0,5472652.0,7686247.0,12959893.0
CUDA,IR,NoPrecond,85,1,0,uc2n482.localdomain,None,0.001,1,3a62b2d44f1572cf6b3e944bbab75bfb,11.925715,26.068903,39.0,135.0,662636.0,5540634.0,7812033.0,12516141.0
CUDA,CG,ILU,85,1,0,uc2n482.localdomain,None,None,1,c003f240efb1bd40ad8087b75d27451d,13.759501,42.676884,3976.0,135.0,655923.0,5513844.0,9564993.0,27539765.0
CUDA,BiCGStab,BJ,85,1,0,uc2n482.localdomain,None,None,1,be1bca84694a79970ee0a0f022ceda9e,12.957554,36.354551,7879.0,135.0,664444.0,5514672.0,8705667.0,21649995.0
CUDA,CG,BJ,10,1,0,uc2n482.localdomain,16,None,1,b530280e860483e62a4124c27055dd15,0.937405,1.072496,875.0,135.0,795.0,5545.0,768793.0,881235.0
CUDA,CG,BJ,10,1,0,uc2n482.localdomain,8,None,1,262976a09d5d1e4b887975aae592d92a,0.942542,1.096819,970.0,135.0,793.0,5433.0,778467.0,905013.0
CUDA,CG,BJ,10,1,0,uc2n482.localdomain,2,None,1,40444fe7a9d01966934cf3d795ac3c95,0.950655,1.092476,1016.0,135.0,811.0,5484.0,772741.0,899851.0
CUDA,CG,BJ,10,1,0,uc2n482.localdomain,4,None,1,3a180a1069a7e38a342714f8cec2ee98,0.949674,1.088095,991.0,135.0,788.0,5443.0,774956.0,898493.0
CUDA,CG,BJ,10,1,0,uc2n482.localdomain,1,None,1,7969d5ed30b3efbe94de066f6f7c568d,0.949254,1.103258,1086.0,135.0,791.0,5461.0,777157.0,912958.0
CUDA,BiCGStab,ILU,10,1,0,uc2n482.localdomain,None,None,1,956bcacc4640b7272d7bf186ef4555aa,0.945374,1.054468,216.0,135.0,798.0,5536.0,772025.0,869563.0
CUDA,BiCGStab,NoPrecond,10,1,0,uc2n482.localdomain,None,None,1,a823ec1bc42d88b9a234fade2316f3f9,0.981434,1.171043,817.0,135.0,895.0,5515.0,786627.0,980267.0
CUDA,CG,NoPrecond,10,1,0,uc2n482.localdomain,None,None,1,9926c54899e657be71d86b36e0028cb4,0.95027,1.132567,1206.0,135.0,745.0,5442.0,777727.0,935317.0
CUDA,IR,NoPrecond,10,1,0,uc2n482.localdomain,None,0.1,1,4bb4222e70557ad46233184ec86d770a,0.956784,1.177631,73.0,135.0,791.0,5448.0,795512.0,976438.0
CUDA,IR,NoPrecond,10,1,0,uc2n482.localdomain,None,0.01,1,eeb0bec15584fcf1f31ca6086eea54a4,0.952305,1.142586,41.0,135.0,783.0,5424.0,777462.0,945383.0
CUDA,IR,NoPrecond,10,1,0,uc2n482.localdomain,None,0.05,1,c722bf38480ef4738af82d74d96f7790,0.952659,1.15375,59.0,135.0,884.0,5532.0,787366.0,958148.0
CUDA,IR,NoPrecond,10,1,0,uc2n482.localdomain,None,0.001,1,000960a6052f6132c751756ac27fd92f,0.946921,1.144736,32.0,135.0,889.0,5626.0,782060.0,949057.0
CUDA,CG,ILU,10,1,0,uc2n482.localdomain,None,None,1,fa3ad056aabde1fd82cd4e268811931e,0.941709,1.052629,383.0,135.0,789.0,5469.0,776788.0,864488.0
CUDA,BiCGStab,BJ,10,1,0,uc2n482.localdomain,None,None,1,dc03f22f9c5a48b10be713003f6dff43,0.945731,1.110392,612.0,135.0,791.0,5428.0,769877.0,923997.0
CUDA,CG,BJ,50,1,0,uc2n482.localdomain,16,None,1,c158ebd1416de7164fed91ad356de957,3.009664,5.78063,6121.0,135.0,118010.0,971924.0,2075157.0,3143340.0
CUDA,CG,BJ,50,1,0,uc2n482.localdomain,8,None,1,c850efc2e02fa68d1ef4d980f6466ee6,2.973398,5.642793,6144.0,135.0,115391.0,976415.0,2048476.0,3034001.0
CUDA,CG,BJ,50,1,0,uc2n482.localdomain,2,None,1,415659b6193861a125fa1e910ea9fe6e,2.98694,5.65344,6353.0,135.0,120530.0,993939.0,2047292.0,2996010.0
CUDA,CG,BJ,50,1,0,uc2n482.localdomain,4,None,1,1120705677d07d8f99b0ccaf44e880c3,2.972347,5.601145,6225.0,135.0,117722.0,970817.0,2037570.0,2983906.0
CUDA,CG,BJ,50,1,0,uc2n482.localdomain,1,None,1,41463b788ac0046987b71516f643768f,2.964842,5.658354,6942.0,135.0,115836.0,969479.0,2045050.0,3044598.0
CUDA,BiCGStab,ILU,50,1,0,uc2n482.localdomain,None,None,1,4a4444871d2e822b662f8df7cf119bd3,3.371561,8.631606,1633.0,135.0,118139.0,971593.0,2447465.0,5772671.0
CUDA,BiCGStab,NoPrecond,50,1,0,uc2n482.localdomain,None,None,1,1e4343a80d4903818f92a7b3830edefd,3.06478,6.335469,5073.0,135.0,119959.0,997337.0,2151632.0,3597841.0
CUDA,CG,NoPrecond,50,1,0,uc2n482.localdomain,None,None,1,afed558290468104cbb78557dce18893,2.954756,5.699917,7113.0,135.0,118324.0,970192.0,2054247.0,3079817.0
CUDA,IR,NoPrecond,50,1,0,uc2n482.localdomain,None,0.1,1,f313d933cd11ffff529950af1dae239b,3.003396,6.013231,101.0,135.0,119383.0,991352.0,2075617.0,3330632.0
CUDA,IR,NoPrecond,50,1,0,uc2n482.localdomain,None,0.01,1,d663083777e75809239902f4b87cda96,2.987464,5.895009,56.0,135.0,117611.0,977336.0,2079264.0,3240748.0
CUDA,IR,NoPrecond,50,1,0,uc2n482.localdomain,None,0.05,1,14930e4ef74f52d19a0397f483253544,2.99382,5.948684,80.0,135.0,116706.0,966648.0,2078109.0,3314813.0
CUDA,IR,NoPrecond,50,1,0,uc2n482.localdomain,None,0.001,1,e04597422cd12ba0b9aae4b2955de981,2.993843,5.815772,38.0,135.0,117916.0,972429.0,2067928.0,3168405.0
CUDA,CG,ILU,50,1,0,uc2n482.localdomain,None,None,1,847c93a67567111a8e310e89c4475a64,3.175479,7.37914,2242.0,135.0,119206.0,989375.0,2256019.0,4567708.0
CUDA,BiCGStab,BJ,50,1,0,uc2n482.localdomain,None,None,1,b195ca2fdc9bbc84b608c0f06104b43d,3.020409,6.089867,4050.0,135.0,120749.0,986033.0,2093663.0,3434192.0
CUDA,CG,BJ,55,1,0,uc2n482.localdomain,16,None,1,a3c2032d6d5a98c67917c74799213836,3.838841,8.342702,6482.0,135.0,163295.0,1361695.0,2606930.0,4672335.0
CUDA,CG,BJ,55,1,0,uc2n482.localdomain,8,None,1,efdbbc09e25e97a127485d84fbc8108a,3.814289,8.389868,6525.0,135.0,164687.0,1368405.0,2628997.0,4713311.0
CUDA,CG,BJ,55,1,0,uc2n482.localdomain,2,None,1,2ff803c17962aadb093cb77101f4d72a,3.824349,8.110147,6721.0,135.0,162194.0,1337744.0,2594614.0,4517832.0
CUDA,CG,BJ,55,1,0,uc2n482.localdomain,4,None,1,b93fc4a02b9d8237d59a826ea5430f9b,3.817013,8.321101,6532.0,135.0,165891.0,1365311.0,2636898.0,4652892.0
CUDA,CG,BJ,55,1,0,uc2n482.localdomain,1,None,1,58070a76e8d94c13989849be0ddac16a,3.806962,8.429744,7597.0,135.0,166439.0,1368027.0,2601075.0,4723676.0
CUDA,BiCGStab,ILU,55,1,0,uc2n482.localdomain,None,None,1,1edba85792de38131c4d03f29b502948,4.391733,12.38906,1740.0,135.0,165068.0,1365140.0,3103339.0,8317271.0
CUDA,BiCGStab,NoPrecond,55,1,0,uc2n482.localdomain,None,None,1,3a73228bacfa5f85c1ca3fca53e25e89,4.025646,10.03124,6034.0,135.0,167987.0,1360933.0,2772721.0,6181055.0
CUDA,CG,NoPrecond,55,1,0,uc2n482.localdomain,None,None,1,690dbaf05e5d13ac3748c0e68f722c7f,3.847043,8.490194,7780.0,135.0,162967.0,1361398.0,2619642.0,4816714.0
CUDA,IR,NoPrecond,55,1,0,uc2n482.localdomain,None,0.1,1,9aa277cf1a74774e88e58906dd5d5ad0,3.762368,7.609343,101.0,135.0,162095.0,1351862.0,2551202.0,4050511.0
CUDA,IR,NoPrecond,55,1,0,uc2n482.localdomain,None,0.01,1,70a7931966217e1b1d1c2a3fe9e62d44,3.772212,7.568518,56.0,135.0,164531.0,1373103.0,2522070.0,3963245.0
CUDA,IR,NoPrecond,55,1,0,uc2n482.localdomain,None,0.05,1,bdcf837cd16190bca470f11f5f5a8cf1,3.726361,7.606639,81.0,135.0,160861.0,1349434.0,2541407.0,4032576.0
CUDA,IR,NoPrecond,55,1,0,uc2n482.localdomain,None,0.001,1,6ff7fd9e0a0a8d2938dd361541ff55a7,3.74522,7.504088,38.0,135.0,166537.0,1384887.0,2538991.0,3879577.0
CUDA,CG,ILU,55,1,0,uc2n482.localdomain,None,None,1,44de0370d7f5d4faf5fef2fe3b709786,4.127941,10.507919,2465.0,135.0,165901.0,1379036.0,2890188.0,6612819.0
CUDA,BiCGStab,BJ,55,1,0,uc2n482.localdomain,None,None,1,bf5017f6ea084d1e63f5d3b8f7756838,3.958051,9.194221,4388.0,135.0,166984.0,1390800.0,2721352.0,5445584.0
CUDA,CG,BJ,35,1,0,uc2n482.localdomain,16,None,1,b5f57e78288331bb53a2469392ff2b3c,1.644011,2.669487,3981.0,135.0,32868.0,273943.0,1210231.0,1722408.0
CUDA,CG,BJ,35,1,0,uc2n482.localdomain,8,None,1,47787df5b721eeb54857f18499d63f5a,1.633359,2.653397,3990.0,135.0,33622.0,273497.0,1190872.0,1704561.0
CUDA,CG,BJ,35,1,0,uc2n482.localdomain,2,None,1,54720d0336a8f4265ff1bd733c937355,1.630606,2.696711,4108.0,135.0,34114.0,278134.0,1202982.0,1731315.0
CUDA,CG,BJ,35,1,0,uc2n482.localdomain,4,None,1,f72874ef742b7eb73045bd019d5ccc02,1.619557,2.700285,4012.0,135.0,34002.0,279704.0,1222564.0,1737092.0
CUDA,CG,BJ,35,1,0,uc2n482.localdomain,1,None,1,5c3d9d80ffdaa5a6c4623b89c600caf6,1.646225,2.752952,4609.0,135.0,32777.0,267483.0,1220238.0,1803867.0
CUDA,BiCGStab,ILU,35,1,0,uc2n482.localdomain,None,None,1,c49e5c6d4f6ad0c9d5119be35b576a7c,1.738211,3.570149,1124.0,135.0,32794.0,275302.0,1312499.0,2533561.0
