backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,BiCGStab,none,1,1,8.862303,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.28714,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.356697,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.340609,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.293858,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.36711,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.367174,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.321145,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.373222,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.316648,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.331841,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.335599,1,9000
OF,reference,CG,BiCGStab,none,1,1,4.359065,1,9000
OF,reference,BiCGStab,BiCGStab,none,1,1,8.296609,1,9000
OF,reference,BiCGStab,BiCGStab,none,1,1,8.43708,1,9000
OF,reference,BiCGStab,BiCGStab,none,1,1,8.327274,1,9000
OF,reference,BiCGStab,BiCGStab,none,1,1,8.407784,1,9000
OF,reference,BiCGStab,BiCGStab,none,1,1,8.427305,1,9000
OF,reference,BiCGStab,BiCGStab,none,1,1,8.430624,1,9000
OF,reference,BiCGStab,BiCGStab,none,1,1,8.3539,1,9000
OF,reference,BiCGStab,BiCGStab,none,1,1,8.379446,1,9000
OF,reference,CG,BiCGStab,none,2,1,21.259132,1,9000
OF,reference,CG,BiCGStab,none,2,1,21.182801,1,9000
OF,reference,CG,BiCGStab,none,2,1,21.905563,1,9000
OF,reference,CG,BiCGStab,none,2,1,21.270985,1,9000
OF,reference,CG,BiCGStab,none,2,1,21.928003,1,9000
OF,reference,BiCGStab,BiCGStab,none,2,1,43.753699,1,9000
OF,reference,BiCGStab,BiCGStab,none,2,1,42.811038,1,9000
OF,reference,BiCGStab,BiCGStab,none,2,1,43.76245,1,9000
OF,reference,BiCGStab,BiCGStab,none,2,1,42.155512,1,9000
OF,reference,BiCGStab,BiCGStab,none,2,1,43.821076,1,9000
OF,reference,CG,BiCGStab,none,3,1,106.400312,1,9000
OF,reference,CG,BiCGStab,none,3,1,108.782558,1,9000
OF,reference,CG,BiCGStab,none,3,1,105.959515,1,9000
OF,reference,CG,BiCGStab,none,3,1,106.035513,1,9000
OF,reference,CG,BiCGStab,none,3,1,105.58592,1,9000
OF,reference,BiCGStab,BiCGStab,none,3,1,216.430923,1,9000
OF,reference,BiCGStab,BiCGStab,none,3,1,215.253636,1,9000
OF,reference,BiCGStab,BiCGStab,none,3,1,215.186677,1,9000
OF,reference,BiCGStab,BiCGStab,none,3,1,217.158042,1,9000
OF,reference,BiCGStab,BiCGStab,none,3,1,216.138031,1,9000
OF,reference,CG,BiCGStab,none,4,1,538.040545,1,9000
OF,reference,CG,BiCGStab,none,4,1,556.97684,1,9000
OF,reference,CG,BiCGStab,none,4,1,546.750885,1,9000
OF,reference,CG,BiCGStab,none,4,1,553.002052,1,9000
OF,reference,CG,BiCGStab,none,4,1,550.093187,1,9000
