backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,none,0,1,8.642664,1,4000
OF,reference,CG,none,0,1,0.670715,1,4000
OF,reference,CG,none,0,1,0.654687,1,4000
OF,reference,CG,none,0,1,0.659177,1,4000
OF,reference,CG,none,0,1,0.65515,1,4000
OF,reference,CG,none,0,1,0.655922,1,4000
OF,reference,CG,none,0,1,0.653789,1,4000
OF,reference,CG,none,0,1,0.653124,1,4000
OF,reference,CG,none,0,1,0.654908,1,4000
OF,reference,CG,none,0,1,0.653908,1,4000
OF,reference,CG,none,0,1,0.669272,1,4000
OF,reference,CG,none,0,1,0.658594,1,4000
OF,reference,CG,none,0,1,0.654743,1,4000
OF,reference,CG,none,0,1,0.654407,1,4000
OF,reference,CG,none,0,1,0.656363,1,4000
OF,reference,CG,none,0,1,0.655611,1,4000
OF,reference,CG,none,0,1,0.657217,1,4000
OF,reference,CG,none,0,1,0.653571,1,4000
OF,reference,CG,none,0,1,0.657248,1,4000
OF,reference,CG,none,0,1,0.654588,1,4000
OF,reference,CG,none,0,1,0.65634,1,4000
OF,reference,CG,none,0,1,0.656042,1,4000
OF,reference,CG,none,0,1,0.656381,1,4000
OF,reference,CG,none,0,1,0.65608,1,4000
OF,reference,CG,none,0,1,0.655924,1,4000
OF,reference,CG,none,0,1,0.654988,1,4000
OF,reference,CG,none,0,1,0.65765,1,4000
OF,reference,CG,none,0,1,0.65429,1,4000
OF,reference,CG,none,0,1,0.652735,1,4000
OF,reference,CG,none,0,1,0.655422,1,4000
OF,reference,CG,none,0,1,0.65747,1,4000
OF,reference,CG,none,0,1,0.653734,1,4000
OF,reference,CG,none,0,1,0.659936,1,4000
OF,reference,CG,none,0,1,0.654859,1,4000
OF,reference,CG,none,0,1,0.65372,1,4000
OF,reference,CG,none,0,1,0.653906,1,4000
OF,reference,CG,none,0,1,0.654461,1,4000
OF,reference,CG,none,0,1,0.651589,1,4000
OF,reference,CG,none,0,1,0.655277,1,4000
OF,reference,CG,none,0,1,0.653185,1,4000
OF,reference,CG,none,0,1,0.652637,1,4000
OF,reference,CG,none,0,1,0.65449,1,4000
OF,reference,CG,none,0,1,0.653508,1,4000
OF,reference,CG,none,0,1,0.655494,1,4000
OF,reference,CG,none,0,1,0.65521,1,4000
OF,reference,CG,none,0,1,0.656321,1,4000
OF,reference,CG,none,0,1,0.654458,1,4000
OF,reference,CG,none,0,1,0.654357,1,4000
OF,reference,CG,none,0,1,0.657116,1,4000
OF,reference,CG,none,0,1,0.655698,1,4000
OF,reference,CG,none,0,1,0.648174,1,4000
OF,reference,CG,none,0,1,0.650915,1,4000
OF,reference,CG,none,0,1,0.654586,1,4000
