backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,none,0,1,6.854747,1,9000
OF,reference,CG,none,0,1,1.118412,1,9000
OF,reference,CG,none,0,1,1.114586,1,9000
OF,reference,CG,none,0,1,1.109016,1,9000
OF,reference,CG,none,0,1,1.103768,1,9000
OF,reference,CG,none,0,1,1.104671,1,9000
OF,reference,CG,none,0,1,1.106433,1,9000
OF,reference,CG,none,0,1,1.099372,1,9000
OF,reference,CG,none,0,1,1.089278,1,9000
OF,reference,CG,none,0,1,1.094456,1,9000
OF,reference,CG,none,0,1,1.095278,1,9000
OF,reference,CG,none,0,1,1.092016,1,9000
OF,reference,CG,none,0,1,1.092648,1,9000
OF,reference,CG,none,0,1,1.098843,1,9000
OF,reference,CG,none,0,1,1.103882,1,9000
OF,reference,CG,none,0,1,1.104358,1,9000
OF,reference,CG,none,0,1,1.091326,1,9000
OF,reference,CG,none,0,1,1.087466,1,9000
OF,reference,CG,none,0,1,1.095486,1,9000
OF,reference,CG,none,0,1,1.090723,1,9000
OF,reference,CG,none,0,1,1.094702,1,9000
OF,reference,CG,none,0,1,1.103669,1,9000
OF,reference,CG,none,0,1,1.101194,1,9000
OF,reference,CG,none,0,1,1.100541,1,9000
OF,reference,CG,none,0,1,1.093685,1,9000
OF,reference,CG,none,0,1,1.087815,1,9000
OF,reference,CG,none,0,1,1.089685,1,9000
OF,reference,CG,none,0,1,1.099687,1,9000
OF,reference,CG,none,0,1,1.108995,1,9000
OF,reference,CG,none,0,1,1.109366,1,9000
OF,reference,CG,none,0,1,1.101916,1,9000
OF,reference,CG,none,0,1,1.112794,1,9000
OF,reference,CG,none,0,1,1.117895,1,9000
OF,reference,CG,none,0,1,1.103787,1,9000
OF,reference,CG,none,0,1,1.108614,1,9000
OF,reference,CG,none,0,1,1.098599,1,9000
OF,reference,CG,none,0,1,1.093332,1,9000
OF,reference,CG,none,0,1,1.087876,1,9000
OF,reference,CG,none,0,1,1.092627,1,9000
OF,reference,CG,none,0,1,1.092223,1,9000
OF,reference,CG,none,0,1,1.091313,1,9000
OF,reference,CG,none,0,1,1.091203,1,9000
OF,reference,CG,none,0,1,1.089456,1,9000
OF,reference,CG,none,0,1,1.090501,1,9000
OF,reference,CG,none,0,1,1.10023,1,9000
OF,reference,CG,none,0,1,1.104888,1,9000
OF,reference,CG,none,0,1,1.104193,1,9000
OF,reference,CG,none,0,1,1.093949,1,9000
OF,reference,CG,none,0,1,1.088269,1,9000
OF,reference,CG,none,0,1,1.093103,1,9000
OF,reference,BiCGStab,none,0,1,1.812887,1,8574
OF,reference,BiCGStab,none,0,1,1.81408,1,8574
OF,reference,BiCGStab,none,0,1,1.807735,1,8574
OF,reference,BiCGStab,none,0,1,1.808146,1,8574
OF,reference,BiCGStab,none,0,1,1.819408,1,8574
OF,reference,BiCGStab,none,0,1,1.806382,1,8574
OF,reference,BiCGStab,none,0,1,1.81716,1,8574
OF,reference,BiCGStab,none,0,1,1.80507,1,8574
OF,reference,BiCGStab,none,0,1,1.806668,1,8574
OF,reference,BiCGStab,none,0,1,1.804575,1,8574
OF,reference,BiCGStab,none,0,1,1.813864,1,8574
OF,reference,BiCGStab,none,0,1,1.814208,1,8574
OF,reference,BiCGStab,none,0,1,1.803526,1,8574
OF,reference,BiCGStab,none,0,1,1.813426,1,8574
OF,reference,BiCGStab,none,0,1,1.797612,1,8574
OF,reference,BiCGStab,none,0,1,1.819059,1,8574
OF,reference,BiCGStab,none,0,1,1.820387,1,8574
OF,reference,BiCGStab,none,0,1,1.804735,1,8574
OF,reference,BiCGStab,none,0,1,1.801117,1,8574
OF,reference,BiCGStab,none,0,1,1.804757,1,8574
OF,reference,BiCGStab,none,0,1,1.802723,1,8574
OF,reference,BiCGStab,none,0,1,1.798684,1,8574
OF,reference,BiCGStab,none,0,1,1.822174,1,8574
OF,reference,BiCGStab,none,0,1,1.790642,1,8574
OF,reference,BiCGStab,none,0,1,1.802967,1,8574
OF,reference,BiCGStab,none,0,1,1.805833,1,8574
OF,reference,BiCGStab,none,0,1,1.802268,1,8574
OF,reference,BiCGStab,none,0,1,1.805253,1,8574
OF,reference,BiCGStab,none,0,1,1.796467,1,8574
OF,reference,BiCGStab,none,0,1,1.793867,1,8574
OF,reference,BiCGStab,none,0,1,1.802645,1,8574
OF,reference,BiCGStab,none,0,1,1.8033,1,8574
OF,reference,BiCGStab,none,0,1,1.812219,1,8574
OF,reference,BiCGStab,none,0,1,1.812928,1,8574
OF,reference,CG,none,1,1,4.389072,1,9000
OF,reference,CG,none,1,1,4.323089,1,9000
OF,reference,CG,none,1,1,4.391177,1,9000
OF,reference,CG,none,1,1,4.3602,1,9000
OF,reference,CG,none,1,1,4.331411,1,9000
OF,reference,CG,none,1,1,4.337383,1,9000
OF,reference,CG,none,1,1,4.310139,1,9000
OF,reference,CG,none,1,1,4.321165,1,9000
OF,reference,CG,none,1,1,4.397298,1,9000
OF,reference,CG,none,1,1,4.316083,1,9000
OF,reference,CG,none,1,1,4.308451,1,9000
OF,reference,CG,none,1,1,4.311825,1,9000
OF,reference,CG,none,1,1,4.313997,1,9000
OF,reference,CG,none,1,1,4.342293,1,9000
OF,reference,BiCGStab,none,1,1,8.353851,1,9000
OF,reference,BiCGStab,none,1,1,8.432804,1,9000
OF,reference,BiCGStab,none,1,1,8.436092,1,9000
OF,reference,BiCGStab,none,1,1,8.329644,1,9000
OF,reference,BiCGStab,none,1,1,8.356773,1,9000
OF,reference,BiCGStab,none,1,1,8.326445,1,9000
OF,reference,BiCGStab,none,1,1,8.356573,1,9000
OF,reference,BiCGStab,none,1,1,8.34762,1,9000
OF,reference,CG,none,2,1,21.827046,1,9000
OF,reference,CG,none,2,1,21.294299,1,9000
OF,reference,CG,none,2,1,21.304202,1,9000
OF,reference,CG,none,2,1,21.389227,1,9000
OF,reference,CG,none,2,1,21.309135,1,9000
OF,reference,BiCGStab,none,2,1,42.695196,1,9000
OF,reference,BiCGStab,none,2,1,42.681318,1,9000
OF,reference,BiCGStab,none,2,1,42.682106,1,9000
OF,reference,BiCGStab,none,2,1,42.823714,1,9000
OF,reference,BiCGStab,none,2,1,42.881438,1,9000
OF,reference,CG,none,3,1,109.242331,1,9000
OF,reference,CG,none,3,1,107.071281,1,9000
OF,reference,CG,none,3,1,109.056284,1,9000
OF,reference,CG,none,3,1,109.448305,1,9000
OF,reference,CG,none,3,1,106.160577,1,9000
OF,reference,BiCGStab,none,3,1,218.260752,1,9000
OF,reference,BiCGStab,none,3,1,217.874936,1,9000
OF,reference,BiCGStab,none,3,1,217.755601,1,9000
OF,reference,BiCGStab,none,3,1,216.319242,1,9000
OF,reference,BiCGStab,none,3,1,216.566909,1,9000
OF,reference,CG,none,4,1,548.320835,1,9000
OF,reference,CG,none,4,1,551.968509,1,9000
OF,reference,CG,none,4,1,556.361692,1,9000
OF,reference,CG,none,4,1,553.120374,1,9000
OF,reference,CG,none,4,1,541.925987,1,9000
