backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,BiCGStab,none,0,1,6.374222,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.086879,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.088528,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.087081,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.086366,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.083608,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.084235,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.081663,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.080601,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.086923,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.081303,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.086313,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.096006,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.085468,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.097628,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.104522,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.092434,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.085295,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.081871,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.082095,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.082196,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.082801,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.081004,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.078508,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.079765,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.080701,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.082055,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.0811,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.079678,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.081466,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.08461,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.078071,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.081337,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.082514,1,9000
OF,reference,CG,BiCGStab,none,0,1,1.082361,1,9000
