backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,omp,CG,none,0,1,9.92252,1,3996
GKO,omp,CG,none,0,1,1.936302,1,3996
GKO,omp,CG,none,0,1,1.934844,1,3996
GKO,omp,CG,none,0,1,1.915592,1,3996
GKO,omp,CG,none,0,1,1.925632,1,3996
GKO,omp,CG,none,0,1,1.919867,1,3996
GKO,omp,CG,none,0,1,1.948433,1,3996
GKO,omp,CG,none,0,1,1.911822,1,3996
GKO,omp,CG,none,0,1,1.922583,1,3996
GKO,omp,CG,none,0,1,1.920807,1,3996
GKO,omp,CG,none,0,1,1.931277,1,3996
GKO,omp,CG,none,0,1,1.944122,1,3996
GKO,omp,CG,none,0,1,1.93465,1,3996
GKO,omp,CG,none,0,1,1.917994,1,3996
GKO,omp,CG,none,0,1,1.925637,1,3996
GKO,omp,CG,none,0,1,1.946373,1,3996
GKO,omp,CG,none,0,1,1.924923,1,3996
GKO,omp,CG,none,0,1,1.952205,1,3996
GKO,omp,CG,none,0,1,1.91466,1,3996
GKO,omp,CG,none,0,1,1.926189,1,3996
GKO,omp,CG,none,0,1,1.959665,1,3996
GKO,omp,CG,none,0,1,1.928444,1,3996
GKO,omp,CG,none,0,1,1.920637,1,3996
GKO,omp,CG,none,0,1,1.931616,1,3996
GKO,omp,CG,none,0,1,1.93443,1,3996
GKO,omp,CG,none,0,1,1.929415,1,3996
GKO,omp,CG,none,0,1,1.923165,1,3996
GKO,omp,CG,none,0,2,1.705681,1,3996
GKO,omp,CG,none,0,2,1.712251,1,3996
GKO,omp,CG,none,0,2,1.753353,1,3996
GKO,omp,CG,none,0,2,1.735825,1,3996
GKO,omp,CG,none,0,2,1.770776,1,3996
GKO,omp,CG,none,0,2,1.745186,1,3996
GKO,omp,CG,none,0,2,1.480842,1,3996
GKO,omp,CG,none,0,2,1.719306,1,3996
GKO,omp,CG,none,0,2,1.46479,1,3996
GKO,omp,CG,none,0,2,1.786825,1,3996
GKO,omp,CG,none,0,2,1.480987,1,3996
GKO,omp,CG,none,0,2,1.494751,1,3996
GKO,omp,CG,none,0,2,1.490898,1,3996
GKO,omp,CG,none,0,2,1.748645,1,3996
GKO,omp,CG,none,0,2,1.726134,1,3996
GKO,omp,CG,none,0,2,1.743988,1,3996
GKO,omp,CG,none,0,2,1.717853,1,3996
GKO,omp,CG,none,0,2,1.484003,1,3996
GKO,omp,CG,none,0,2,1.771567,1,3996
GKO,omp,CG,none,0,2,1.748022,1,3996
GKO,omp,CG,none,0,2,1.725519,1,3996
GKO,omp,CG,none,0,2,1.758911,1,3996
GKO,omp,CG,none,0,2,1.75524,1,3996
GKO,omp,CG,none,0,2,1.763673,1,3996
GKO,omp,CG,none,0,2,1.50099,1,3996
GKO,omp,CG,none,0,2,1.771781,1,3996
GKO,omp,CG,none,0,2,1.486488,1,3996
GKO,omp,CG,none,0,2,1.75903,1,3996
GKO,omp,CG,none,0,2,1.74546,1,3996
GKO,omp,CG,none,0,2,1.740726,1,3996
GKO,omp,CG,none,0,2,1.763724,1,3996
GKO,omp,CG,none,0,2,1.754766,1,3996
GKO,omp,CG,none,0,2,1.485383,1,3996
