backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,BiCGStab,none,0,1,0.684009,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.666284,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.664266,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660744,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.664218,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658914,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.663411,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661046,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.663027,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.665282,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.664257,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659574,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658878,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658301,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658982,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.664822,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.663661,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660644,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662509,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658688,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662436,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.664007,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660439,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.663416,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.65739,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659364,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659601,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.665629,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.656903,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662983,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.677378,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660634,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659253,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.66457,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658053,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658827,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658758,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.657831,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662433,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662036,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.66026,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659561,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.663181,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661972,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660188,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659475,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.656506,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661391,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658368,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659609,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662227,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660312,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658706,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.658579,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.66224,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661808,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.657269,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661475,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659485,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662549,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659458,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659083,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662929,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661142,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659429,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.66367,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660275,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.65872,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660311,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.665189,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.66315,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662027,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660942,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661988,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662491,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.663737,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.664722,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.664154,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.664109,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661307,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662054,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.66345,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.660875,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662974,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661704,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.661164,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.664492,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.667188,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.666323,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.662647,1,4000
OF,reference,CG,BiCGStab,none,0,1,0.659315,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.069094,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.070553,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.065731,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.0712,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.076758,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.067439,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.072116,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.063188,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.067204,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.067741,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.063164,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.066582,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.071319,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.068099,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.074426,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.071154,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.070394,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.075733,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.069663,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.069588,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.073816,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.067827,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.065563,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.068019,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.062954,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.066401,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.073654,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.076698,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.068669,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.065263,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.068845,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.067795,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.071689,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.06574,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.070143,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.074549,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.059988,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.070841,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.067919,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.076475,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.068695,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.069799,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.073287,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.060353,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.062246,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.086087,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.081608,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.072161,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.070934,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.060123,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.076789,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.065283,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.068623,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.068821,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.068967,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.064438,1,4000
OF,reference,BiCGStab,BiCGStab,none,0,1,1.063858,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.377531,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.392554,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.378232,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.434547,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.386861,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.424486,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.380223,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.378554,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.385873,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.386262,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.38406,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.376164,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.422939,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.381905,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.411879,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.380349,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.377741,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.379592,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.385113,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.389892,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.440562,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.38592,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.426955,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.373586,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.414203,1,4000
OF,reference,CG,BiCGStab,none,1,1,2.377806,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.416175,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.399672,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.405815,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.469313,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.394644,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.397626,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.411201,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.401634,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.402993,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.451071,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.401787,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.454567,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.455324,1,4000
OF,reference,BiCGStab,BiCGStab,none,1,1,4.439141,1,4000
