backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,BiCGStab,none,25,1,0.706363,1,1354
OF,reference,BiCGStab,none,25,1,0.703655,1,1354
OF,reference,BiCGStab,none,25,1,0.704952,1,1354
OF,reference,BiCGStab,none,25,1,0.702368,1,1354
OF,reference,BiCGStab,none,25,1,0.700623,1,1354
OF,reference,BiCGStab,none,25,1,0.694309,1,1354
OF,reference,BiCGStab,none,25,1,0.703326,1,1354
OF,reference,BiCGStab,none,25,1,0.700468,1,1354
OF,reference,BiCGStab,none,25,1,0.707393,1,1354
OF,reference,BiCGStab,none,25,1,0.703686,1,1354
OF,reference,BiCGStab,none,25,1,0.705975,1,1354
OF,reference,BiCGStab,none,25,1,0.702631,1,1354
OF,reference,BiCGStab,none,25,1,0.703213,1,1354
OF,reference,BiCGStab,none,25,1,0.702431,1,1354
OF,reference,BiCGStab,none,25,1,0.701273,1,1354
OF,reference,BiCGStab,none,25,1,0.69828,1,1354
OF,reference,BiCGStab,none,25,1,0.706285,1,1354
OF,reference,BiCGStab,none,25,1,0.696786,1,1354
OF,reference,BiCGStab,none,25,1,0.711587,1,1354
OF,reference,BiCGStab,none,25,1,0.708112,1,1354
OF,reference,BiCGStab,none,25,1,0.703506,1,1354
OF,reference,BiCGStab,none,25,1,0.706923,1,1354
OF,reference,BiCGStab,none,25,1,0.699068,1,1354
OF,reference,BiCGStab,none,25,1,0.699022,1,1354
OF,reference,BiCGStab,none,25,1,0.69962,1,1354
OF,reference,BiCGStab,none,25,1,0.697511,1,1354
OF,reference,BiCGStab,none,25,1,0.698146,1,1354
OF,reference,BiCGStab,none,25,1,0.699197,1,1354
OF,reference,BiCGStab,none,25,1,0.701565,1,1354
OF,reference,BiCGStab,none,25,1,0.706645,1,1354
OF,reference,BiCGStab,none,25,1,0.707289,1,1354
OF,reference,BiCGStab,none,25,1,0.709574,1,1354
OF,reference,BiCGStab,none,25,1,0.704172,1,1354
OF,reference,BiCGStab,none,25,1,0.70202,1,1354
OF,reference,BiCGStab,none,25,1,0.701162,1,1354
OF,reference,BiCGStab,none,25,1,0.698371,1,1354
OF,reference,BiCGStab,none,25,1,0.704657,1,1354
OF,reference,BiCGStab,none,25,1,0.706578,1,1354
OF,reference,BiCGStab,none,25,1,0.706352,1,1354
OF,reference,BiCGStab,none,25,1,0.70595,1,1354
OF,reference,BiCGStab,none,25,1,0.698975,1,1354
OF,reference,BiCGStab,none,25,1,0.700499,1,1354
OF,reference,BiCGStab,none,25,1,0.698708,1,1354
OF,reference,BiCGStab,none,25,1,0.707974,1,1354
OF,reference,BiCGStab,none,25,1,0.708131,1,1354
OF,reference,BiCGStab,none,25,1,0.700175,1,1354
OF,reference,BiCGStab,none,25,1,0.697148,1,1354
OF,reference,BiCGStab,none,25,1,0.696307,1,1354
OF,reference,BiCGStab,none,25,1,0.709781,1,1354
OF,reference,BiCGStab,none,25,1,0.700359,1,1354
OF,reference,BiCGStab,none,25,1,0.698226,1,1354
OF,reference,BiCGStab,none,25,1,0.70756,1,1354
OF,reference,BiCGStab,none,25,1,0.696117,1,1354
OF,reference,BiCGStab,none,25,1,0.698643,1,1354
OF,reference,BiCGStab,none,25,1,0.700413,1,1354
OF,reference,BiCGStab,none,25,1,0.697269,1,1354
OF,reference,BiCGStab,none,25,1,0.699581,1,1354
OF,reference,BiCGStab,none,25,1,0.700133,1,1354
OF,reference,BiCGStab,none,25,1,0.700948,1,1354
OF,reference,BiCGStab,none,25,1,0.704503,1,1354
OF,reference,BiCGStab,none,25,1,0.70448,1,1354
OF,reference,BiCGStab,none,25,1,0.703509,1,1354
OF,reference,BiCGStab,none,25,1,0.700585,1,1354
OF,reference,BiCGStab,none,25,1,0.703276,1,1354
OF,reference,BiCGStab,none,25,1,0.7006,1,1354
OF,reference,BiCGStab,none,25,1,0.702253,1,1354
OF,reference,BiCGStab,none,25,1,0.69353,1,1354
OF,reference,BiCGStab,none,25,1,0.700649,1,1354
OF,reference,BiCGStab,none,25,1,0.704064,1,1354
OF,reference,BiCGStab,none,25,1,0.696295,1,1354
OF,reference,BiCGStab,none,25,1,0.708746,1,1354
OF,reference,BiCGStab,none,25,1,0.702338,1,1354
OF,reference,BiCGStab,none,25,1,0.702507,1,1354
OF,reference,BiCGStab,none,25,1,0.70246,1,1354
