backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,omp,CG,none,25,1,1.487515,1,1668
GKO,omp,CG,none,25,1,1.412026,1,1668
GKO,omp,CG,none,25,1,1.41038,1,1668
GKO,omp,CG,none,25,1,1.404583,1,1668
GKO,omp,CG,none,25,1,1.404858,1,1668
GKO,omp,CG,none,25,1,1.382068,1,1668
GKO,omp,CG,none,25,1,1.395856,1,1668
GKO,omp,CG,none,25,1,1.395301,1,1668
GKO,omp,CG,none,25,1,1.400063,1,1668
GKO,omp,CG,none,25,1,1.374056,1,1668
GKO,omp,CG,none,25,1,1.415255,1,1668
GKO,omp,CG,none,25,1,1.415762,1,1668
GKO,omp,CG,none,25,1,1.413629,1,1668
GKO,omp,CG,none,25,1,1.391518,1,1668
GKO,omp,CG,none,25,1,1.407279,1,1668
GKO,omp,CG,none,25,1,1.405639,1,1668
GKO,omp,CG,none,25,1,1.401444,1,1668
GKO,omp,CG,none,25,1,1.394216,1,1668
GKO,omp,CG,none,25,1,1.410376,1,1668
GKO,omp,CG,none,25,1,1.412922,1,1668
GKO,omp,CG,none,25,1,1.408572,1,1668
GKO,omp,CG,none,25,1,1.403571,1,1668
GKO,omp,CG,none,25,1,1.399235,1,1668
GKO,omp,CG,none,25,1,1.402077,1,1668
GKO,omp,CG,none,25,1,1.404593,1,1668
GKO,omp,CG,none,25,1,1.407259,1,1668
GKO,omp,CG,none,25,1,1.403723,1,1668
GKO,omp,CG,none,25,1,1.402209,1,1668
GKO,omp,CG,none,25,1,1.388077,1,1668
GKO,omp,CG,none,25,1,1.390176,1,1668
GKO,omp,CG,none,25,1,1.406462,1,1668
GKO,omp,CG,none,25,1,1.373716,1,1668
GKO,omp,CG,none,25,1,1.383546,1,1668
GKO,omp,CG,none,25,1,1.404632,1,1668
GKO,omp,CG,none,25,1,1.403327,1,1668
GKO,omp,CG,none,25,1,1.404036,1,1668
GKO,omp,CG,none,25,1,1.403566,1,1668
GKO,omp,CG,none,25,1,1.39326,1,1668
GKO,omp,CG,none,25,1,1.415781,1,1668
GKO,omp,CG,none,25,1,1.406264,1,1668
GKO,omp,CG,none,25,1,1.40706,1,1668
GKO,omp,CG,none,25,1,1.390037,1,1668
GKO,omp,CG,none,25,1,1.414073,1,1668
GKO,omp,CG,none,25,2,1.129996,1,1668
GKO,omp,CG,none,25,2,1.163801,1,1668
GKO,omp,CG,none,25,2,1.16274,1,1668
GKO,omp,CG,none,25,2,1.157532,1,1668
GKO,omp,CG,none,25,2,1.129588,1,1668
GKO,omp,CG,none,25,2,1.055232,1,1668
GKO,omp,CG,none,25,2,1.125578,1,1668
GKO,omp,CG,none,25,2,1.176037,1,1668
GKO,omp,CG,none,25,2,1.164921,1,1668
GKO,omp,CG,none,25,2,1.161293,1,1668
GKO,omp,CG,none,25,2,1.163041,1,1668
GKO,omp,CG,none,25,2,1.155083,1,1668
GKO,omp,CG,none,25,2,1.15764,1,1668
GKO,omp,CG,none,25,2,1.155533,1,1668
GKO,omp,CG,none,25,2,1.166514,1,1668
GKO,omp,CG,none,25,2,1.153848,1,1668
GKO,omp,CG,none,25,2,1.163757,1,1668
GKO,omp,CG,none,25,2,1.168223,1,1668
GKO,omp,CG,none,25,2,1.052175,1,1668
GKO,omp,CG,none,25,2,1.124534,1,1668
GKO,omp,CG,none,25,2,1.147993,1,1668
GKO,omp,CG,none,25,2,1.164472,1,1668
GKO,omp,CG,none,25,2,1.173856,1,1668
GKO,omp,CG,none,25,2,1.175039,1,1668
GKO,omp,CG,none,25,2,1.149309,1,1668
GKO,omp,CG,none,25,2,1.111274,1,1668
GKO,omp,CG,none,25,2,1.059688,1,1668
GKO,omp,CG,none,25,2,1.058528,1,1668
GKO,omp,CG,none,25,2,1.162336,1,1668
GKO,omp,CG,none,25,2,1.047143,1,1668
GKO,omp,CG,none,25,2,1.058843,1,1668
GKO,omp,CG,none,25,2,1.168737,1,1668
GKO,omp,CG,none,25,2,1.194176,1,1668
GKO,omp,CG,none,25,2,1.192236,1,1668
GKO,omp,CG,none,25,2,1.175684,1,1668
GKO,omp,CG,none,25,2,1.054936,1,1668
GKO,omp,CG,none,25,2,1.156709,1,1668
GKO,omp,CG,none,25,2,1.185042,1,1668
GKO,omp,CG,none,25,2,1.056843,1,1668
GKO,omp,CG,none,25,2,1.054093,1,1668
GKO,omp,CG,none,25,2,1.053461,1,1668
GKO,omp,CG,none,25,2,1.160492,1,1668
GKO,omp,CG,none,25,2,1.051118,1,1668
GKO,omp,CG,none,25,2,1.154219,1,1668
GKO,omp,CG,none,25,2,1.172785,1,1668
GKO,omp,CG,none,25,2,1.083305,1,1668
GKO,omp,CG,none,25,2,1.16299,1,1668
GKO,omp,CG,none,25,2,1.197033,1,1668
GKO,omp,CG,none,25,2,1.161415,1,1668
GKO,omp,CG,none,25,2,1.167509,1,1668
GKO,omp,CG,none,25,2,1.152539,1,1668
GKO,omp,CG,none,25,2,1.163031,1,1668
GKO,omp,CG,none,25,2,1.165035,1,1668
GKO,omp,CG,none,25,4,0.959332,1,1668
GKO,omp,CG,none,25,4,0.914819,1,1668
GKO,omp,CG,none,25,4,0.940471,1,1668
GKO,omp,CG,none,25,4,0.920652,1,1668
GKO,omp,CG,none,25,4,0.921243,1,1668
GKO,omp,CG,none,25,4,0.917924,1,1668
GKO,omp,CG,none,25,4,0.896964,1,1668
GKO,omp,CG,none,25,4,0.919413,1,1668
GKO,omp,CG,none,25,4,0.937215,1,1668
GKO,omp,CG,none,25,4,0.92228,1,1668
GKO,omp,CG,none,25,4,0.909394,1,1668
GKO,omp,CG,none,25,4,0.901359,1,1668
GKO,omp,CG,none,25,4,0.92213,1,1668
GKO,omp,CG,none,25,4,0.926909,1,1668
GKO,omp,CG,none,25,4,0.907901,1,1668
GKO,omp,CG,none,25,4,0.915159,1,1668
GKO,omp,CG,none,25,4,0.921906,1,1668
GKO,omp,CG,none,25,4,0.918378,1,1668
GKO,omp,CG,none,25,4,0.917506,1,1668
GKO,omp,CG,none,25,4,0.915377,1,1668
GKO,omp,CG,none,25,4,0.923202,1,1668
GKO,omp,CG,none,25,4,0.915026,1,1668
GKO,omp,CG,none,25,4,0.919346,1,1668
GKO,omp,CG,none,25,4,0.914268,1,1668
GKO,omp,CG,none,25,4,0.917335,1,1668
GKO,omp,CG,none,25,4,0.913116,1,1668
GKO,omp,CG,none,25,4,0.933469,1,1668
GKO,omp,CG,none,25,4,0.901923,1,1668
GKO,omp,CG,none,25,4,0.909547,1,1668
GKO,omp,CG,none,25,4,0.937484,1,1668
GKO,omp,CG,none,25,4,0.910619,1,1668
GKO,omp,CG,none,25,4,0.907069,1,1668
