backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,CG,BJ,0,1,1.547962,1,1477
GKO,cuda,CG,BJ,0,1,1.486017,1,1477
GKO,cuda,CG,BJ,0,1,1.504648,1,1477
GKO,cuda,CG,BJ,0,1,1.511723,1,1477
GKO,cuda,CG,BJ,0,1,1.498942,1,1477
GKO,cuda,CG,BJ,0,1,1.491551,1,1477
GKO,cuda,CG,BJ,0,1,1.48613,1,1477
GKO,cuda,CG,BJ,0,1,1.481643,1,1477
GKO,cuda,CG,BJ,0,1,1.48678,1,1477
GKO,cuda,CG,BJ,0,1,1.487175,1,1477
GKO,cuda,CG,BJ,0,1,1.483778,1,1477
GKO,cuda,CG,BJ,0,1,1.489895,1,1477
GKO,cuda,CG,BJ,0,1,1.489269,1,1477
GKO,cuda,CG,BJ,0,1,1.481973,1,1477
GKO,cuda,CG,BJ,0,1,1.497145,1,1477
GKO,cuda,CG,BJ,0,1,1.474567,1,1477
GKO,cuda,CG,BJ,0,1,1.467072,1,1477
GKO,cuda,CG,BJ,0,1,1.515014,1,1477
GKO,cuda,CG,BJ,0,1,1.490872,1,1477
GKO,cuda,CG,BJ,0,1,1.478746,1,1477
GKO,cuda,CG,BJ,0,1,1.486549,1,1477
GKO,cuda,CG,BJ,0,1,1.486363,1,1477
GKO,cuda,CG,BJ,0,1,1.481225,1,1477
GKO,cuda,CG,BJ,0,1,1.47483,1,1477
GKO,cuda,CG,BJ,0,1,1.477114,1,1477
GKO,cuda,CG,BJ,0,1,1.489243,1,1477
GKO,cuda,CG,BJ,0,1,1.488444,1,1477
GKO,cuda,CG,BJ,0,1,1.492024,1,1477
GKO,cuda,CG,BJ,0,1,1.489116,1,1477
GKO,cuda,CG,BJ,0,1,1.472631,1,1477
GKO,cuda,CG,BJ,0,1,1.475768,1,1477
GKO,cuda,CG,BJ,0,1,1.493973,1,1477
GKO,cuda,CG,BJ,0,1,1.504198,1,1477
GKO,cuda,CG,BJ,0,1,1.509399,1,1477
GKO,cuda,CG,BJ,0,1,1.497575,1,1477
GKO,cuda,CG,BJ,0,1,1.481693,1,1477
GKO,cuda,CG,BJ,0,1,1.484542,1,1477
GKO,cuda,CG,BJ,0,1,1.490013,1,1477
GKO,cuda,CG,BJ,0,1,1.478199,1,1477
GKO,cuda,CG,BJ,0,1,1.483604,1,1477
GKO,cuda,CG,BJ,0,1,1.472243,1,1477
GKO,cuda,BiCGStab,BJ,0,1,1.624435,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.589827,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.586437,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.603196,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.606846,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.605991,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.606866,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.611788,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.606939,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.601678,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.60136,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.606789,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.605518,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.6015,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.606027,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.590158,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.599087,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.597595,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.598806,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.591383,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.614054,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.610032,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.607315,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.593642,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.604489,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.603043,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.60427,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.603206,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.589056,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.60086,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.604449,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.578212,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.610037,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.611929,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.607146,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.611482,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.600659,1,1038
GKO,cuda,BiCGStab,BJ,0,1,1.594303,1,1038
GKO,cuda,CG,BJ,1,1,2.511349,1,3996
GKO,cuda,CG,BJ,1,1,2.483635,1,3996
GKO,cuda,CG,BJ,1,1,2.486327,1,3996
GKO,cuda,CG,BJ,1,1,2.51768,1,3996
GKO,cuda,CG,BJ,1,1,2.481257,1,3996
GKO,cuda,CG,BJ,1,1,2.49379,1,3996
GKO,cuda,CG,BJ,1,1,2.486267,1,3996
