executor_p,solver_p,preconditioner_p,resolution,omp_threads,mpi_ranks,node,innerReductionFactor,maxBlockSize,processes,log_id,setup_time,run_time,number_iterations_p,number_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'nla-gpu1.ianm.kit.edu\n', 'top': ['top - 09:07:04 up 7 days, 13:59,  1 user,  load average: 0.59, 0.49, 0.32', 'Tasks: 941 total,   1 running, 940 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  0.0 us,  0.3 sy,  0.0 ni, 99.7 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 515589.7 total, 506280.4 free,   3170.7 used,   6138.6 buff/cache', 'MiB Swap: 131072.0 total, 131072.0 free,      0.0 used. 509740.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '   2646 root      rt   0  705588 225840  93052 S   5.9   0.0  53:54.52 corosync', '3167826 greole    20   0   67228   7936   4788 S   5.9   0.0   0:00.60 zsh', '3181074 greole    25   5   66236   5932   4284 R   5.9   0.0   0:00.03 top', '      1 root      20   0  241640  14604   8864 S   0.0   0.0   0:04.90 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:00.37 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+'], 'uptime': ' 09:07:04 up 7 days, 13:59,  1 user,  load average: 0.59, 0.49, 0.32\n', 'libOGL.so': '341294933b6c36fc289f3b5de7561e29  /home/greole/OpenFOAM/greole-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.1'}
HIP,CG,BJ,75,None,0,nla-gpu1.ianm.kit.edu,None,8,1,e0349b7444312d0efec148ef072b0bf4,8.630105,15.480759,8660.0,135.0,360928.0,2991840.0,5287146.0,7238069.0
HIP,IR,NoPrecond,75,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,9f6a8bf579451603b919b6707df426f2,8.903949,23.316162,180.0,135.0,357674.0,2986468.0,5858409.0,14302120.0
HIP,IR,NoPrecond,75,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,f236779edcd8c8139ca311730e5d2d5c,9.426769,26.678655,180.0,135.0,357084.0,2986986.0,6212572.0,17538192.0
HIP,IR,NoPrecond,75,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,555b80247e5d90f0ba10604e1c06c93b,8.734778,20.989111,180.0,135.0,357819.0,2993823.0,5536076.0,12139701.0
HIP,IR,NoPrecond,75,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,874d994aac72ed315253ddd966bae9fe,9.928785,34.232184,180.0,135.0,354033.0,2996607.0,6712671.0,23837752.0
HIP,BiCGStab,BJ,75,None,0,nla-gpu1.ianm.kit.edu,None,None,1,17c4cce4f21b8e2517c6ccf7cb7c1bf8,8.573804,16.496896,6365.0,135.0,357211.0,2968003.0,5393953.0,8398311.0
HIP,BiCGStab,NoPrecond,75,None,0,nla-gpu1.ianm.kit.edu,None,None,1,9c1d2b0fe1de3e04000398f2850c050a,8.339593,16.487159,8655.0,135.0,358233.0,2984561.0,5131768.0,8203726.0
HIP,CG,ILU,75,None,0,nla-gpu1.ianm.kit.edu,None,None,1,1490f740a5029811ec40004156575406,8.777777,19.587866,3340.0,135.0,357512.0,3002633.0,5500882.0,10883428.0
HIP,CG,NoPrecond,75,None,0,nla-gpu1.ianm.kit.edu,None,None,1,51788fab995023397f93cace543434bd,8.328682,15.372763,10420.0,135.0,360766.0,2997217.0,5118603.0,7126292.0
HIP,BiCGStab,ILU,75,None,0,nla-gpu1.ianm.kit.edu,None,None,1,788f01e7b0cdd80164158082e1b1aecd,9.048887,22.244181,2465.0,135.0,355008.0,2999904.0,5839507.0,13724598.0
HIP,CG,BJ,20,None,0,nla-gpu1.ianm.kit.edu,None,2,1,16ece7f8d6b8cd91d551d55c04e1a2d6,0.935952,1.187991,2310.0,135.0,5929.0,46963.0,586456.0,740582.0
HIP,CG,BJ,20,None,0,nla-gpu1.ianm.kit.edu,None,16,1,57900d9af4b96ca2a191b5b014473a39,0.941218,1.182315,2290.0,135.0,6012.0,47183.0,587525.0,736699.0
HIP,CG,BJ,20,None,0,nla-gpu1.ianm.kit.edu,None,1,1,ad54b9ea57df2155b57854de364a7b37,0.94605,1.200812,2480.0,135.0,5816.0,46881.0,594539.0,755644.0
HIP,CG,BJ,20,None,0,nla-gpu1.ianm.kit.edu,None,4,1,59dec5261a7c2a834280ba3f1dc9a999,0.93604,1.178171,2200.0,135.0,6088.0,47680.0,582448.0,731497.0
HIP,CG,BJ,20,None,0,nla-gpu1.ianm.kit.edu,None,8,1,423d9f42526b829a539fc60157ee8654,0.939919,1.179076,2250.0,135.0,5945.0,47393.0,583088.0,731027.0
HIP,IR,NoPrecond,20,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,654dd900c89f820d3f47404808d296e4,1.055473,2.409069,180.0,135.0,5829.0,46880.0,693490.0,1829035.0
HIP,IR,NoPrecond,20,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,b3473ec8e64afe0f4e68dc1338917636,1.103125,3.06859,180.0,135.0,6099.0,47633.0,750828.0,2426689.0
HIP,IR,NoPrecond,20,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,90086c419604401bcccf6c5d69f5f4fa,0.993468,2.122478,180.0,135.0,5854.0,47127.0,655220.0,1562224.0
HIP,IR,NoPrecond,20,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,db6102d0b064d92dcaec8ca65866af85,1.180974,3.898769,180.0,135.0,5863.0,47091.0,831110.0,3169370.0
HIP,BiCGStab,BJ,20,None,0,nla-gpu1.ianm.kit.edu,None,None,1,822c4a68cb707f9e4f89f7eaa348addf,0.937836,1.209272,1465.0,135.0,5783.0,47058.0,591771.0,771942.0
HIP,BiCGStab,NoPrecond,20,None,0,nla-gpu1.ianm.kit.edu,None,None,1,bdeeee8b22d8dbf4869894f507f0d389,0.927186,1.253081,1985.0,135.0,5823.0,47219.0,565326.0,810076.0
HIP,CG,ILU,20,None,0,nla-gpu1.ianm.kit.edu,None,None,1,87ff82fc8e73fc83ab0c40153a9dc244,0.964128,1.383563,900.0,135.0,5855.0,46982.0,606716.0,924355.0
HIP,CG,NoPrecond,20,None,0,nla-gpu1.ianm.kit.edu,None,None,1,4f96d4d769d4724c24bacd6f21e10d3c,0.910136,1.173395,2600.0,135.0,5814.0,47010.0,560045.0,727029.0
HIP,BiCGStab,ILU,20,None,0,nla-gpu1.ianm.kit.edu,None,None,1,47adb89d3010859991225f6f0d141880,0.968943,1.531477,650.0,135.0,5881.0,46878.0,627059.0,1057575.0
HIP,CG,BJ,30,None,0,nla-gpu1.ianm.kit.edu,None,2,1,43ae680b29c79ad5f143abee6eddb864,1.282219,1.856594,3660.0,135.0,20689.0,164012.0,799397.0,1073816.0
HIP,CG,BJ,30,None,0,nla-gpu1.ianm.kit.edu,None,16,1,9bc2e45fec7a722ba4b110e299da2309,1.280996,1.862936,3430.0,135.0,19601.0,162949.0,803745.0,1080723.0
HIP,CG,BJ,30,None,0,nla-gpu1.ianm.kit.edu,None,1,1,e30f390b0319912e869ac386b3510435,1.269966,1.873435,4000.0,135.0,19624.0,167972.0,793730.0,1077056.0
HIP,CG,BJ,30,None,0,nla-gpu1.ianm.kit.edu,None,4,1,3c56ec61b62fec257e1daf663ff22a21,1.277072,1.839253,3510.0,135.0,20918.0,163883.0,790965.0,1055512.0
HIP,CG,BJ,30,None,0,nla-gpu1.ianm.kit.edu,None,8,1,c8c578e7c55f9e0dfec647e504f96612,1.280185,1.844088,3450.0,135.0,19635.0,162319.0,794525.0,1060507.0
HIP,IR,NoPrecond,30,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,6cdee9954ca9ec26a1324a068f782a5d,1.40808,3.662614,180.0,135.0,19597.0,165867.0,931151.0,2695788.0
HIP,IR,NoPrecond,30,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,59fd70d0b79c38b63c43d3b5c4260219,1.489819,4.770667,180.0,135.0,19847.0,163292.0,1016928.0,3653623.0
HIP,IR,NoPrecond,30,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,c1c44c7df5a042301f434fd3dacbdb6c,1.37491,3.271818,180.0,135.0,19988.0,167896.0,887290.0,2328242.0
HIP,IR,NoPrecond,30,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,79ca471f902a52099a4f31ef21babbd6,1.634934,6.070516,180.0,135.0,20011.0,167425.0,1153940.0,4845865.0
HIP,BiCGStab,BJ,30,None,0,nla-gpu1.ianm.kit.edu,None,None,1,f59c6ebacc713d4f7d5aae800b5a733a,1.2889,1.948163,2320.0,135.0,19646.0,163086.0,816089.0,1169535.0
HIP,BiCGStab,NoPrecond,30,None,0,nla-gpu1.ianm.kit.edu,None,None,1,98ebece368666039a4e5f0a6a43c333a,1.258942,1.939121,2995.0,135.0,19774.0,163716.0,782997.0,1163401.0
HIP,CG,ILU,30,None,0,nla-gpu1.ianm.kit.edu,None,None,1,672c43ea183f5c6679e458e9ba378f42,1.297956,2.226809,1340.0,135.0,19668.0,163270.0,820474.0,1407651.0
HIP,CG,NoPrecond,30,None,0,nla-gpu1.ianm.kit.edu,None,None,1,8d501a10ab7101c2622bba984acab656,1.240067,1.847922,4140.0,135.0,19945.0,161499.0,760373.0,1049490.0
HIP,BiCGStab,ILU,30,None,0,nla-gpu1.ianm.kit.edu,None,None,1,e611615c18bc82830cd6d427ffae99fe,1.343138,2.646899,1010.0,135.0,20242.0,167509.0,861116.0,1762104.0
HIP,CG,BJ,65,None,0,nla-gpu1.ianm.kit.edu,None,2,1,4b3d7db8ac7d71dc2a0dff358b2e9352,5.963154,10.942892,8060.0,135.0,235258.0,1924088.0,3793851.0,5504589.0
HIP,CG,BJ,65,None,0,nla-gpu1.ianm.kit.edu,None,16,1,aeb562099e310ad1d92ea674675c46e6,5.995908,11.157042,7900.0,135.0,231383.0,1919724.0,3758508.0,5680401.0
HIP,CG,BJ,65,None,0,nla-gpu1.ianm.kit.edu,None,1,1,9511405c73128a9e0df1506dd1fecaa4,5.720728,10.959617,9110.0,135.0,234742.0,1937250.0,3593961.0,5472354.0
HIP,CG,BJ,65,None,0,nla-gpu1.ianm.kit.edu,None,4,1,f6af2d9d7a8a40e787c1f77b2f58920d,5.863072,10.90714,7870.0,135.0,228649.0,1931649.0,3731384.0,5464494.0
HIP,CG,BJ,65,None,0,nla-gpu1.ianm.kit.edu,None,8,1,e2860e3ce361226ce92066689e5912d9,5.985879,11.077567,7880.0,135.0,228738.0,1909014.0,3778754.0,5620323.0
HIP,IR,NoPrecond,65,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,7b7a810ddef1f93e4b9a3c737382c9bb,6.235907,17.460008,180.0,135.0,229745.0,1946085.0,4152877.0,11219238.0
HIP,IR,NoPrecond,65,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,9ddb575b1d5a9b44f2126fb95c67bafd,6.487892,20.190751,180.0,135.0,231834.0,1923223.0,4323713.0,13765734.0
HIP,IR,NoPrecond,65,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,32cd20b9b848b4ba36f350a95c0cd03b,6.104957,15.274746,180.0,135.0,231538.0,1926698.0,3882575.0,9311889.0
HIP,IR,NoPrecond,65,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,4290f0b1bc87ca10bc7524297e078920,7.142931,26.635201,180.0,135.0,231238.0,1919890.0,5051308.0,19395527.0
HIP,BiCGStab,BJ,65,None,0,nla-gpu1.ianm.kit.edu,None,None,1,70f46824f0e150bceb93a2d6cf561e80,6.029369,11.107108,5120.0,135.0,232632.0,1916634.0,3825626.0,5655574.0
HIP,BiCGStab,NoPrecond,65,None,0,nla-gpu1.ianm.kit.edu,None,None,1,882a25c2c0699c431345ae521a8615fe,5.789042,11.727634,7170.0,135.0,234908.0,1927738.0,3641369.0,6201742.0
HIP,CG,ILU,65,None,0,nla-gpu1.ianm.kit.edu,None,None,1,5f0db9f0a9a02b86a597b3b48b4ce26b,6.001881,13.253021,2870.0,135.0,231193.0,1921362.0,3855793.0,7550752.0
HIP,CG,NoPrecond,65,None,0,nla-gpu1.ianm.kit.edu,None,None,1,2c93cce2a6ae18b8956a378f7f732750,5.755376,10.903191,9310.0,135.0,232084.0,1930131.0,3539039.0,5430161.0
HIP,BiCGStab,ILU,65,None,0,nla-gpu1.ianm.kit.edu,None,None,1,b62a30f6bfa8033dde4553cea53b1369,6.331094,15.103311,2040.0,135.0,230895.0,1935120.0,4073501.0,9163525.0
HIP,CG,BJ,10,None,0,nla-gpu1.ianm.kit.edu,None,2,1,33c1da5eb0b7ae87c382498f9f8c42ef,0.860948,0.958496,1100.0,135.0,817.0,6491.0,509992.0,582056.0
HIP,CG,BJ,10,None,0,nla-gpu1.ianm.kit.edu,None,16,1,0245b9168075618000c4326127f2212f,0.860116,0.945316,960.0,135.0,806.0,6320.0,505775.0,564272.0
HIP,CG,BJ,10,None,0,nla-gpu1.ianm.kit.edu,None,1,1,dddc01dc1aad9e987543a75ddf1881fe,0.875441,0.947817,1170.0,135.0,803.0,6025.0,517425.0,573267.0
HIP,CG,BJ,10,None,0,nla-gpu1.ianm.kit.edu,None,4,1,c9c2adcae1d8142aab9ca661c101e8a4,0.866078,0.93572,1070.0,135.0,818.0,6107.0,504541.0,556190.0
HIP,CG,BJ,10,None,0,nla-gpu1.ianm.kit.edu,None,8,1,c03a7b10e1fd713f78903ed015081e0c,0.861958,0.934658,1050.0,135.0,799.0,5957.0,504834.0,557132.0
HIP,IR,NoPrecond,10,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,8e0b086ada844627128b23e43940e1cf,0.870156,1.595862,180.0,135.0,803.0,6327.0,546810.0,1168791.0
HIP,IR,NoPrecond,10,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,15dd5cc3f46e244120bddf82cc5b333d,0.910075,1.857306,180.0,135.0,834.0,6172.0,571247.0,1406296.0
HIP,IR,NoPrecond,10,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,c8b336b476937bebba7733ab414879ad,0.865013,1.440806,180.0,135.0,819.0,6155.0,541004.0,1034885.0
HIP,IR,NoPrecond,10,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,4dfd61a924557e9c21a8a133d90cdcca,0.930018,2.24786,180.0,135.0,817.0,6192.0,610654.0,1761646.0
HIP,BiCGStab,BJ,10,None,0,nla-gpu1.ianm.kit.edu,None,None,1,73b2ce991d3b523fa23201a62e404376,0.842313,0.929496,665.0,135.0,813.0,5957.0,508362.0,579220.0
HIP,BiCGStab,NoPrecond,10,None,0,nla-gpu1.ianm.kit.edu,None,None,1,afef8a12f889223b653f92e52ed98908,0.825235,0.952562,905.0,135.0,797.0,5995.0,495092.0,601614.0
HIP,CG,ILU,10,None,0,nla-gpu1.ianm.kit.edu,None,None,1,bef8a809ad175b4fca5bb08b29b07ac5,0.846948,0.990509,450.0,135.0,807.0,6077.0,517867.0,633550.0
HIP,CG,NoPrecond,10,None,0,nla-gpu1.ianm.kit.edu,None,None,1,1679535b168ffd1e2d31865813dd1b70,0.812444,0.917212,1270.0,135.0,813.0,6180.0,483288.0,563480.0
HIP,BiCGStab,ILU,10,None,0,nla-gpu1.ianm.kit.edu,None,None,1,bdabc7672420f92c001999eb2a42dadd,0.846675,1.002652,275.0,135.0,818.0,6089.0,521275.0,651464.0
HIP,CG,BJ,45,None,0,nla-gpu1.ianm.kit.edu,None,2,1,60f64db186fc7809ce8101e75293887f,2.393886,4.011594,5440.0,135.0,71378.0,588835.0,1508106.0,2078064.0
HIP,CG,BJ,45,None,0,nla-gpu1.ianm.kit.edu,None,16,1,ba53b9fbfbce9635973022be7731677d,2.439331,4.038104,5300.0,135.0,69821.0,596652.0,1501949.0,2105017.0
HIP,CG,BJ,45,None,0,nla-gpu1.ianm.kit.edu,None,1,1,89672df6f2d835cc9abd77a2cfb567a1,2.378991,4.032224,6150.0,135.0,72341.0,603904.0,1457962.0,2088189.0
HIP,CG,BJ,45,None,0,nla-gpu1.ianm.kit.edu,None,4,1,6f942c87461a205ebbdadd69d7f7aa72,2.432217,3.982837,5310.0,135.0,70439.0,584194.0,1501426.0,2057260.0
HIP,CG,BJ,45,None,0,nla-gpu1.ianm.kit.edu,None,8,1,0846007689c5d1e5546b22945b5e1304,2.399793,4.030999,5290.0,135.0,71512.0,601081.0,1508294.0,2083099.0
HIP,IR,NoPrecond,45,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,2f81b45ee485a2f77b7d0763e4800d59,2.699932,7.3528,180.0,135.0,71278.0,591812.0,1769294.0,5093865.0
HIP,IR,NoPrecond,45,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,0dd005b794bb253151e88ed8b10fe516,2.801291,9.11418,180.0,135.0,72898.0,594791.0,1908311.0,6574548.0
HIP,IR,NoPrecond,45,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,009d270cca301cd0a2bc8503deebba87,2.595351,5.910961,180.0,135.0,71823.0,590044.0,1599000.0,3761998.0
HIP,IR,NoPrecond,45,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,16f4d0f86a71d42c7b99908041f5f2bb,3.027154,11.891179,180.0,135.0,71963.0,592662.0,2169649.0,9074201.0
HIP,BiCGStab,BJ,45,None,0,nla-gpu1.ianm.kit.edu,None,None,1,6a876780bb8a392c2f38ba3345dc9454,2.475196,4.260111,3855.0,135.0,75000.0,581420.0,1550948.0,2367291.0
HIP,BiCGStab,NoPrecond,45,None,0,nla-gpu1.ianm.kit.edu,None,None,1,c25c1dc88386bc2ae4d03a1962ee6c40,2.410999,4.252339,4445.0,135.0,72139.0,589925.0,1489691.0,2320092.0
HIP,CG,ILU,45,None,0,nla-gpu1.ianm.kit.edu,None,None,1,c6124f505313ff69ab867fd30e0775d3,2.505011,5.243471,2060.0,135.0,71987.0,596722.0,1573990.0,3181637.0
HIP,CG,NoPrecond,45,None,0,nla-gpu1.ianm.kit.edu,None,None,1,81e77f618a6f815c3428d427028ab60f,2.327498,4.008394,6340.0,135.0,71170.0,586368.0,1424830.0,2074827.0
HIP,BiCGStab,ILU,45,None,0,nla-gpu1.ianm.kit.edu,None,None,1,230bed23c7c1a163ba4f4ca155e799a7,2.575199,5.656807,1390.0,135.0,70351.0,597789.0,1672881.0,3644268.0
HIP,CG,BJ,55,None,0,nla-gpu1.ianm.kit.edu,None,2,1,3e90545e6c4a81f739f124db32bb7253,3.781361,6.323582,6810.0,135.0,141289.0,1154312.0,2347354.0,3004972.0
HIP,CG,BJ,55,None,0,nla-gpu1.ianm.kit.edu,None,16,1,e70f0cbda48e7d28a1621e1a125a3963,3.764168,6.381894,6560.0,135.0,137150.0,1169311.0,2293979.0,3041523.0
HIP,CG,BJ,55,None,0,nla-gpu1.ianm.kit.edu,None,1,1,6ae1c5cfa99c504beb00d14fdd90e1ec,3.736103,6.641066,7670.0,135.0,141599.0,1144005.0,2317859.0,3228847.0
HIP,CG,BJ,55,None,0,nla-gpu1.ianm.kit.edu,None,4,1,1c7db9cb50d02c012381b2bd23ba2466,3.818965,6.466328,6610.0,135.0,139164.0,1142654.0,2336297.0,3126148.0
HIP,CG,BJ,55,None,0,nla-gpu1.ianm.kit.edu,None,8,1,89cee0d8b8cb4ca6d60c5b8e0d73fe66,3.796207,6.563877,6590.0,135.0,135770.0,1158051.0,2361556.0,3207598.0
HIP,IR,NoPrecond,55,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,d693ffba472a7bcb6d45be638c0b3a20,4.073099,10.54926,180.0,135.0,139054.0,1131969.0,2539010.0,6768840.0
HIP,IR,NoPrecond,55,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,3bcd3138a9a9e82948467ab1d70fe664,4.182029,12.911847,180.0,135.0,139943.0,1144680.0,2734549.0,8845269.0
HIP,IR,NoPrecond,55,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,ecd001fd64ad818af5bd96f4c7aea953,3.959945,9.532305,180.0,135.0,137044.0,1148247.0,2522486.0,5873715.0
HIP,IR,NoPrecond,55,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,6b187f381df5fdfb31dc39ef8fd7854b,4.70376,14.358989,180.0,135.0,135767.0,1137113.0,3033746.0,10193938.0
HIP,BiCGStab,BJ,55,None,0,nla-gpu1.ianm.kit.edu,None,None,1,2fd6d8794a8355c68d91f5b68c7ed0fe,3.907032,6.92912,4670.0,135.0,137185.0,1131818.0,2412343.0,3559007.0
HIP,BiCGStab,NoPrecond,55,None,0,nla-gpu1.ianm.kit.edu,None,None,1,b8d6755f75a9e2bcb403931d3fe06132,3.767278,6.947717,5715.0,135.0,137334.0,1143781.0,2329594.0,3554328.0
HIP,CG,ILU,55,None,0,nla-gpu1.ianm.kit.edu,None,None,1,87bc9fa939826ca923a779080932b8f5,3.833907,8.120685,2550.0,135.0,141912.0,1154258.0,2473144.0,4635082.0
HIP,CG,NoPrecond,55,None,0,nla-gpu1.ianm.kit.edu,None,None,1,e66cedf6485bf20ce4d24d1b294e43e5,3.652271,6.572454,7860.0,135.0,137304.0,1166326.0,2251433.0,3180543.0
HIP,BiCGStab,ILU,55,None,0,nla-gpu1.ianm.kit.edu,None,None,1,a3dc5f6d2c152da22ed48516a9da6c8b,3.992338,8.606027,1545.0,135.0,137577.0,1140671.0,2559654.0,5011493.0
HIP,CG,BJ,50,None,0,nla-gpu1.ianm.kit.edu,None,2,1,21b6b904a3a3c08bef3e044fdf1d089d,2.99893,5.127215,6430.0,135.0,100752.0,836427.0,1881047.0,2592751.0
HIP,CG,BJ,50,None,0,nla-gpu1.ianm.kit.edu,None,16,1,952ef722a14d2edc301a90369b34d1e3,3.071446,5.04226,6220.0,135.0,100256.0,858484.0,1878992.0,2505810.0
HIP,CG,BJ,50,None,0,nla-gpu1.ianm.kit.edu,None,1,1,c1bb647f373a4af483fa92fadfdc6e0c,2.915394,4.93786,7040.0,135.0,101518.0,843103.0,1796219.0,2389843.0
HIP,CG,BJ,50,None,0,nla-gpu1.ianm.kit.edu,None,4,1,444f9574776cc11de8ce360f8e9afb2e,3.005004,5.219571,6300.0,135.0,100599.0,841854.0,1870667.0,2612326.0
HIP,CG,BJ,50,None,0,nla-gpu1.ianm.kit.edu,None,8,1,373ca7d58e10de3b3b9dcd26d5d45e56,2.982803,4.902346,6260.0,135.0,102345.0,826118.0,1850547.0,2414977.0
HIP,IR,NoPrecond,50,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,1e24d2242da13829ecf98816911cc3e4,3.306032,9.016102,180.0,135.0,107392.0,861430.0,2140171.0,6060166.0
HIP,IR,NoPrecond,50,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,11bc9da3211757104ba1abc27fd9745b,3.407727,10.810559,180.0,135.0,102047.0,860721.0,2305069.0,7678019.0
HIP,IR,NoPrecond,50,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,51213377464807a9440c4ca2aaee5a4a,3.194532,7.457287,180.0,135.0,102772.0,843908.0,1938544.0,4683868.0
HIP,IR,NoPrecond,50,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,84e5c62fc06fea14a91ce92a21add271,3.824632,12.865681,180.0,135.0,100940.0,836549.0,2420355.0,9517507.0
HIP,BiCGStab,BJ,50,None,0,nla-gpu1.ianm.kit.edu,None,None,1,28a6e05935f0e7aa0c96652420fe6727,3.073868,5.263416,3770.0,135.0,101586.0,838407.0,1924428.0,2768055.0
HIP,BiCGStab,NoPrecond,50,None,0,nla-gpu1.ianm.kit.edu,None,None,1,278b8519393bb03b9ab3c711a69d1544,2.935663,5.383017,4855.0,135.0,102315.0,849892.0,1803722.0,2780857.0
HIP,CG,ILU,50,None,0,nla-gpu1.ianm.kit.edu,None,None,1,9292abd1aee023d93d429bc3ad6edfb9,3.069005,6.374919,2340.0,135.0,103420.0,845693.0,1937646.0,3666380.0
HIP,CG,NoPrecond,50,None,0,nla-gpu1.ianm.kit.edu,None,None,1,16ba489c9e686fa5e1731057cd0f37fb,2.914674,5.103238,7210.0,135.0,102183.0,841057.0,1790739.0,2569848.0
HIP,BiCGStab,ILU,50,None,0,nla-gpu1.ianm.kit.edu,None,None,1,6ba425ba72dc44150644e29795857a52,3.135078,7.186081,1715.0,135.0,104895.0,839855.0,2021089.0,4482290.0
HIP,CG,BJ,15,None,0,nla-gpu1.ianm.kit.edu,None,2,1,965412c056c9a81d9cf8415a12d24a2c,0.857912,0.986633,1690.0,135.0,2525.0,19906.0,538023.0,624797.0
HIP,CG,BJ,15,None,0,nla-gpu1.ianm.kit.edu,None,16,1,f6a993f43909ae5effb28b4dd30b2101,0.853933,1.016436,1640.0,135.0,2522.0,19746.0,543155.0,651637.0
HIP,CG,BJ,15,None,0,nla-gpu1.ianm.kit.edu,None,1,1,6e84cbda4e2d871d71256aa396e4969e,0.867972,1.039882,1810.0,135.0,2575.0,19756.0,554254.0,673850.0
HIP,CG,BJ,15,None,0,nla-gpu1.ianm.kit.edu,None,4,1,7d8ea5ee1f1396cec1bfe41846b9b8bf,0.862037,1.01534,1690.0,135.0,2556.0,19762.0,541993.0,653039.0
HIP,CG,BJ,15,None,0,nla-gpu1.ianm.kit.edu,None,8,1,5a3f7f4670da333964491f68424f98e1,0.853852,1.014343,1670.0,135.0,2485.0,19614.0,541101.0,651324.0
HIP,IR,NoPrecond,15,None,0,nla-gpu1.ianm.kit.edu,0.05,None,1,7985e5e634523e4d0497bec5a4f1b298,0.909935,1.91163,180.0,135.0,2540.0,19881.0,606855.0,1442461.0
HIP,IR,NoPrecond,15,None,0,nla-gpu1.ianm.kit.edu,0.01,None,1,a9709011da9be5c76e9979ee71d1b7be,0.958791,2.431113,180.0,135.0,2473.0,19713.0,658063.0,1921033.0
HIP,IR,NoPrecond,15,None,0,nla-gpu1.ianm.kit.edu,0.1,None,1,75ac787e29f131f1f2be90dedf8d2f3d,0.904067,1.773607,180.0,135.0,2450.0,19674.0,572615.0,1327087.0
HIP,IR,NoPrecond,15,None,0,nla-gpu1.ianm.kit.edu,0.001,None,1,04b9b69d3fc0eca1b12c2d49c29eee9d,1.035149,3.08348,180.0,135.0,2452.0,19682.0,718043.0,2510284.0
HIP,BiCGStab,BJ,15,None,0,nla-gpu1.ianm.kit.edu,None,None,1,6733802cf8e08bde7d4446890a32d455,0.855924,1.044103,1120.0,135.0,2474.0,19702.0,544720.0,687334.0
HIP,BiCGStab,NoPrecond,15,None,0,nla-gpu1.ianm.kit.edu,None,None,1,d98a4d1613b24e7a3cf0153449bac579,0.831703,1.055784,1465.0,135.0,2544.0,19630.0,523297.0,700344.0
HIP,CG,ILU,15,None,0,nla-gpu1.ianm.kit.edu,None,None,1,a0a88393f571f27c91df69bb91ecebe9,0.864347,1.119143,650.0,135.0,2483.0,19647.0,549538.0,751695.0
HIP,CG,NoPrecond,15,None,0,nla-gpu1.ianm.kit.edu,None,None,1,bf59762bc20fcce573ffd28a2849cdee,0.826219,1.011566,1980.0,135.0,2478.0,19816.0,516864.0,651713.0
HIP,BiCGStab,ILU,15,None,0,nla-gpu1.ianm.kit.edu,None,None,1,a0b3d445c0f5d44807787c13227f2606,0.87618,1.217816,475.0,135.0,2475.0,19624.0,560528.0,838685.0
HIP,CG,BJ,40,None,0,nla-gpu1.ianm.kit.edu,None,2,1,dbb7ebd67ebaaecf5459b8c494a52df7,1.912942,3.090703,4940.0,135.0,49221.0,397327.0,1205155.0,1692958.0
