backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,omp,CG,BJ,25,1,3.00453,1,1482
GKO,omp,CG,BJ,25,1,2.822356,1,1482
GKO,omp,CG,BJ,25,1,2.821379,1,1482
GKO,omp,CG,BJ,25,1,2.816788,1,1482
GKO,omp,CG,BJ,25,1,2.828099,1,1482
GKO,omp,CG,BJ,25,1,2.838394,1,1482
GKO,omp,CG,BJ,25,1,2.826604,1,1482
GKO,omp,CG,BJ,25,1,2.820893,1,1482
GKO,omp,CG,BJ,25,1,2.823514,1,1482
GKO,omp,CG,BJ,25,1,2.820457,1,1482
GKO,omp,CG,BJ,25,1,2.839677,1,1482
GKO,omp,CG,BJ,25,1,2.845527,1,1482
GKO,omp,CG,BJ,25,1,2.820033,1,1482
GKO,omp,CG,BJ,25,1,2.823282,1,1482
GKO,omp,CG,BJ,25,1,2.82006,1,1482
GKO,omp,CG,BJ,25,1,2.822708,1,1482
GKO,omp,CG,BJ,25,1,2.836465,1,1482
GKO,omp,CG,BJ,25,1,2.835323,1,1482
GKO,omp,CG,BJ,25,1,2.824541,1,1482
GKO,omp,CG,BJ,25,1,2.820091,1,1482
GKO,omp,CG,BJ,25,1,2.834356,1,1482
GKO,omp,CG,BJ,25,1,2.818369,1,1482
GKO,omp,CG,BJ,25,2,1.903159,1,1482
GKO,omp,CG,BJ,25,2,1.797298,1,1482
GKO,omp,CG,BJ,25,2,1.781284,1,1482
GKO,omp,CG,BJ,25,2,1.79894,1,1482
GKO,omp,CG,BJ,25,2,1.798395,1,1482
GKO,omp,CG,BJ,25,2,1.801787,1,1482
GKO,omp,CG,BJ,25,2,1.796995,1,1482
GKO,omp,CG,BJ,25,2,1.923358,1,1482
GKO,omp,CG,BJ,25,2,1.777011,1,1482
GKO,omp,CG,BJ,25,2,1.777804,1,1482
GKO,omp,CG,BJ,25,2,1.889297,1,1482
GKO,omp,CG,BJ,25,2,1.781184,1,1482
GKO,omp,CG,BJ,25,2,1.896832,1,1482
GKO,omp,CG,BJ,25,2,1.79376,1,1482
GKO,omp,CG,BJ,25,2,1.893896,1,1482
GKO,omp,CG,BJ,25,2,1.782245,1,1482
GKO,omp,CG,BJ,25,2,1.813246,1,1482
GKO,omp,CG,BJ,25,2,1.901318,1,1482
GKO,omp,CG,BJ,25,2,1.906767,1,1482
GKO,omp,CG,BJ,25,2,1.796093,1,1482
GKO,omp,CG,BJ,25,2,1.800154,1,1482
GKO,omp,CG,BJ,25,2,1.794414,1,1482
GKO,omp,CG,BJ,25,2,1.805062,1,1482
GKO,omp,CG,BJ,25,2,1.907814,1,1482
GKO,omp,CG,BJ,25,2,1.80276,1,1482
GKO,omp,CG,BJ,25,2,1.901771,1,1482
GKO,omp,CG,BJ,25,2,1.897096,1,1482
GKO,omp,CG,BJ,25,2,1.898888,1,1482
GKO,omp,CG,BJ,25,2,1.905739,1,1482
GKO,omp,CG,BJ,25,2,1.899714,1,1482
GKO,omp,CG,BJ,25,2,1.89898,1,1482
GKO,omp,CG,BJ,25,2,1.787594,1,1482
GKO,omp,CG,BJ,25,2,1.798904,1,1482
GKO,omp,CG,BJ,25,4,1.303311,1,1482
GKO,omp,CG,BJ,25,4,1.287994,1,1482
GKO,omp,CG,BJ,25,4,1.293078,1,1482
GKO,omp,CG,BJ,25,4,1.300145,1,1482
GKO,omp,CG,BJ,25,4,1.270285,1,1482
GKO,omp,CG,BJ,25,4,1.294726,1,1482
GKO,omp,CG,BJ,25,4,1.309727,1,1482
GKO,omp,CG,BJ,25,4,1.306586,1,1482
GKO,omp,CG,BJ,25,4,1.294405,1,1482
GKO,omp,CG,BJ,25,4,1.30707,1,1482
GKO,omp,CG,BJ,25,4,1.278741,1,1482
GKO,omp,CG,BJ,25,4,1.300858,1,1482
GKO,omp,CG,BJ,25,4,1.292466,1,1482
GKO,omp,CG,BJ,25,4,1.306999,1,1482
GKO,omp,CG,BJ,25,4,1.307918,1,1482
GKO,omp,CG,BJ,25,4,1.30603,1,1482
GKO,omp,CG,BJ,25,4,1.301407,1,1482
GKO,omp,CG,BJ,25,4,1.292821,1,1482
GKO,omp,CG,BJ,25,4,1.29422,1,1482
GKO,omp,CG,BJ,25,4,1.297904,1,1482
GKO,omp,CG,BJ,25,4,1.303008,1,1482
GKO,omp,CG,BJ,25,4,1.307129,1,1482
GKO,omp,CG,BJ,25,4,1.300989,1,1482
GKO,omp,CG,BJ,25,4,1.296757,1,1482
GKO,omp,CG,BJ,25,4,1.300894,1,1482
GKO,omp,CG,BJ,25,4,1.300394,1,1482
GKO,omp,CG,BJ,25,4,1.297146,1,1482
GKO,omp,CG,BJ,25,4,1.303333,1,1482
GKO,omp,CG,BJ,25,4,1.304218,1,1482
GKO,omp,CG,BJ,25,4,1.287643,1,1482
GKO,omp,CG,BJ,25,4,1.306188,1,1482
GKO,omp,CG,BJ,25,4,1.289324,1,1482
GKO,omp,CG,BJ,25,4,1.273919,1,1482
GKO,omp,CG,BJ,25,4,1.289213,1,1482
GKO,omp,CG,BJ,25,4,1.299809,1,1482
GKO,omp,CG,BJ,25,4,1.280022,1,1482
GKO,omp,CG,BJ,25,4,1.304731,1,1482
GKO,omp,CG,BJ,25,4,1.293281,1,1482
GKO,omp,CG,BJ,25,4,1.302876,1,1482
GKO,omp,CG,BJ,25,4,1.298599,1,1482
GKO,omp,CG,BJ,25,4,1.302202,1,1482
GKO,omp,CG,BJ,25,4,1.295798,1,1482
GKO,omp,CG,BJ,25,4,1.293077,1,1482
GKO,omp,CG,BJ,25,4,1.300926,1,1482
GKO,omp,CG,BJ,25,4,1.309137,1,1482
GKO,omp,CG,BJ,25,4,1.309689,1,1482
GKO,omp,CG,BJ,25,4,1.306036,1,1482
GKO,omp,CG,BJ,25,8,1.028205,1,1482
GKO,omp,CG,BJ,25,8,1.00813,1,1482
GKO,omp,CG,BJ,25,8,0.993515,1,1482
GKO,omp,CG,BJ,25,8,0.981068,1,1482
GKO,omp,CG,BJ,25,8,1.035494,1,1482
GKO,omp,CG,BJ,25,8,1.012894,1,1482
GKO,omp,CG,BJ,25,8,0.994999,1,1482
GKO,omp,CG,BJ,25,8,1.003344,1,1482
GKO,omp,CG,BJ,25,8,1.01285,1,1482
GKO,omp,CG,BJ,25,8,0.986951,1,1482
GKO,omp,CG,BJ,25,8,1.010193,1,1482
GKO,omp,CG,BJ,25,8,1.027662,1,1482
GKO,omp,CG,BJ,25,8,1.011846,1,1482
GKO,omp,CG,BJ,25,8,1.004846,1,1482
GKO,omp,CG,BJ,25,8,1.021571,1,1482
GKO,omp,CG,BJ,25,8,1.017542,1,1482
GKO,omp,CG,BJ,25,8,1.023086,1,1482
GKO,omp,CG,BJ,25,8,1.013371,1,1482
GKO,omp,CG,BJ,25,8,1.01277,1,1482
GKO,omp,CG,BJ,25,8,1.02849,1,1482
GKO,omp,CG,BJ,25,8,1.015387,1,1482
GKO,omp,CG,BJ,25,8,0.99895,1,1482
GKO,omp,CG,BJ,25,8,0.998342,1,1482
GKO,omp,CG,BJ,25,8,1.005085,1,1482
GKO,omp,CG,BJ,25,8,1.021506,1,1482
GKO,omp,CG,BJ,25,8,1.010002,1,1482
GKO,omp,CG,BJ,25,8,1.010194,1,1482
GKO,omp,CG,BJ,25,8,1.013382,1,1482
GKO,omp,CG,BJ,25,8,1.025544,1,1482
GKO,omp,CG,BJ,25,8,1.020843,1,1482
GKO,omp,CG,BJ,25,8,1.01313,1,1482
GKO,omp,CG,BJ,25,8,0.998632,1,1482
GKO,omp,CG,BJ,25,8,1.003007,1,1482
GKO,omp,CG,BJ,25,8,1.024319,1,1482
GKO,omp,CG,BJ,25,8,1.054011,1,1482
GKO,omp,CG,BJ,25,8,1.038332,1,1482
GKO,omp,CG,BJ,25,8,1.036907,1,1482
GKO,omp,CG,BJ,25,8,1.002834,1,1482
GKO,omp,CG,BJ,25,8,1.022107,1,1482
GKO,omp,CG,BJ,25,8,1.035714,1,1482
GKO,omp,CG,BJ,25,8,1.019207,1,1482
GKO,omp,CG,BJ,25,8,1.019806,1,1482
GKO,omp,CG,BJ,25,8,1.016446,1,1482
GKO,omp,CG,BJ,25,8,0.96863,1,1482
GKO,omp,CG,BJ,25,8,0.990778,1,1482
GKO,omp,CG,BJ,25,8,0.999239,1,1482
GKO,omp,CG,BJ,25,8,1.005158,1,1482
GKO,omp,CG,BJ,25,8,1.045359,1,1482
GKO,omp,CG,BJ,25,8,1.007643,1,1482
GKO,omp,CG,BJ,25,8,1.040836,1,1482
GKO,omp,CG,BJ,25,8,1.046486,1,1482
GKO,omp,CG,BJ,25,8,1.048205,1,1482
GKO,omp,CG,BJ,25,8,1.009067,1,1482
GKO,omp,CG,BJ,25,8,1.0107,1,1482
GKO,omp,CG,BJ,25,8,1.02446,1,1482
GKO,omp,CG,BJ,25,8,1.009551,1,1482
GKO,omp,CG,BJ,25,8,0.977132,1,1482
GKO,omp,CG,BJ,25,8,1.004536,1,1482
GKO,omp,CG,BJ,25,8,1.026287,1,1482
GKO,omp,CG,BJ,25,8,1.015276,1,1482
GKO,omp,CG,BJ,25,16,1.076559,1,1482
GKO,omp,CG,BJ,25,16,1.057803,1,1482
GKO,omp,CG,BJ,25,16,1.117049,1,1482
GKO,omp,CG,BJ,25,16,1.136465,1,1482
GKO,omp,CG,BJ,25,16,1.132038,1,1482
GKO,omp,CG,BJ,25,16,1.126809,1,1482
GKO,omp,CG,BJ,25,16,1.062611,1,1482
GKO,omp,CG,BJ,25,16,1.087484,1,1482
GKO,omp,CG,BJ,25,16,1.049617,1,1482
GKO,omp,CG,BJ,25,16,1.100795,1,1482
GKO,omp,CG,BJ,25,16,1.099536,1,1482
GKO,omp,CG,BJ,25,16,1.061338,1,1482
GKO,omp,CG,BJ,25,16,1.123171,1,1482
GKO,omp,CG,BJ,25,16,1.065652,1,1482
GKO,omp,CG,BJ,25,16,1.04811,1,1482
GKO,omp,CG,BJ,25,16,1.051101,1,1482
GKO,omp,CG,BJ,25,16,0.958789,1,1482
GKO,omp,CG,BJ,25,16,1.082069,1,1482
GKO,omp,CG,BJ,25,16,1.120329,1,1482
GKO,omp,CG,BJ,25,16,1.061307,1,1482
GKO,omp,CG,BJ,25,16,1.08544,1,1482
GKO,omp,CG,BJ,25,16,1.056973,1,1482
GKO,omp,CG,BJ,25,16,1.084366,1,1482
GKO,omp,CG,BJ,25,16,1.068505,1,1482
GKO,omp,CG,BJ,25,16,1.059777,1,1482
GKO,omp,CG,BJ,25,16,1.093351,1,1482
GKO,omp,CG,BJ,25,16,1.096594,1,1482
GKO,omp,CG,BJ,25,16,1.056144,1,1482
GKO,omp,CG,BJ,25,16,1.098647,1,1482
GKO,omp,CG,BJ,25,16,1.080755,1,1482
GKO,omp,CG,BJ,25,16,1.084589,1,1482
GKO,omp,CG,BJ,25,16,1.120128,1,1482
GKO,omp,CG,BJ,25,16,1.090978,1,1482
GKO,omp,CG,BJ,25,16,1.086282,1,1482
GKO,omp,CG,BJ,25,16,1.080348,1,1482
GKO,omp,CG,BJ,25,16,1.122738,1,1482
GKO,omp,CG,BJ,25,16,1.050894,1,1482
GKO,omp,CG,BJ,25,16,1.092183,1,1482
GKO,omp,CG,BJ,25,16,1.05853,1,1482
GKO,omp,CG,BJ,25,16,1.054632,1,1482
GKO,omp,CG,BJ,25,16,1.087406,1,1482
GKO,omp,CG,BJ,25,16,1.084745,1,1482
GKO,omp,CG,BJ,25,16,1.04844,1,1482
GKO,omp,CG,BJ,25,16,1.041118,1,1482
GKO,omp,CG,BJ,25,16,1.053833,1,1482
GKO,omp,CG,BJ,25,16,1.039317,1,1482
GKO,omp,CG,BJ,25,16,1.093668,1,1482
GKO,omp,CG,BJ,25,16,1.116406,1,1482
GKO,omp,CG,BJ,25,16,1.086911,1,1482
GKO,omp,CG,BJ,25,16,1.078507,1,1482
GKO,omp,CG,BJ,25,16,1.045217,1,1482
GKO,omp,CG,BJ,25,16,1.048712,1,1482
GKO,omp,CG,BJ,25,16,1.057883,1,1482
GKO,omp,CG,BJ,25,16,1.109073,1,1482
GKO,omp,CG,BJ,25,16,1.057863,1,1482
GKO,omp,CG,BJ,25,16,1.050533,1,1482
GKO,omp,CG,BJ,25,32,1.100874,1,1482
GKO,omp,CG,BJ,25,32,1.127265,1,1482
GKO,omp,CG,BJ,25,32,1.166012,1,1482
GKO,omp,CG,BJ,25,32,1.143342,1,1482
GKO,omp,CG,BJ,25,32,1.048083,1,1482
GKO,omp,CG,BJ,25,32,1.060517,1,1482
GKO,omp,CG,BJ,25,32,1.116857,1,1482
GKO,omp,CG,BJ,25,32,1.113918,1,1482
GKO,omp,CG,BJ,25,32,1.147584,1,1482
GKO,omp,CG,BJ,25,32,1.102492,1,1482
GKO,omp,CG,BJ,25,32,1.155059,1,1482
GKO,omp,CG,BJ,25,32,1.140159,1,1482
GKO,omp,CG,BJ,25,32,1.145541,1,1482
GKO,omp,CG,BJ,25,32,1.095109,1,1482
GKO,omp,CG,BJ,25,32,1.153775,1,1482
GKO,omp,CG,BJ,25,32,1.12681,1,1482
GKO,omp,CG,BJ,25,32,1.115229,1,1482
GKO,omp,CG,BJ,25,32,1.140685,1,1482
GKO,omp,CG,BJ,25,32,1.149301,1,1482
GKO,omp,CG,BJ,25,32,1.129517,1,1482
GKO,omp,CG,BJ,25,32,1.099445,1,1482
GKO,omp,CG,BJ,25,32,1.133773,1,1482
GKO,omp,CG,BJ,25,32,1.145493,1,1482
GKO,omp,CG,BJ,25,32,1.261564,1,1482
GKO,omp,CG,BJ,25,32,1.159036,1,1482
GKO,omp,CG,BJ,25,32,1.177725,1,1482
GKO,omp,CG,BJ,25,32,1.113335,1,1482
GKO,omp,CG,BJ,25,32,1.118094,1,1482
GKO,omp,CG,BJ,25,32,1.153623,1,1482
GKO,omp,CG,BJ,25,32,1.14923,1,1482
GKO,omp,CG,BJ,25,32,1.112455,1,1482
GKO,omp,CG,BJ,25,32,1.091949,1,1482
GKO,omp,CG,BJ,25,32,1.163204,1,1482
GKO,omp,CG,BJ,25,32,1.125151,1,1482
GKO,omp,CG,BJ,25,32,1.175926,1,1482
GKO,omp,CG,BJ,25,32,1.105894,1,1482
GKO,omp,CG,BJ,25,32,1.107147,1,1482
GKO,omp,CG,BJ,25,32,1.104029,1,1482
GKO,omp,CG,BJ,25,32,1.132593,1,1482
GKO,omp,CG,BJ,25,32,1.100339,1,1482
GKO,omp,CG,BJ,25,32,1.091115,1,1482
GKO,omp,CG,BJ,25,32,1.159595,1,1482
GKO,omp,CG,BJ,25,32,1.109146,1,1482
GKO,omp,CG,BJ,25,32,1.150033,1,1482
GKO,omp,CG,BJ,25,32,1.136066,1,1482
GKO,omp,CG,BJ,25,32,1.103395,1,1482
GKO,omp,CG,BJ,25,32,1.107281,1,1482
GKO,omp,CG,BJ,25,32,1.161976,1,1482
GKO,omp,CG,BJ,25,32,1.136904,1,1482
GKO,omp,CG,BJ,25,32,1.101051,1,1482
GKO,omp,CG,BJ,25,32,1.15204,1,1482
GKO,omp,CG,BJ,25,32,1.132326,1,1482
GKO,omp,CG,BJ,25,32,1.088415,1,1482
GKO,omp,CG,BJ,25,32,1.157162,1,1482
GKO,omp,CG,BJ,25,64,1.407271,1,1482
GKO,omp,CG,BJ,25,64,1.42588,1,1482
GKO,omp,CG,BJ,25,64,1.319499,1,1482
GKO,omp,CG,BJ,25,64,1.32264,1,1482
GKO,omp,CG,BJ,25,64,1.305584,1,1482
GKO,omp,CG,BJ,25,64,1.336962,1,1482
GKO,omp,CG,BJ,25,64,1.337854,1,1482
GKO,omp,CG,BJ,25,64,1.302721,1,1482
GKO,omp,CG,BJ,25,64,1.301661,1,1482
GKO,omp,CG,BJ,25,64,1.343675,1,1482
GKO,omp,CG,BJ,25,64,1.341583,1,1482
GKO,omp,CG,BJ,25,64,1.361083,1,1482
GKO,omp,CG,BJ,25,64,1.591594,1,1482
GKO,omp,CG,BJ,25,64,1.328526,1,1482
GKO,omp,CG,BJ,25,64,1.343689,1,1482
GKO,omp,CG,BJ,25,64,1.285001,1,1482
GKO,omp,CG,BJ,25,64,1.248404,1,1482
GKO,omp,CG,BJ,25,64,1.371844,1,1482
GKO,omp,CG,BJ,25,64,1.336888,1,1482
GKO,omp,CG,BJ,25,64,1.285036,1,1482
GKO,omp,CG,BJ,25,64,1.310938,1,1482
GKO,omp,CG,BJ,25,64,1.417885,1,1482
GKO,omp,CG,BJ,25,64,1.307678,1,1482
GKO,omp,CG,BJ,25,64,1.259595,1,1482
GKO,omp,CG,BJ,25,64,1.487685,1,1482
GKO,omp,CG,BJ,25,64,1.296056,1,1482
GKO,omp,CG,BJ,25,64,1.298675,1,1482
GKO,omp,CG,BJ,25,64,1.264655,1,1482
GKO,omp,CG,BJ,25,64,1.352338,1,1482
GKO,omp,CG,BJ,25,64,1.357173,1,1482
GKO,omp,CG,BJ,25,64,1.366884,1,1482
GKO,omp,CG,BJ,25,64,1.286918,1,1482
GKO,omp,CG,BJ,25,64,1.571449,1,1482
GKO,omp,CG,BJ,25,64,1.279224,1,1482
GKO,omp,CG,BJ,25,64,1.493738,1,1482
GKO,omp,CG,BJ,25,64,1.444848,1,1482
GKO,omp,CG,BJ,25,64,1.317945,1,1482
GKO,omp,CG,BJ,25,64,1.316326,1,1482
GKO,omp,CG,BJ,25,64,1.425121,1,1482
GKO,omp,CG,BJ,25,64,1.309711,1,1482
GKO,omp,CG,BJ,25,64,1.382146,1,1482
GKO,omp,CG,BJ,25,64,1.355199,1,1482
GKO,omp,CG,BJ,25,64,1.408191,1,1482
GKO,omp,CG,BJ,25,64,1.334201,1,1482
GKO,omp,CG,BJ,25,64,1.245228,1,1482
GKO,omp,CG,BJ,25,None,1.281463,1,1482
GKO,omp,CG,BJ,25,None,1.353105,1,1482
GKO,omp,CG,BJ,25,None,1.345499,1,1482
GKO,omp,CG,BJ,25,None,1.289859,1,1482
GKO,omp,CG,BJ,25,None,1.45412,1,1482
GKO,omp,CG,BJ,25,None,1.285438,1,1482
GKO,omp,CG,BJ,25,None,1.321088,1,1482
GKO,omp,CG,BJ,25,None,1.289922,1,1482
GKO,omp,CG,BJ,25,None,1.223497,1,1482
GKO,omp,CG,BJ,25,None,1.308112,1,1482
GKO,omp,CG,BJ,25,None,1.28342,1,1482
GKO,omp,CG,BJ,25,None,1.439983,1,1482
GKO,omp,CG,BJ,25,None,1.315684,1,1482
GKO,omp,CG,BJ,25,None,1.320853,1,1482
GKO,omp,CG,BJ,25,None,1.307269,1,1482
GKO,omp,CG,BJ,25,None,1.436249,1,1482
GKO,omp,CG,BJ,25,None,1.339495,1,1482
GKO,omp,CG,BJ,25,None,1.421856,1,1482
GKO,omp,CG,BJ,25,None,1.425352,1,1482
GKO,omp,CG,BJ,25,None,1.275688,1,1482
GKO,omp,CG,BJ,25,None,1.330409,1,1482
GKO,omp,CG,BJ,25,None,1.288947,1,1482
GKO,omp,CG,BJ,25,None,1.302968,1,1482
GKO,omp,CG,BJ,25,None,1.357714,1,1482
GKO,omp,CG,BJ,25,None,1.45563,1,1482
GKO,omp,CG,BJ,25,None,1.418173,1,1482
GKO,omp,CG,BJ,25,None,1.36405,1,1482
GKO,omp,CG,BJ,25,None,1.386154,1,1482
GKO,omp,CG,BJ,25,None,1.332661,1,1482
GKO,omp,CG,BJ,25,None,1.480299,1,1482
GKO,omp,CG,BJ,25,None,1.455173,1,1482
GKO,omp,CG,BJ,25,None,1.258551,1,1482
GKO,omp,CG,BJ,25,None,1.279542,1,1482
GKO,omp,CG,BJ,25,None,1.354003,1,1482
GKO,omp,CG,BJ,25,None,1.309318,1,1482
GKO,omp,CG,BJ,25,None,1.290389,1,1482
GKO,omp,CG,BJ,25,None,1.277343,1,1482
GKO,omp,CG,BJ,25,None,1.421106,1,1482
GKO,omp,CG,BJ,25,None,1.243322,1,1482
GKO,omp,CG,BJ,25,None,1.423566,1,1482
GKO,omp,CG,BJ,25,None,1.399144,1,1482
GKO,omp,CG,BJ,25,None,1.360702,1,1482
GKO,omp,CG,BJ,25,None,1.373285,1,1482
GKO,omp,CG,BJ,25,None,1.52086,1,1482
GKO,omp,CG,BJ,25,None,1.350439,1,1482
GKO,omp,BiCGStab,BJ,25,1,3.652931,1,988
GKO,omp,BiCGStab,BJ,25,1,3.667121,1,988
GKO,omp,BiCGStab,BJ,25,1,3.659432,1,988
GKO,omp,BiCGStab,BJ,25,1,3.636968,1,988
GKO,omp,BiCGStab,BJ,25,1,3.658279,1,988
GKO,omp,BiCGStab,BJ,25,1,3.638529,1,988
GKO,omp,BiCGStab,BJ,25,1,3.638222,1,988
GKO,omp,BiCGStab,BJ,25,1,3.673769,1,988
GKO,omp,BiCGStab,BJ,25,1,3.633733,1,988
GKO,omp,BiCGStab,BJ,25,1,3.639884,1,988
GKO,omp,BiCGStab,BJ,25,1,3.639368,1,988
GKO,omp,BiCGStab,BJ,25,1,3.647372,1,988
GKO,omp,BiCGStab,BJ,25,1,3.672473,1,988
GKO,omp,BiCGStab,BJ,25,1,3.630564,1,988
GKO,omp,BiCGStab,BJ,25,1,3.658824,1,988
GKO,omp,BiCGStab,BJ,25,1,3.658314,1,988
GKO,omp,BiCGStab,BJ,25,1,3.653055,1,988
GKO,omp,BiCGStab,BJ,25,2,2.229641,1,977
GKO,omp,BiCGStab,BJ,25,2,2.265091,1,977
GKO,omp,BiCGStab,BJ,25,2,2.280762,1,977
GKO,omp,BiCGStab,BJ,25,2,2.366197,1,977
