executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n531.localdomain\n', 'top': ['top - 16:42:01 up  7:06,  0 users,  load average: 18.04, 18.49, 25.16', 'Tasks: 987 total,  17 running, 970 sleeping,   0 stopped,   0 zombie', '%Cpu(s): 19.8 us,  0.2 sy,  0.0 ni, 79.7 id,  0.0 wa,  0.1 hi,  0.1 si,  0.0 st', 'MiB Mem : 193086.6 total, 172230.1 free,  11773.6 used,   9082.9 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 180112.6 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 561014 ca9551    20   0 3984060 597036 108376 R 100.0   0.3  12:00.83 python3', ' 561015 ca9551    20   0 3983808 596808 108324 R 100.0   0.3  12:02.42 python3', ' 561016 ca9551    20   0 3983800 597120 108476 R 100.0   0.3  11:59.70 python3', ' 561017 ca9551    20   0 3983804 596684 108352 R 100.0   0.3  11:59.22 python3', ' 561018 ca9551    20   0 3983792 596824 108328 R 100.0   0.3  11:59.82 python3', ' 561019 ca9551    20   0 3981760 594912 108484 R 100.0   0.3  11:59.96 python3', ' 561020 ca9551    20   0 3983804 597048 108568 R 100.0   0.3  11:59.83 python3', ' 561021 ca9551    20   0 3983540 596676 108528 R 100.0   0.3  11:59.35 python3'], 'uptime': ' 16:42:01 up  7:06,  0 users,  load average: 18.04, 18.49, 25.16\n', 'date': 'Sun Aug  1 16:42:01 CEST 2021\n', 'libOGL.so': '0b4a86185d759ebe2d90ced5681e4036  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.0'}
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,2,uc2n531.localdomain,0,0.798205,0.744754,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,2,uc2n531.localdomain,0,0.798205,0.733826,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,2,uc2n531.localdomain,0,0.798205,0.743337,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,2,uc2n531.localdomain,0,0.798205,0.738614,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,2,uc2n531.localdomain,0,0.798205,0.754079,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,2,uc2n531.localdomain,0,0.798205,0.762129,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,2,uc2n531.localdomain,0,0.798205,0.759702,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,2,uc2n531.localdomain,0,0.798205,0.769012,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,2,uc2n531.localdomain,0,0.798205,0.734286,0,0,0,0,0,0
