executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n412.localdomain\n', 'top': ['top - 11:03:30 up 2 days, 19:14,  0 users,  load average: 6.87, 8.80, 9.65', 'Tasks: 1069 total,   3 running, 1066 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  2.5 us,  0.2 sy,  0.0 ni, 97.1 id,  0.0 wa,  0.1 hi,  0.1 si,  0.0 st', 'MiB Mem :  96318.7 total,  87092.2 free,   5699.8 used,   3526.7 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used.  89819.9 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 273319 xj1272    20   0  709464 104720  31068 R 141.2   0.1   3776:55 python3', ' 272683 xj1272    20   0  654808 157672  40696 R  47.1   0.2   1997:43 c_parba+', ' 272685 xj1272    20   0  383160  82652  39480 S  11.8   0.1   9:33.53 c_parba+', '3018980 nq7776    20   0   56636   5316   3592 R  11.8   0.0   0:00.03 top', ' 272684 xj1272    20   0  387332  86692  39416 S   5.9   0.1  10:37.38 c_parba+', ' 272687 xj1272    20   0  374816  74216  39260 S   5.9   0.1   9:27.20 c_parba+', ' 272690 xj1272    20   0  378988  78448  39384 S   5.9   0.1   9:34.45 c_parba+', ' 272695 xj1272    20   0  370716  69936  39084 S   5.9   0.1  10:29.11 c_parba+'], 'uptime': ' 11:03:30 up 2 days, 19:14,  0 users,  load average: 6.87, 8.80, 9.65\n', 'date': 'Mon Aug  2 11:03:30 CEST 2021\n', 'libOGL.so': '0b4a86185d759ebe2d90ced5681e4036  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.0'}
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,16,0,uc2n412.localdomain,189eae143448c23c90c8c455b1026442,0.087009,0.110959,281.0,125.0,133.0,7679.0,998.0,26617.0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,16,0,uc2n412.localdomain,c7a95a184a96237101c68ec369acc9a6,0.090967,0.10775,205.0,125.0,125.0,7210.0,1054.0,23094.0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,5,16,0,uc2n412.localdomain,8d4db7b96e6bd0fdfcc8067b56431749,0.089658,0.119068,156.0,125.0,126.0,14044.0,1228.0,35167.0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,16,0,uc2n412.localdomain,8d069a14674dda1538cd28fda7fba3f8,0.090886,0.111245,103.0,125.0,134.0,9298.0,1160.0,25405.0
omp,GKOIR,none,Serial,PBiCGStab,DILU,5,16,0,uc2n412.localdomain,5a3925aec4b62f4c5f8674d875c9a1a3,0.093097,0.125199,25.0,125.0,130.0,10843.0,1164.0,39361.0
omp,GKOCG,none,Serial,PBiCGStab,DILU,15,16,0,uc2n412.localdomain,8c51c376661790d3c9dc13299b594024,0.145086,0.331964,1296.0,125.0,1211.0,48679.0,18276.0,190942.0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,15,16,0,uc2n412.localdomain,c2eb8a9ee88ad428e7f9c0fcac5fecf6,0.146379,0.332492,1037.0,125.0,1226.0,49745.0,18366.0,190311.0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,15,16,0,uc2n412.localdomain,d0cf2b3cd4104b3f16ddaf8d33c3af9b,0.158201,0.392475,1040.0,125.0,1263.0,60403.0,18577.0,250745.0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,15,16,0,uc2n412.localdomain,d09f0e84b912a60a3ee0874bdedfcc2a,0.153482,0.357156,614.0,125.0,1353.0,59426.0,18428.0,214412.0
omp,GKOIR,none,Serial,PBiCGStab,DILU,15,16,0,uc2n412.localdomain,efb6a4d18b68141cc55c7224a696fceb,0.158861,0.373508,33.0,125.0,1225.0,54539.0,17935.0,232433.0
omp,GKOCG,none,Serial,PBiCGStab,DILU,90,16,0,uc2n412.localdomain,d3d7c59703a0b6c588ccb7e95f01710d,21.844961,112.148451,9255.0,125.0,344418.0,18564319.0,5886527.0,86728473.0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,90,16,0,uc2n412.localdomain,17061cca937590b6a7dd6752bf89c423,24.899782,142.105869,8428.0,125.0,342642.0,21036756.0,5857811.0,114321693.0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,90,16,0,uc2n412.localdomain,f6ad2f91787ac8f478ca616d8909054a,27.627508,189.041805,9623.0,125.0,349419.0,24045845.0,5855406.0,159349670.0
