executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n531.localdomain\n', 'top': ['top - 22:20:55 up 12:45,  0 users,  load average: 18.55, 21.78, 24.69', 'Tasks: 1027 total,  17 running, 1010 sleeping,   0 stopped,   0 zombie', '%Cpu(s): 19.8 us,  0.4 sy,  0.0 ni, 79.5 id,  0.0 wa,  0.1 hi,  0.1 si,  0.0 st', 'MiB Mem : 193086.6 total, 172449.6 free,  11828.0 used,   8809.0 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 180021.5 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '1025715 ca9551    20   0 3990020 544000  52344 R 100.0   0.3  98:50.96 python3', '1025719 ca9551    20   0 3989512 542884  52016 R 100.0   0.3  98:49.68 python3', '1025706 ca9551    20   0 3991048 545056  52232 R  94.1   0.3  98:49.46 python3', '1025707 ca9551    20   0 3895552 449536  52268 R  94.1   0.2  98:47.94 python3', '1025708 ca9551    20   0 3989764 543368  52016 R  94.1   0.3  98:51.81 python3', '1025709 ca9551    20   0 3991308 545088  52272 R  94.1   0.3  98:53.65 python3', '1025710 ca9551    20   0 3991496 545004  51984 R  94.1   0.3  98:51.98 python3', '1025712 ca9551    20   0 3930424 484364  52240 R  94.1   0.2  98:52.69 python3'], 'uptime': ' 22:20:55 up 12:45,  0 users,  load average: 18.55, 21.78, 24.69\n', 'date': 'Sun Aug  1 22:20:55 CEST 2021\n', 'libOGL.so': '0b4a86185d759ebe2d90ced5681e4036  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.0'}
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,20,uc2n531.localdomain,0,0.834193,0.840516,0,0,0,0,0,0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,1,20,uc2n531.localdomain,b4ece95b2b556433afca5ab86e0ea3b5,0.847169,0.87228,117.0,125.0,1344.0,3700.0,10103.0,10858.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,1,20,uc2n531.localdomain,79bf70aed572edd0141574b9d566deeb,0.828632,0.87898,176.0,125.0,1355.0,4901.0,9160.0,14667.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,1,20,uc2n531.localdomain,47a392c05a6ee229ad1bd0f951813d83,0.831766,0.855326,271.0,125.0,1322.0,3404.0,9967.0,11984.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,15,1,20,uc2n531.localdomain,6b05ccb3c00efd1400dd8cc67d7275fa,0.842268,0.889496,655.0,125.0,1681.0,6845.0,9668.0,22159.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,15,1,20,uc2n531.localdomain,f4f3db870aaca52494aaf8f6379ca6d1,0.874021,0.989188,380.0,125.0,1690.0,9188.0,9687.0,24734.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,15,1,20,uc2n531.localdomain,10ac18424d88c46145c76a1e9979e6f1,0.853341,0.891254,845.0,125.0,1542.0,16669.0,7863.0,39799.0
reference,PCG,none,Serial,PBiCGStab,DILU,15,1,20,uc2n531.localdomain,9c630def75f6b2c610a0b5fb1c7a8e42,0.844834,0.957672,1353.0,125.0,1454.0,11238.0,8650.0,34646.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,90,1,20,uc2n531.localdomain,335e1bcf64c8f5332cdf0c96040a843e,2.133076,9.84757,4335.0,125.0,44141.0,921456.0,703765.0,6831073.0
