executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n531.localdomain\n', 'top': ['top - 18:50:00 up  9:14,  0 users,  load average: 9.51, 10.55, 15.81', 'Tasks: 1004 total,  10 running, 994 sleeping,   0 stopped,   0 zombie', '%Cpu(s): 11.3 us,  0.1 sy,  0.0 ni, 88.4 id,  0.0 wa,  0.1 hi,  0.1 si,  0.0 st', 'MiB Mem : 193086.6 total, 168505.2 free,  15375.1 used,   9206.3 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 176505.0 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 561020 ca9551    20   0 4404012 944208  20152 R 106.2   0.5 135:56.09 python3', ' 561015 ca9551    20   0 4394596 934980  19900 R 100.0   0.5 135:38.18 python3', ' 561019 ca9551    20   0 4420108 962184  22352 R 100.0   0.5 135:38.15 python3', ' 561021 ca9551    20   0 4400212 938116  18144 R 100.0   0.5 137:43.31 python3', ' 561023 ca9551    20   0 4292112 812716  20504 R 100.0   0.4 128:11.65 python3', ' 561025 ca9551    20   0 4398880 936928  18084 R 100.0   0.5 132:28.66 python3', ' 561026 ca9551    20   0 4318228 857144  18276 R 100.0   0.4 137:36.55 python3', ' 561027 ca9551    20   0 4393512 931352  18068 R 100.0   0.5 136:27.73 python3'], 'uptime': ' 18:50:00 up  9:14,  0 users,  load average: 9.51, 10.55, 15.81\n', 'date': 'Sun Aug  1 18:50:00 CEST 2021\n', 'libOGL.so': '0b4a86185d759ebe2d90ced5681e4036  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.0'}
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.502743,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.512682,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.504191,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.508167,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.506873,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.506841,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.500788,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.51016,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.508207,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.51335,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.516689,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.498652,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.516272,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.509887,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.539924,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.584973,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.517481,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.517012,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.544773,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.590322,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.515823,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.513792,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.547105,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.730397,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.504896,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.505733,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.509878,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.585973,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.495993,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.513503,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.509308,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.587556,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,4,uc2n531.localdomain,0,0.513531,0.502501,0,0,0,0,0,0
