executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n531.localdomain\n', 'top': ['top - 20:08:32 up 10:33,  0 users,  load average: 5.93, 6.91, 8.88', 'Tasks: 1008 total,   6 running, 1002 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  6.3 us,  0.1 sy,  0.0 ni, 93.4 id,  0.0 wa,  0.1 hi,  0.1 si,  0.0 st', 'MiB Mem : 193086.6 total, 174840.9 free,   9334.0 used,   8911.7 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 182538.6 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 561028 ca9551    20   0 4365300 905692  18836 R 105.9   0.5 215:58.42 python3', ' 561021 ca9551    20   0 4343500 872448  19188 R 100.0   0.4 216:17.73 python3', ' 561025 ca9551    20   0 4343172 872452  19188 R 100.0   0.4 211:02.78 python3', ' 561026 ca9551    20   0 4428160 958332  19276 R  94.1   0.5 216:13.22 python3', ' 561027 ca9551    20   0 4330636 859440  19136 R  94.1   0.4 215:03.07 python3', ' 891397 nq7776    20   0   56636   5324   3600 R  11.8   0.0   0:00.03 top', '      1 root      20   0  244780  11496   8452 S   0.0   0.0   0:04.68 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   0:11.39 kthreadd'], 'uptime': ' 20:08:32 up 10:33,  0 users,  load average: 5.93, 6.91, 8.88\n', 'date': 'Sun Aug  1 20:08:32 CEST 2021\n', 'libOGL.so': '0b4a86185d759ebe2d90ced5681e4036  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.0'}
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,5,uc2n531.localdomain,0,0.524032,0.533084,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,5,uc2n531.localdomain,0,0.524032,0.513501,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,5,uc2n531.localdomain,0,0.524032,0.520554,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,5,uc2n531.localdomain,0,0.524032,0.513093,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,5,uc2n531.localdomain,0,0.524032,0.513575,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,5,uc2n531.localdomain,0,0.524032,0.523569,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,5,uc2n531.localdomain,0,0.524032,0.514159,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,5,uc2n531.localdomain,0,0.524032,0.511505,0,0,0,0,0,0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,1,5,uc2n531.localdomain,0,0.524032,0.510931,0,0,0,0,0,0
