executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
reference,PCG,none,Serial,PBiCGStab,DILU,90,1,16,uc2n531.localdomain,f3bf7a3f1ea35d50d2f285d654d4b6b1,2.785539,16.309626,10766.0,125.0,57148.0,1598901.0,926989.0,12563540.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,75,1,16,uc2n531.localdomain,78701fafb90bd38d5f59f98466fdb3e6,1.433525,4.981207,3085.0,125.0,29030.0,439958.0,453560.0,2902237.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,75,1,16,uc2n531.localdomain,e64ce74347d66ded1c7b0c6868a63213,1.800368,7.860683,2421.0,125.0,29475.0,795197.0,448052.0,5656161.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,75,1,16,uc2n531.localdomain,85d7690121215141de0fa4d3ad3595b6,2.204615,12.786471,6814.0,125.0,29287.0,1196180.0,451338.0,9759885.0
reference,PCG,none,Serial,PBiCGStab,DILU,75,1,16,uc2n531.localdomain,ccd7d3133fa34a72f129277a2d03c8dc,1.587573,6.582701,8702.0,125.0,29195.0,571355.0,448107.0,4438555.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,40,1,16,uc2n531.localdomain,57a4074b71b6083d6624f16be58db98e,0.804977,1.11314,1865.0,125.0,3575.0,36729.0,42568.0,236707.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,40,1,16,uc2n531.localdomain,23c9b9c095926b2104748f7f4b30065e,0.815085,1.177324,1114.0,125.0,3403.0,47512.0,43347.0,280914.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,40,1,16,uc2n531.localdomain,827763d3b570bb955ce316a8cbc1c0d7,0.896171,1.761517,3456.0,125.0,3573.0,72521.0,40792.0,510257.0
reference,PCG,none,Serial,PBiCGStab,DILU,40,1,16,uc2n531.localdomain,1f9e062abb625ccc8408c011be17c4bd,0.839899,1.250878,4816.0,125.0,3569.0,54014.0,42727.0,368618.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,25,1,16,uc2n531.localdomain,d046e585e6bbb3f86d944eb30f2fc088,0.757596,0.832738,794.0,125.0,1931.0,13380.0,15940.0,41644.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,25,1,16,uc2n531.localdomain,ac49d6c1bb1a455588229555eea6dad7,0.769772,0.847069,555.0,125.0,1787.0,16501.0,15497.0,53111.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,25,1,16,uc2n531.localdomain,ac2b84110c9ae558ad219996bbb16747,0.780178,0.926498,1645.0,125.0,1742.0,26096.0,15359.0,106462.0
reference,PCG,none,Serial,PBiCGStab,DILU,25,1,16,uc2n531.localdomain,06664c09a608eab435da84a58f6750b5,0.75554,1.627921,1732.0,125.0,1906.0,20355.0,15093.0,61468.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,65,1,16,uc2n531.localdomain,a6767b28be79171dcb8489e91e5d81b5,1.113655,3.006504,2794.0,125.0,16278.0,223092.0,236156.0,1506785.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,65,1,16,uc2n531.localdomain,b74a6610aec70427a9ace140fa4e48ee,1.239345,4.120837,2058.0,125.0,16333.0,365870.0,235162.0,2481922.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,65,1,16,uc2n531.localdomain,fb5eab9e9d232ac9eaf50769d0850926,1.452323,6.457585,6361.0,125.0,16259.0,556721.0,235696.0,4591567.0
reference,PCG,none,Serial,PBiCGStab,DILU,65,1,16,uc2n531.localdomain,1bffe8e9b9937e47e72a638343f0254b,1.215808,3.977369,7974.0,125.0,16271.0,313128.0,235964.0,2468104.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,95,1,16,uc2n531.localdomain,093b37d7a65d354e4f018b466555b9f1,3.058038,17.105026,4665.0,125.0,68889.0,1755691.0,1179883.0,12818376.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,95,1,16,uc2n531.localdomain,e7bcbd1785956ae99f6d847ffede1ee1,4.027993,25.766067,3312.0,125.0,69281.0,2749690.0,1141085.0,21079872.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,95,1,16,uc2n531.localdomain,89955fc4657766e65be21472b9b41107,5.488107,43.939451,9187.0,125.0,69493.0,4226853.0,1145735.0,36221648.0
reference,PCG,none,Serial,PBiCGStab,DILU,95,1,16,uc2n531.localdomain,31871c5debd2ce2eb16e57d6f93234f0,3.44354,21.406024,11412.0,125.0,68998.0,2180230.0,1138284.0,16846477.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,30,1,16,uc2n531.localdomain,0d6f9668f6f40c3d14aeb9ce6535f342,0.762066,0.876905,899.0,125.0,2136.0,18186.0,22495.0,66709.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,30,1,16,uc2n531.localdomain,aa9d46eee547fd8ca7c1900fa856a0ac,0.757772,0.894051,683.0,125.0,2065.0,21437.0,21700.0,88968.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,30,1,16,uc2n531.localdomain,64ce3e231f9dc65b2570b7147e12b0cc,0.787307,0.9927,2121.0,125.0,2012.0,34560.0,21447.0,188110.0
reference,PCG,none,Serial,PBiCGStab,DILU,30,1,16,uc2n531.localdomain,44f54695c336d83009c46dc3fae0cff0,0.776759,0.924007,2096.0,125.0,2184.0,24871.0,21394.0,96481.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,70,1,16,uc2n531.localdomain,7a7fedb9f3463b613f4bbbe24e563252,1.21357,3.668632,2576.0,125.0,21774.0,302655.0,325170.0,1837988.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,70,1,16,uc2n531.localdomain,dee6de3495dbc2b29cb13674854d15f7,1.476682,4.793968,1771.0,125.0,21804.0,523508.0,325779.0,2979878.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,70,1,16,uc2n531.localdomain,b9578bc09cc8e5e89dd3452a653fdd03,1.483347,7.826019,5844.0,125.0,21840.0,532069.0,328699.0,5792859.0
reference,PCG,none,Serial,PBiCGStab,DILU,70,1,16,uc2n531.localdomain,766df4a4f0041d260a81bd4e974b9f02,1.484293,4.363946,6682.0,125.0,21707.0,392720.0,324753.0,2596199.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,100,1,16,uc2n531.localdomain,17420a47071fe9e062a59907b885dd30,6.075251,19.006141,4126.0,125.0,82286.0,2122995.0,1371591.0,14067899.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,100,1,16,uc2n531.localdomain,1d9a4c7528570c986c4977d5902e0382,4.798272,25.151811,2528.0,125.0,83337.0,3415180.0,1396058.0,19658272.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,100,1,16,uc2n531.localdomain,0bd7875c7c61fcb44079031eaff94108,6.808352,47.531966,8275.0,125.0,83163.0,5479968.0,1362198.0,38851224.0
reference,PCG,none,Serial,PBiCGStab,DILU,100,1,16,uc2n531.localdomain,1dfa359e6a215c23afd05f27d4619fc6,3.942125,23.579709,10079.0,125.0,83089.0,2600466.0,1361721.0,18185352.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,80,1,16,uc2n531.localdomain,a11f28928fc4358f1f2043d8445ff94d,1.667436,6.507482,3235.0,125.0,37155.0,616254.0,582261.0,4078126.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,80,1,16,uc2n531.localdomain,3305341ecf2f731d2f41397fd522b8dc,2.189248,10.986937,2710.0,125.0,36842.0,1148653.0,585682.0,8337383.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,80,1,16,uc2n531.localdomain,37d173c987d434a1c4010e1c759c6c83,2.81805,18.641177,7690.0,125.0,37004.0,1792636.0,592960.0,14977556.0
reference,PCG,none,Serial,PBiCGStab,DILU,80,1,16,uc2n531.localdomain,8c0b21d86843ed01a13c501356c67d30,1.843312,8.712073,8710.0,125.0,37098.0,803877.0,581151.0,5830221.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,85,1,16,uc2n531.localdomain,2aadfc61056379c6e94aa93837c06b21,2.008736,8.744537,3448.0,125.0,45883.0,879352.0,740961.0,5808438.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,85,1,16,uc2n531.localdomain,f8ca3d32538b3bc91450ff24f1de677b,2.329758,13.687206,2614.0,125.0,46420.0,1209511.0,749982.0,10502054.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,85,1,16,uc2n531.localdomain,e0a694f2c047c55aaea38989cebd1552,2.833881,23.893814,7577.0,125.0,45876.0,1698509.0,745710.0,19175787.0
reference,PCG,none,Serial,PBiCGStab,DILU,85,1,16,uc2n531.localdomain,80e482a5017702609e28bf82ee33b6e6,2.240229,10.86024,8701.0,125.0,46209.0,1141170.0,740516.0,7780092.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,10,1,16,uc2n531.localdomain,4f218ba814d9e90d8d3624ff8de8dab9,0.749045,0.789271,397.0,125.0,1052.0,3003.0,8791.0,11964.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,10,1,16,uc2n531.localdomain,5542a1c5382849170f69357313de57e3,0.780377,0.780653,260.0,125.0,1016.0,4045.0,7460.0,14509.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,10,1,16,uc2n531.localdomain,4b0f5fc9a1907b090892fc7ecf6b6477,0.754373,0.805284,555.0,125.0,1009.0,7788.0,6349.0,21780.0
reference,PCG,none,Serial,PBiCGStab,DILU,10,1,16,uc2n531.localdomain,cab07a7ea11a2adefaaba1a7712e6939,0.746539,0.770289,785.0,125.0,1055.0,5434.0,6920.0,18143.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,50,1,16,uc2n531.localdomain,72a1d48e56e9c80f6a0dc45e8aefbd97,0.867247,1.55017,2456.0,125.0,5988.0,74779.0,84940.0,554265.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,50,1,16,uc2n531.localdomain,e6cbc7319751d3cd80d4b4992ed28e4d,0.898061,1.629744,1341.0,125.0,5878.0,107219.0,83811.0,616413.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,50,1,16,uc2n531.localdomain,4aafc2bc0213355c20edb74b186427c2,0.965762,2.219774,4201.0,125.0,6160.0,156384.0,83053.0,1137083.0
reference,PCG,none,Serial,PBiCGStab,DILU,50,1,16,uc2n531.localdomain,bcb77f9b2ef5d63995ce032c940d7a93,0.906967,1.856592,6032.0,125.0,6183.0,111849.0,83592.0,802878.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,55,1,16,uc2n531.localdomain,0fb5e4215a11eb618c4435cbb762d21c,0.947017,1.850459,2124.0,125.0,8953.0,111052.0,119010.0,648781.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,55,1,16,uc2n531.localdomain,2154901d99301a77749b2a28bbefcfb7,1.459583,2.314713,1847.0,125.0,8949.0,158884.0,117885.0,1178387.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,55,1,16,uc2n531.localdomain,af224345748ff23b315bc3b37ec37ce3,1.057531,3.010151,4445.0,125.0,8833.0,239322.0,119105.0,1755277.0
reference,PCG,none,Serial,PBiCGStab,DILU,55,1,16,uc2n531.localdomain,6a2dfe3b5d61a9865e0c3976b0cb80fc,0.967529,1.996213,4978.0,125.0,8756.0,148364.0,117311.0,874567.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,35,1,16,uc2n531.localdomain,7b2144cf83e508c326838b16350a6723,0.778127,0.942523,1174.0,125.0,2703.0,25701.0,30411.0,110192.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,35,1,16,uc2n531.localdomain,1a2d1396a304df331fa3e6bad7d2520a,0.81783,0.97527,803.0,125.0,2575.0,31878.0,29683.0,141220.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,35,1,16,uc2n531.localdomain,05d0354e0d632644e929b6ee9fa99072,0.846455,1.208779,3217.0,125.0,2601.0,56546.0,29362.0,355694.0
reference,PCG,none,Serial,PBiCGStab,DILU,35,1,16,uc2n531.localdomain,3b4c84b0e9cde2e5d63e23c4a025a692,0.787823,1.022358,3170.0,125.0,2612.0,38430.0,29586.0,185552.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,20,1,16,uc2n531.localdomain,14e454c7b04e7810c0df4b8d7c014208,0.786117,0.830542,855.0,125.0,1187.0,6074.0,10286.0,29157.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,20,1,16,uc2n531.localdomain,a49460d3eae139c97a0a1510bbffdd15,0.752591,0.799741,458.0,125.0,1178.0,8866.0,10359.0,30825.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,20,1,16,uc2n531.localdomain,7ec40c506399c1c33dbe0ad2e9aff096,0.79881,0.864301,1269.0,125.0,1239.0,19027.0,9327.0,57199.0
reference,PCG,none,Serial,PBiCGStab,DILU,20,1,16,uc2n531.localdomain,206524f5549e592a20e3debed02b248e,1.021284,0.821556,1826.0,125.0,1200.0,13059.0,9607.0,44336.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,60,1,16,uc2n531.localdomain,456a22482d02c690b4b8ad012b54d0af,1.018601,2.215789,2311.0,125.0,11935.0,168297.0,163621.0,944454.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,60,1,16,uc2n531.localdomain,bbd8264dbae8647bd671c509ba0f9798,1.077321,2.967213,1939.0,125.0,11959.0,236211.0,163791.0,1696903.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,60,1,16,uc2n531.localdomain,d78c53973855e2e83eaae801da29304c,1.202609,4.339195,5323.0,125.0,12088.0,352165.0,165253.0,2825113.0
reference,PCG,none,Serial,PBiCGStab,DILU,60,1,16,uc2n531.localdomain,881e8c37dff61a1a9a30427289f29c2f,1.068116,2.565366,5504.0,125.0,11982.0,216591.0,164830.0,1272460.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,45,1,16,uc2n531.localdomain,192a9fc021081627c57e9e2cadac4be9,0.847489,1.254125,1896.0,125.0,4691.0,58233.0,60162.0,329792.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,45,1,16,uc2n531.localdomain,90454e07984807e792018d2ce5dd59ba,0.85571,1.38312,1303.0,125.0,4686.0,69440.0,60644.0,445239.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,45,1,16,uc2n531.localdomain,370d90e2fbf9e4bb0eed5ea0afae01e9,0.897336,1.709437,3731.0,125.0,4580.0,112987.0,58827.0,754183.0
reference,PCG,none,Serial,PBiCGStab,DILU,45,1,16,uc2n531.localdomain,0733b1e13ccd3dddeaab802f964192c5,0.855574,1.421933,4731.0,125.0,4344.0,77016.0,58481.0,486638.0
#total run time 838.273356 minutes
