executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n412.localdomain\n', 'top': ['top - 16:08:39 up 2 days, 19 min,  0 users,  load average: 39.26, 39.60, 39.75', 'Tasks: 1107 total,  21 running, 1086 sleeping,   0 stopped,   0 zombie', '%Cpu(s): 46.1 us,  1.4 sy,  0.0 ni, 52.1 id,  0.0 wa,  0.3 hi,  0.1 si,  0.0 st', 'MiB Mem :  96318.7 total,  67757.7 free,   9002.1 used,  19558.8 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used.  86467.2 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 273299 xj1272    20   0  709072 104360  30968 R 200.0   0.1   3513:48 python3', ' 273300 xj1272    20   0  708728 104596  31520 R 200.0   0.1   3513:47 python3', ' 273302 xj1272    20   0  710020 104836  30568 R 200.0   0.1   3513:33 python3', ' 273303 xj1272    20   0  709536 104584  30736 R 200.0   0.1   3512:49 python3', ' 273306 xj1272    20   0  709312 104768  31140 R 200.0   0.1   3513:12 python3', ' 273307 xj1272    20   0  709168 104104  30680 R 200.0   0.1   3513:59 python3', ' 273308 xj1272    20   0  709092 104616  31132 R 200.0   0.1   3513:54 python3', ' 273310 xj1272    20   0  708768 103980  30876 R 200.0   0.1   3513:20 python3'], 'uptime': ' 16:08:39 up 2 days, 19 min,  0 users,  load average: 39.26, 39.60, 39.75\n', 'date': 'Sun Aug  1 16:08:39 CEST 2021\n', 'libOGL.so': '0b4a86185d759ebe2d90ced5681e4036  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.0'}
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.08765,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.086336,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.084739,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.08525,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.087062,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.087619,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.085752,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.086214,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.085473,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.087588,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.086646,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.08506,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.087369,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.085827,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.085949,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.08723,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.084419,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.085315,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.086798,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.087152,0,0,0,0,0,0
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,2,0,uc2n412.localdomain,0,0.085429,0.085301,0,0,0,0,0,0
