executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n412.localdomain\n', 'top': ['top - 04:33:36 up 2 days, 12:44,  0 users,  load average: 5.39, 5.93, 6.16', 'Tasks: 1067 total,   3 running, 1064 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  2.6 us,  0.1 sy,  0.0 ni, 97.1 id,  0.0 wa,  0.1 hi,  0.1 si,  0.0 st', 'MiB Mem :  96318.7 total,  87817.4 free,   5598.6 used,   2902.8 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used.  89928.4 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 273319 xj1272    20   0  709320 104668  31068 R 131.2   0.1   3278:03 python3', ' 272683 xj1272    20   0  654808 157576  40600 R  75.0   0.2   1720:35 c_parba+', ' 272684 xj1272    20   0  387332  86572  39296 S   6.2   0.1   3:53.67 c_parba+', ' 272685 xj1272    20   0  383160  82368  39196 S   6.2   0.1   2:53.58 c_parba+', ' 272689 xj1272    20   0  378988  78336  39276 S   6.2   0.1   2:41.95 c_parba+', ' 272701 xj1272    20   0  370716  70080  39208 S   6.2   0.1  47:35.52 c_parba+', ' 272702 xj1272    20   0  370716  70000  39172 S   6.2   0.1   1:46.17 c_parba+', '2968090 nq7776    20   0   56636   5292   3564 R   6.2   0.0   0:00.02 top'], 'uptime': ' 04:33:36 up 2 days, 12:44,  0 users,  load average: 5.39, 5.93, 6.16\n', 'date': 'Mon Aug  2 04:33:36 CEST 2021\n', 'libOGL.so': '0b4a86185d759ebe2d90ced5681e4036  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.0'}
omp,GKOCG,none,Serial,PBiCGStab,DILU,5,5,0,uc2n412.localdomain,fa0e83f9225aba8fc1356fe9cece27a6,0.084405,0.10191,281.0,125.0,136.0,5360.0,917.0,19427.0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,5,5,0,uc2n412.localdomain,b1885ae78709ae588325d3e477c8e329,0.086457,0.101828,205.0,125.0,134.0,5284.0,957.0,17096.0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,5,5,0,uc2n412.localdomain,51ac4f8ddbbc5636110a8de4cf882166,0.085543,0.103795,153.0,125.0,130.0,7170.0,955.0,22142.0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,5,0,uc2n412.localdomain,0b707312f762359b2d826b1b4f79b60c,0.086176,0.104475,97.0,125.0,133.0,6587.0,1083.0,19865.0
omp,GKOIR,none,Serial,PBiCGStab,DILU,5,5,0,uc2n412.localdomain,cebe619168295efb743bdf90500672bd,0.086019,0.110674,25.0,125.0,142.0,7599.0,985.0,28322.0
omp,GKOCG,none,Serial,PBiCGStab,DILU,15,5,0,uc2n412.localdomain,d8e77c33a9b7ccd0ee2acbf799ccae2a,0.140614,0.310372,1296.0,125.0,1247.0,45983.0,17173.0,172619.0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,15,5,0,uc2n412.localdomain,40f3715e76da80e4563da5d1a97e8c4a,0.149023,0.330417,1037.0,125.0,1282.0,50259.0,17110.0,191082.0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,15,5,0,uc2n412.localdomain,5589616a549ef80a29ecdfbf5d89f191,0.151628,0.335641,858.0,125.0,1295.0,56144.0,17091.0,197329.0
omp,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,15,5,0,uc2n412.localdomain,b27dce86b0c474c7a6014c862611fdcc,0.15049,0.353068,626.0,125.0,1258.0,58772.0,17030.0,216088.0
omp,GKOIR,none,Serial,PBiCGStab,DILU,15,5,0,uc2n412.localdomain,a0498029fff89fa1a8b939f4ec9960f2,0.143337,0.339368,33.0,125.0,1270.0,49682.0,17024.0,201308.0
omp,GKOCG,none,Serial,PBiCGStab,DILU,90,5,0,uc2n412.localdomain,7bb99bc184c450d9aef8d4a932629496,23.2766,120.297416,9255.0,125.0,348941.0,19370184.0,5792948.0,94305799.0
omp,GKOCG,BJ,Serial,PBiCGStab,DILU,90,5,0,uc2n412.localdomain,f6c19a081916eccec4374e371affa4c6,31.418662,193.715868,8428.0,125.0,352841.0,27746967.0,5807173.0,160004092.0
omp,GKOBiCGStab,none,Serial,PBiCGStab,DILU,90,5,0,uc2n412.localdomain,05065aba4dfb58ff9ec8c41707ac96ca,29.331042,208.65082,9731.0,125.0,350826.0,25840771.0,5843963.0,176581463.0
