executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,processes,node,log_id,setup_time,run_time,number_of_iterations,linear_solve_p,linear_solve_U
#{'node_data': {'host': 'uc2n550.localdomain\n', 'top': ['top - 01:25:39 up 267 days,  9:05,  0 users,  load average: 8.60, 17.95, 20.39', 'Tasks: 1124 total,   3 running, 1121 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  2.6 us,  0.1 sy,  0.0 ni, 97.3 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st', 'MiB Mem : 193086.6 total, 156774.4 free,  22413.3 used,  13898.9 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used. 166077.1 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', ' 895446 uglkv     20   0  907532 419160  12196 R 100.0   0.2 233:22.73 KiT-RT', ' 929070 rt8452    20   0   19.7g  17.2g   8300 R 100.0   9.1 132:25.09 python', '1011089 nq7776    20   0   56768   5236   3516 R   6.2   0.0   0:00.02 top', '      1 root      20   0  243200  11556   8204 S   0.0   0.0   2:24.10 systemd', '      2 root      20   0       0      0      0 S   0.0   0.0   2:43.37 kthreadd', '      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp', '      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+', '      6 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+'], 'uptime': ' 01:25:39 up 267 days,  9:05,  0 users,  load average: 8.60, 17.95, 20.39\n', 'libOGL.so': '0b4a86185d759ebe2d90ced5681e4036  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.2.0', 'OBR_VERSION': '0.2.0'}
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206997,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206997,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.205976,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.222611,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.216205,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.209205,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.20529,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207162,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.20495,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.222151,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.216677,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.20712,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207432,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206942,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207539,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.205487,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207339,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.204678,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207054,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.205311,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206345,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.205885,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.2069,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.216392,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.217085,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.218523,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.215551,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.210195,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206155,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.20553,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.208675,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206655,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.205739,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.2081,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.21603,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.213634,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.208347,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207611,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207844,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.204793,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.217213,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.214813,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.209455,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.204379,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.204883,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.203646,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.204337,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.208135,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206962,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207634,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.209548,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.208652,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.205546,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207835,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.219653,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.215213,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.219707,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.215445,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.210518,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207094,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207181,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206632,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.203764,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206845,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207197,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.204888,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.216644,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.215349,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.209042,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206361,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207294,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.207562,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.221009,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.214649,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.20875,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.203735,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206346,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206512,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.205627,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.210186,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.205621,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.205879,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.204709,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.210461,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.20823,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.206037,239,0.0,1.0
omp,none,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,f0080d3b44fb3b909872ddcee5cf09d3,0.199362,0.219498,239,0.0,1.0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.200983,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194626,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194974,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.195234,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194632,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194936,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.197108,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194839,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.193876,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.207695,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194673,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194087,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.19219,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194377,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.193659,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.207858,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.203601,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.196681,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.195058,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.195666,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194326,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194856,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.192894,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.193616,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.196143,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194655,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194697,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.193846,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.197577,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.206047,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.201359,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.208129,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.203226,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.198733,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194165,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.196648,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.19454,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.196491,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194335,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.19459,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194778,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.205256,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.203707,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.19597,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.195236,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.194909,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.193686,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.207578,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.20178,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.193323,0,0,0
omp,BJ,GKOCG,cuda,none,PBiCGStab,5,4,uc2n550.localdomain,867caca8fbd9ab416a1bd88175cd60db,0.204074,0.192544,0,0,0
