backend,executor,solver_p,preconditioner,resolution,processes,setup_timerun_time,number_of_iterations
#{'OBR_VERSION': '0.0.0'}
GKO,cuda,BiCGStab,none,50,1,0.49586,4.400892,2807
GKO,cuda,BiCGStab,none,50,1,0.49586,4.458443,2807
GKO,cuda,BiCGStab,none,50,1,0.49586,4.400433,2807
GKO,cuda,CG,none,75,1,1.691947,13.430506,5199
GKO,cuda,CG,none,75,1,1.691947,13.349187,5199
GKO,cuda,CG,none,75,1,1.691947,13.411379,5199
GKO,cuda,CG,none,75,1,1.691947,13.195897,5199
GKO,cuda,CG,none,75,1,1.691947,13.309967,5199
GKO,cuda,BiCGStab,none,75,1,1.697285,15.698346,3992
GKO,cuda,BiCGStab,none,75,1,1.697285,15.649116,3992
GKO,cuda,BiCGStab,none,75,1,1.697285,15.683208,3992
GKO,cuda,BiCGStab,none,75,1,1.697285,15.456893,3992
GKO,cuda,BiCGStab,none,75,1,1.697285,15.294201,3992
GKO,cuda,CG,none,100,1,3.613684,31.157094,6987
GKO,cuda,CG,none,100,1,3.613684,30.721651,6987
GKO,cuda,CG,none,100,1,3.613684,30.887489,6987
GKO,cuda,CG,none,100,1,3.613684,30.825046,6987
GKO,cuda,CG,none,100,1,3.613684,30.908176,6987
GKO,cuda,BiCGStab,none,100,1,3.7176,32.058872,3992
GKO,cuda,BiCGStab,none,100,1,3.7176,32.028017,3992
GKO,cuda,BiCGStab,none,100,1,3.7176,31.893782,3992
GKO,cuda,BiCGStab,none,100,1,3.7176,31.766657,3992
GKO,cuda,BiCGStab,none,100,1,3.7176,31.799009,3992
