backend,executor,solver_p,preconditioner,resolution,processes,setup_timerun_time,number_of_iterations
#{'OBR_VERSION': '0.0.0'}
GKO,cuda,CG,BJ,50,1,0.544162,3.917458,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.909444,3021
GKO,cuda,CG,BJ,50,1,0.544162,4.081815,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.908939,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.973425,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.890843,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.980951,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.978517,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.969368,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.922727,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.978791,3021
GKO,cuda,CG,BJ,50,1,0.544162,3.885357,3021
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.175541,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.193758,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.271529,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.273412,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.227514,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.188661,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.2617,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.166723,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.190694,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.187127,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.198368,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.18625,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.198187,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.177569,2147
GKO,cuda,BiCGStab,BJ,50,1,0.564372,4.423122,2147
GKO,cuda,CG,BJ,75,1,1.682603,13.305984,4499
GKO,cuda,CG,BJ,75,1,1.682603,13.247467,4499
GKO,cuda,CG,BJ,75,1,1.682603,13.418803,4499
GKO,cuda,CG,BJ,75,1,1.682603,13.387228,4499
GKO,cuda,CG,BJ,75,1,1.682603,13.246718,4499
GKO,cuda,BiCGStab,BJ,75,1,1.697995,14.933208,3276
GKO,cuda,BiCGStab,BJ,75,1,1.697995,15.064934,3276
GKO,cuda,BiCGStab,BJ,75,1,1.697995,14.952162,3276
GKO,cuda,BiCGStab,BJ,75,1,1.697995,14.946767,3276
GKO,cuda,BiCGStab,BJ,75,1,1.697995,14.995452,3276
GKO,cuda,CG,BJ,100,1,3.609111,31.703211,6242
GKO,cuda,CG,BJ,100,1,3.609111,31.527603,6242
GKO,cuda,CG,BJ,100,1,3.609111,31.516565,6242
GKO,cuda,CG,BJ,100,1,3.609111,31.624229,6242
GKO,cuda,CG,BJ,100,1,3.609111,31.539827,6242
GKO,cuda,BiCGStab,BJ,100,1,3.636787,34.299322,3957
GKO,cuda,BiCGStab,BJ,100,1,3.636787,34.184264,3957
GKO,cuda,BiCGStab,BJ,100,1,3.636787,34.358454,3957
GKO,cuda,BiCGStab,BJ,100,1,3.636787,34.540544,3957
GKO,cuda,BiCGStab,BJ,100,1,3.636787,34.398983,3957
