backend,executor,solver_p,solver_U,preconditioner,resolution,processes,setup_timerun_time,number_of_iterations
#{'OBR_VERSION': '0.0.0'}
GKO,cuda,BiCGStab,BiCGStab,BJ,25,1,0.164799,1.788694,1192
GKO,cuda,BiCGStab,BiCGStab,BJ,25,1,0.164799,1.788556,1192
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.300296,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.266407,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.265603,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.282528,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.275886,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.2651,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.268532,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.272777,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.303149,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.310157,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.287134,3445
GKO,cuda,CG,BiCGStab,BJ,50,1,0.532738,5.282953,3445
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.533339,2477
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.568399,2477
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.56069,2477
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.554923,2477
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.537542,2477
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.567156,2477
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.546254,2477
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.597604,2477
GKO,cuda,BiCGStab,BiCGStab,BJ,50,1,0.532203,5.63202,2477
