backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,omp,CG,BiCGStab,none,8,2,0.217407,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193616,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.190757,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19374,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196582,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196322,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19518,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196156,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19947,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193391,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.189905,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196268,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193099,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194508,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193758,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198655,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193122,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196132,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194314,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.191615,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195789,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194335,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193955,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195109,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19212,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198309,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195355,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193036,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193432,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197954,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.191308,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195005,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195231,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.18844,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194412,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.18976,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.190585,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.191991,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193508,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194788,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194596,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198762,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195946,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193778,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194824,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193749,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193486,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195907,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199698,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19787,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196306,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195354,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194557,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19561,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196345,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195162,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.192801,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194422,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194578,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194893,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19382,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193451,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195348,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.190983,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.188184,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.191015,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196399,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193592,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.192829,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.191733,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.191035,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19418,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194253,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196161,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194859,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195116,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194405,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19427,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.192399,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193168,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197532,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193858,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.190765,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196053,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193944,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.192814,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195762,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.192116,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193474,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.192276,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196031,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193709,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19418,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195893,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.192739,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193512,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19444,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199105,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195514,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194908,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196078,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.191721,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19299,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197912,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193434,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194027,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.1933,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193214,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.191991,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195923,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19132,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193573,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.192311,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194203,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199247,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195134,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.193205,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.192266,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195592,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.194709,1,614
