backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,none,8,1,0.246497,1,614
OF,reference,CG,none,8,1,0.13322,1,614
OF,reference,CG,none,8,1,0.130146,1,614
OF,reference,CG,none,8,1,0.131046,1,614
OF,reference,CG,none,8,1,0.132262,1,614
OF,reference,CG,none,8,1,0.129655,1,614
OF,reference,CG,none,8,1,0.12883,1,614
OF,reference,CG,none,8,1,0.132053,1,614
OF,reference,CG,none,8,1,0.131075,1,614
OF,reference,CG,none,8,1,0.131603,1,614
OF,reference,CG,none,8,1,0.131858,1,614
OF,reference,CG,none,8,1,0.130687,1,614
OF,reference,CG,none,8,1,0.129952,1,614
OF,reference,CG,none,8,1,0.131682,1,614
OF,reference,CG,none,8,1,0.131853,1,614
OF,reference,CG,none,8,1,0.129046,1,614
OF,reference,CG,none,8,1,0.130026,1,614
OF,reference,CG,none,8,1,0.132466,1,614
OF,reference,CG,none,8,1,0.12925,1,614
OF,reference,CG,none,8,1,0.128207,1,614
OF,reference,CG,none,8,1,0.127436,1,614
OF,reference,CG,none,8,1,0.131803,1,614
OF,reference,CG,none,8,1,0.129425,1,614
OF,reference,CG,none,8,1,0.129389,1,614
OF,reference,CG,none,8,1,0.127168,1,614
OF,reference,CG,none,8,1,0.129514,1,614
OF,reference,CG,none,8,1,0.134125,1,614
OF,reference,CG,none,8,1,0.130637,1,614
OF,reference,CG,none,8,1,0.130368,1,614
OF,reference,CG,none,8,1,0.132313,1,614
OF,reference,CG,none,8,1,0.131262,1,614
OF,reference,CG,none,8,1,0.13218,1,614
OF,reference,CG,none,8,1,0.130696,1,614
OF,reference,CG,none,8,1,0.130141,1,614
OF,reference,CG,none,8,1,0.129269,1,614
OF,reference,CG,none,8,1,0.135415,1,614
OF,reference,CG,none,8,1,0.130196,1,614
OF,reference,CG,none,8,1,0.129452,1,614
OF,reference,CG,none,8,1,0.132912,1,614
OF,reference,CG,none,8,1,0.132847,1,614
OF,reference,CG,none,8,1,0.128563,1,614
OF,reference,CG,none,8,1,0.128329,1,614
OF,reference,CG,none,8,1,0.130526,1,614
OF,reference,CG,none,8,1,0.128701,1,614
OF,reference,CG,none,8,1,0.129784,1,614
OF,reference,CG,none,8,1,0.131056,1,614
OF,reference,CG,none,8,1,0.12896,1,614
OF,reference,CG,none,8,1,0.128894,1,614
OF,reference,CG,none,8,1,0.127379,1,614
OF,reference,CG,none,8,1,0.129217,1,614
OF,reference,CG,none,8,1,0.130004,1,614
OF,reference,CG,none,8,1,0.13246,1,614
OF,reference,CG,none,8,1,0.130198,1,614
OF,reference,CG,none,8,1,0.130623,1,614
OF,reference,CG,none,8,1,0.129863,1,614
OF,reference,CG,none,8,1,0.129825,1,614
OF,reference,CG,none,8,1,0.130312,1,614
OF,reference,CG,none,8,1,0.130956,1,614
OF,reference,CG,none,8,1,0.130517,1,614
OF,reference,CG,none,8,1,0.126367,1,614
OF,reference,CG,none,8,1,0.128876,1,614
OF,reference,CG,none,8,1,0.130907,1,614
OF,reference,CG,none,8,1,0.133171,1,614
OF,reference,CG,none,8,1,0.131249,1,614
OF,reference,CG,none,8,1,0.13293,1,614
OF,reference,CG,none,8,1,0.130639,1,614
OF,reference,CG,none,8,1,0.130535,1,614
OF,reference,CG,none,8,1,0.129174,1,614
OF,reference,CG,none,8,1,0.129079,1,614
OF,reference,CG,none,8,1,0.131959,1,614
OF,reference,CG,none,8,1,0.128525,1,614
OF,reference,CG,none,8,1,0.130161,1,614
OF,reference,CG,none,8,1,0.131205,1,614
OF,reference,CG,none,8,1,0.130432,1,614
OF,reference,CG,none,8,1,0.126977,1,614
OF,reference,CG,none,8,1,0.1311,1,614
OF,reference,CG,none,8,1,0.129456,1,614
OF,reference,CG,none,8,1,0.129309,1,614
OF,reference,CG,none,8,1,0.129275,1,614
OF,reference,CG,none,8,1,0.130642,1,614
OF,reference,CG,none,8,1,0.129885,1,614
OF,reference,CG,none,8,1,0.128726,1,614
OF,reference,CG,none,8,1,0.129303,1,614
OF,reference,CG,none,8,1,0.141561,1,614
OF,reference,CG,none,8,1,0.128524,1,614
OF,reference,CG,none,8,1,0.130658,1,614
OF,reference,CG,none,8,1,0.129556,1,614
OF,reference,CG,none,8,1,0.127591,1,614
OF,reference,CG,none,8,1,0.128999,1,614
OF,reference,CG,none,8,1,0.129419,1,614
OF,reference,CG,none,8,1,0.130029,1,614
OF,reference,CG,none,8,1,0.130569,1,614
OF,reference,CG,none,8,1,0.128663,1,614
OF,reference,CG,none,8,1,0.13003,1,614
OF,reference,CG,none,8,1,0.129461,1,614
OF,reference,CG,none,8,1,0.130559,1,614
OF,reference,CG,none,8,1,0.133303,1,614
OF,reference,CG,none,8,1,0.129409,1,614
OF,reference,CG,none,8,1,0.126936,1,614
OF,reference,CG,none,8,1,0.131413,1,614
OF,reference,CG,none,8,1,0.128531,1,614
OF,reference,CG,none,8,1,0.13102,1,614
OF,reference,CG,none,8,1,0.129202,1,614
OF,reference,CG,none,8,1,0.129754,1,614
OF,reference,CG,none,8,1,0.13047,1,614
OF,reference,CG,none,8,1,0.132073,1,614
OF,reference,CG,none,8,1,0.130816,1,614
OF,reference,CG,none,8,1,0.129022,1,614
OF,reference,CG,none,8,1,0.130698,1,614
OF,reference,CG,none,8,1,0.132892,1,614
OF,reference,CG,none,8,1,0.130368,1,614
OF,reference,CG,none,8,1,0.130437,1,614
OF,reference,CG,none,8,1,0.128889,1,614
OF,reference,CG,none,8,1,0.131872,1,614
OF,reference,CG,none,8,1,0.127664,1,614
OF,reference,CG,none,8,1,0.130271,1,614
OF,reference,CG,none,8,1,0.12886,1,614
OF,reference,CG,none,8,1,0.131934,1,614
OF,reference,CG,none,8,1,0.132127,1,614
OF,reference,CG,none,8,1,0.134184,1,614
OF,reference,CG,none,8,1,0.130107,1,614
OF,reference,CG,none,8,1,0.132258,1,614
OF,reference,CG,none,8,1,0.129687,1,614
OF,reference,CG,none,8,1,0.129977,1,614
OF,reference,CG,none,8,1,0.1302,1,614
OF,reference,CG,none,8,1,0.131158,1,614
OF,reference,CG,none,8,1,0.13162,1,614
OF,reference,CG,none,8,1,0.13087,1,614
OF,reference,CG,none,8,1,0.132762,1,614
OF,reference,CG,none,8,1,0.128488,1,614
OF,reference,CG,none,8,1,0.129911,1,614
OF,reference,CG,none,8,1,0.13133,1,614
OF,reference,CG,none,8,1,0.129959,1,614
OF,reference,CG,none,8,1,0.130242,1,614
OF,reference,CG,none,8,1,0.132305,1,614
OF,reference,CG,none,8,1,0.133279,1,614
OF,reference,CG,none,8,1,0.130786,1,614
OF,reference,CG,none,8,1,0.129422,1,614
OF,reference,CG,none,8,1,0.131177,1,614
OF,reference,CG,none,8,1,0.127431,1,614
OF,reference,CG,none,8,1,0.130797,1,614
OF,reference,CG,none,8,1,0.128357,1,614
OF,reference,CG,none,8,1,0.128799,1,614
OF,reference,CG,none,8,1,0.129614,1,614
OF,reference,CG,none,8,1,0.132702,1,614
OF,reference,CG,none,8,1,0.126933,1,614
OF,reference,CG,none,8,1,0.12888,1,614
OF,reference,CG,none,8,1,0.128393,1,614
OF,reference,CG,none,8,1,0.128908,1,614
OF,reference,CG,none,8,1,0.128109,1,614
OF,reference,CG,none,8,1,0.128453,1,614
OF,reference,CG,none,8,1,0.13029,1,614
OF,reference,CG,none,8,1,0.130729,1,614
OF,reference,CG,none,8,1,0.129843,1,614
OF,reference,CG,none,8,1,0.129263,1,614
OF,reference,CG,none,8,1,0.130978,1,614
OF,reference,CG,none,8,1,0.128648,1,614
OF,reference,CG,none,8,1,0.130635,1,614
OF,reference,CG,none,8,1,0.129641,1,614
OF,reference,CG,none,8,1,0.128886,1,614
OF,reference,CG,none,8,1,0.129471,1,614
OF,reference,CG,none,8,1,0.131503,1,614
OF,reference,CG,none,8,1,0.128848,1,614
OF,reference,CG,none,8,1,0.128683,1,614
OF,reference,CG,none,8,1,0.129768,1,614
OF,reference,CG,none,8,1,0.129306,1,614
OF,reference,CG,none,8,1,0.129586,1,614
OF,reference,CG,none,8,1,0.12891,1,614
OF,reference,CG,none,8,1,0.131395,1,614
OF,reference,CG,none,8,1,0.130339,1,614
OF,reference,CG,none,8,1,0.130697,1,614
OF,reference,CG,none,8,1,0.130237,1,614
OF,reference,CG,none,8,1,0.129806,1,614
OF,reference,CG,none,8,1,0.128894,1,614
OF,reference,CG,none,8,1,0.13153,1,614
OF,reference,CG,none,8,1,0.130047,1,614
OF,reference,CG,none,8,1,0.133249,1,614
OF,reference,CG,none,8,1,0.129198,1,614
OF,reference,CG,none,8,1,0.129983,1,614
OF,reference,CG,none,8,1,0.129073,1,614
OF,reference,CG,none,8,1,0.131963,1,614
OF,reference,CG,none,8,1,0.130347,1,614
OF,reference,CG,none,8,1,0.130102,1,614
OF,reference,CG,none,8,1,0.128822,1,614
OF,reference,CG,none,8,1,0.128493,1,614
OF,reference,CG,none,8,1,0.128125,1,614
OF,reference,CG,none,8,1,0.130175,1,614
OF,reference,CG,none,8,1,0.128987,1,614
OF,reference,CG,none,8,1,0.130271,1,614
OF,reference,CG,none,8,1,0.127516,1,614
OF,reference,CG,none,8,1,0.134472,1,614
OF,reference,CG,none,8,1,0.135398,1,614
OF,reference,CG,none,8,1,0.129741,1,614
OF,reference,CG,none,8,1,0.12881,1,614
OF,reference,CG,none,8,1,0.12972,1,614
OF,reference,CG,none,8,1,0.127714,1,614
OF,reference,CG,none,8,1,0.130409,1,614
OF,reference,CG,none,8,1,0.12977,1,614
OF,reference,CG,none,8,1,0.129828,1,614
OF,reference,CG,none,8,1,0.129712,1,614
OF,reference,CG,none,8,1,0.131172,1,614
OF,reference,CG,none,8,1,0.128139,1,614
OF,reference,CG,none,8,1,0.130386,1,614
OF,reference,CG,none,8,1,0.129456,1,614
OF,reference,CG,none,8,1,0.129583,1,614
OF,reference,CG,none,8,1,0.129575,1,614
OF,reference,CG,none,8,1,0.128714,1,614
OF,reference,CG,none,8,1,0.129158,1,614
OF,reference,CG,none,8,1,0.128918,1,614
OF,reference,CG,none,8,1,0.129023,1,614
OF,reference,CG,none,8,1,0.132238,1,614
OF,reference,CG,none,8,1,0.130051,1,614
OF,reference,CG,none,8,1,0.129147,1,614
OF,reference,CG,none,8,1,0.13352,1,614
OF,reference,CG,none,8,1,0.132839,1,614
OF,reference,CG,none,8,1,0.1286,1,614
OF,reference,CG,none,8,1,0.129169,1,614
OF,reference,CG,none,8,1,0.130423,1,614
OF,reference,CG,none,8,1,0.130898,1,614
OF,reference,CG,none,8,1,0.130375,1,614
OF,reference,CG,none,8,1,0.12863,1,614
OF,reference,CG,none,8,1,0.129447,1,614
OF,reference,CG,none,8,1,0.129473,1,614
OF,reference,CG,none,8,1,0.130564,1,614
OF,reference,CG,none,8,1,0.129955,1,614
OF,reference,CG,none,8,1,0.130285,1,614
OF,reference,CG,none,8,1,0.129807,1,614
OF,reference,CG,none,8,1,0.128616,1,614
OF,reference,CG,none,8,1,0.132976,1,614
OF,reference,CG,none,8,1,0.131772,1,614
OF,reference,CG,none,8,1,0.132736,1,614
OF,reference,CG,none,8,1,0.130278,1,614
OF,reference,CG,none,8,1,0.128517,1,614
OF,reference,CG,none,8,1,0.130252,1,614
OF,reference,CG,none,8,1,0.131944,1,614
OF,reference,CG,none,8,1,0.132176,1,614
OF,reference,CG,none,8,1,0.128735,1,614
OF,reference,CG,none,8,1,0.132264,1,614
OF,reference,CG,none,8,1,0.130719,1,614
OF,reference,CG,none,8,1,0.132408,1,614
OF,reference,CG,none,8,1,0.12991,1,614
OF,reference,CG,none,8,1,0.129884,1,614
OF,reference,CG,none,8,1,0.129349,1,614
OF,reference,CG,none,8,1,0.129348,1,614
OF,reference,CG,none,8,1,0.129772,1,614
OF,reference,CG,none,8,1,0.131317,1,614
