backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,CG,none,8,1,0.241384,1,614
OF,reference,CG,none,8,1,0.143242,1,614
OF,reference,CG,none,8,1,0.138639,1,614
OF,reference,CG,none,8,1,0.13665,1,614
OF,reference,CG,none,8,1,0.144385,1,614
OF,reference,CG,none,8,1,0.13956,1,614
OF,reference,CG,none,8,1,0.133063,1,614
OF,reference,CG,none,8,1,0.135432,1,614
OF,reference,CG,none,8,1,0.138837,1,614
OF,reference,CG,none,8,1,0.135236,1,614
OF,reference,CG,none,8,1,0.135513,1,614
OF,reference,CG,none,8,1,0.133881,1,614
OF,reference,CG,none,8,1,0.137984,1,614
OF,reference,CG,none,8,1,0.133119,1,614
OF,reference,CG,none,8,1,0.131127,1,614
OF,reference,CG,none,8,1,0.131794,1,614
OF,reference,CG,none,8,1,0.138724,1,614
OF,reference,CG,none,8,1,0.138753,1,614
OF,reference,CG,none,8,1,0.133862,1,614
OF,reference,CG,none,8,1,0.131236,1,614
OF,reference,CG,none,8,1,0.135668,1,614
OF,reference,CG,none,8,1,0.136719,1,614
OF,reference,CG,none,8,1,0.138588,1,614
OF,reference,CG,none,8,1,0.13315,1,614
OF,reference,CG,none,8,1,0.13385,1,614
OF,reference,CG,none,8,1,0.140639,1,614
OF,reference,CG,none,8,1,0.138607,1,614
OF,reference,CG,none,8,1,0.136921,1,614
OF,reference,CG,none,8,1,0.131371,1,614
OF,reference,CG,none,8,1,0.139617,1,614
OF,reference,CG,none,8,1,0.137365,1,614
OF,reference,CG,none,8,1,0.134209,1,614
OF,reference,CG,none,8,1,0.141914,1,614
OF,reference,CG,none,8,1,0.135771,1,614
OF,reference,CG,none,8,1,0.135806,1,614
OF,reference,CG,none,8,1,0.136804,1,614
OF,reference,CG,none,8,1,0.137031,1,614
OF,reference,CG,none,8,1,0.135505,1,614
OF,reference,CG,none,8,1,0.133983,1,614
OF,reference,CG,none,8,1,0.135396,1,614
OF,reference,CG,none,8,1,0.136691,1,614
OF,reference,CG,none,8,1,0.13567,1,614
OF,reference,CG,none,8,1,0.131501,1,614
OF,reference,CG,none,8,1,0.133348,1,614
OF,reference,CG,none,8,1,0.138408,1,614
OF,reference,CG,none,8,1,0.135703,1,614
OF,reference,CG,none,8,1,0.131923,1,614
OF,reference,CG,none,8,1,0.132892,1,614
OF,reference,CG,none,8,1,0.136684,1,614
OF,reference,CG,none,8,1,0.136141,1,614
OF,reference,CG,none,8,1,0.131961,1,614
OF,reference,CG,none,8,1,0.12963,1,614
OF,reference,CG,none,8,1,0.139767,1,614
OF,reference,CG,none,8,1,0.136553,1,614
OF,reference,CG,none,8,1,0.136845,1,614
OF,reference,CG,none,8,1,0.133269,1,614
OF,reference,CG,none,8,1,0.133574,1,614
OF,reference,CG,none,8,1,0.136205,1,614
OF,reference,CG,none,8,1,0.139057,1,614
OF,reference,CG,none,8,1,0.133964,1,614
OF,reference,CG,none,8,1,0.134126,1,614
OF,reference,CG,none,8,1,0.139234,1,614
OF,reference,CG,none,8,1,0.133153,1,614
OF,reference,CG,none,8,1,0.13227,1,614
OF,reference,CG,none,8,1,0.138831,1,614
OF,reference,CG,none,8,1,0.137474,1,614
OF,reference,CG,none,8,1,0.132635,1,614
OF,reference,CG,none,8,1,0.137008,1,614
OF,reference,CG,none,8,1,0.138658,1,614
OF,reference,CG,none,8,1,0.137189,1,614
OF,reference,CG,none,8,1,0.132116,1,614
OF,reference,CG,none,8,1,0.135978,1,614
OF,reference,CG,none,8,1,0.137492,1,614
OF,reference,CG,none,8,1,0.134089,1,614
OF,reference,CG,none,8,1,0.132048,1,614
OF,reference,CG,none,8,1,0.133774,1,614
OF,reference,CG,none,8,1,0.136167,1,614
OF,reference,CG,none,8,1,0.132075,1,614
OF,reference,CG,none,8,1,0.132113,1,614
OF,reference,CG,none,8,1,0.131822,1,614
OF,reference,CG,none,8,1,0.137223,1,614
OF,reference,CG,none,8,1,0.135615,1,614
OF,reference,CG,none,8,1,0.131458,1,614
OF,reference,CG,none,8,1,0.131097,1,614
OF,reference,CG,none,8,1,0.136214,1,614
OF,reference,CG,none,8,1,0.13532,1,614
OF,reference,CG,none,8,1,0.138821,1,614
OF,reference,CG,none,8,1,0.134804,1,614
OF,reference,CG,none,8,1,0.134026,1,614
OF,reference,CG,none,8,1,0.136714,1,614
OF,reference,CG,none,8,1,0.137623,1,614
OF,reference,CG,none,8,1,0.133718,1,614
OF,reference,CG,none,8,1,0.131541,1,614
OF,reference,CG,none,8,1,0.139187,1,614
OF,reference,CG,none,8,1,0.135083,1,614
OF,reference,CG,none,8,1,0.133732,1,614
OF,reference,CG,none,8,1,0.139132,1,614
OF,reference,CG,none,8,1,0.134978,1,614
OF,reference,CG,none,8,1,0.134382,1,614
OF,reference,CG,none,8,1,0.133918,1,614
OF,reference,CG,none,8,1,0.139393,1,614
OF,reference,CG,none,8,1,0.135279,1,614
OF,reference,CG,none,8,1,0.133543,1,614
OF,reference,CG,none,8,1,0.13362,1,614
OF,reference,CG,none,8,1,0.139669,1,614
OF,reference,CG,none,8,1,0.132845,1,614
OF,reference,CG,none,8,1,0.133311,1,614
OF,reference,CG,none,8,1,0.133344,1,614
OF,reference,CG,none,8,1,0.137702,1,614
OF,reference,CG,none,8,1,0.134229,1,614
OF,reference,CG,none,8,1,0.132462,1,614
OF,reference,CG,none,8,1,0.133558,1,614
OF,reference,CG,none,8,1,0.1373,1,614
OF,reference,CG,none,8,1,0.135154,1,614
OF,reference,CG,none,8,1,0.133455,1,614
OF,reference,CG,none,8,1,0.131257,1,614
OF,reference,CG,none,8,1,0.134522,1,614
OF,reference,CG,none,8,1,0.136119,1,614
OF,reference,CG,none,8,1,0.13867,1,614
OF,reference,CG,none,8,1,0.133157,1,614
