backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,omp,CG,BiCGStab,none,8,2,0.229706,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201727,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19864,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.200347,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198936,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201582,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198803,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.200241,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199036,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198337,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195761,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.2002,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198859,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19462,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201318,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199427,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201086,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198684,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195228,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196226,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198132,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201464,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197972,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201608,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196374,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195183,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195969,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.200065,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198135,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201772,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198685,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.202288,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196214,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198178,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201582,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198666,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198298,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199173,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.20016,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201129,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197525,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197538,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199595,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19941,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198987,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196191,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198029,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198162,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198454,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197743,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196622,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.195082,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.20067,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.202663,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.203423,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199585,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197341,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199237,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.202298,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19693,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197895,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.200675,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19943,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.200025,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.200577,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199219,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199316,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197398,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199723,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199126,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196205,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.200155,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201486,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198079,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.196963,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.19752,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198656,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197784,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.200335,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198737,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.199156,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.201316,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.197069,1,614
GKO,omp,CG,BiCGStab,none,8,2,0.198675,1,614
