backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,CG,none,0,1,2.169151,1,3996
GKO,cuda,CG,none,0,1,2.140823,1,3996
GKO,cuda,CG,none,0,1,2.123583,1,3996
GKO,cuda,CG,none,0,1,2.138643,1,3996
GKO,cuda,CG,none,0,1,2.135311,1,3996
GKO,cuda,CG,none,0,1,2.126103,1,3996
GKO,cuda,CG,none,0,1,2.139232,1,3996
GKO,cuda,CG,none,0,1,2.11904,1,3996
GKO,cuda,CG,none,0,1,2.107002,1,3996
GKO,cuda,CG,none,0,1,2.126021,1,3996
GKO,cuda,CG,none,0,1,2.114308,1,3996
GKO,cuda,CG,none,0,1,2.11105,1,3996
GKO,cuda,CG,none,0,1,2.117194,1,3996
GKO,cuda,CG,none,0,1,2.121584,1,3996
GKO,cuda,CG,none,0,1,2.132136,1,3996
GKO,cuda,CG,none,0,1,2.487481,1,3996
GKO,cuda,CG,none,0,1,2.149579,1,3996
GKO,cuda,CG,none,0,1,2.480426,1,3996
GKO,cuda,CG,none,0,1,2.15319,1,3996
GKO,cuda,CG,none,0,1,2.129013,1,3996
GKO,cuda,CG,none,0,1,2.124361,1,3996
GKO,cuda,CG,none,0,1,2.149082,1,3996
GKO,cuda,CG,none,0,1,2.112568,1,3996
GKO,cuda,CG,none,0,1,2.378496,1,3996
GKO,cuda,CG,none,0,1,2.137891,1,3996
GKO,cuda,CG,none,0,1,2.119757,1,3996
GKO,cuda,CG,none,0,1,2.214431,1,3996
GKO,cuda,CG,none,0,1,2.15706,1,3996
GKO,cuda,BiCGStab,none,0,1,2.901948,1,1996
GKO,cuda,BiCGStab,none,0,1,2.819587,1,1996
GKO,cuda,BiCGStab,none,0,1,2.539962,1,1996
GKO,cuda,BiCGStab,none,0,1,2.534173,1,1996
GKO,cuda,BiCGStab,none,0,1,2.519047,1,1996
GKO,cuda,BiCGStab,none,0,1,2.506036,1,1996
GKO,cuda,BiCGStab,none,0,1,2.507949,1,1996
GKO,cuda,BiCGStab,none,0,1,2.504734,1,1996
GKO,cuda,BiCGStab,none,0,1,2.507962,1,1996
GKO,cuda,BiCGStab,none,0,1,2.536393,1,1996
GKO,cuda,BiCGStab,none,0,1,2.511298,1,1996
GKO,cuda,BiCGStab,none,0,1,2.516129,1,1996
GKO,cuda,BiCGStab,none,0,1,2.520264,1,1996
GKO,cuda,BiCGStab,none,0,1,2.526104,1,1996
GKO,cuda,BiCGStab,none,0,1,2.503534,1,1996
GKO,cuda,BiCGStab,none,0,1,2.515134,1,1996
GKO,cuda,BiCGStab,none,0,1,2.515899,1,1996
GKO,cuda,BiCGStab,none,0,1,2.496648,1,1996
GKO,cuda,BiCGStab,none,0,1,2.497295,1,1996
GKO,cuda,BiCGStab,none,0,1,2.49882,1,1996
GKO,cuda,BiCGStab,none,0,1,2.855795,1,1996
GKO,cuda,BiCGStab,none,0,1,2.768351,1,1996
GKO,cuda,BiCGStab,none,0,1,2.537347,1,1996
GKO,cuda,BiCGStab,none,0,1,2.499448,1,1996
GKO,cuda,CG,none,1,1,2.658059,1,3996
GKO,cuda,CG,none,1,1,2.671163,1,3996
GKO,cuda,CG,none,1,1,2.67141,1,3996
GKO,cuda,CG,none,1,1,2.663609,1,3996
GKO,cuda,CG,none,1,1,3.098893,1,3996
GKO,cuda,CG,none,1,1,2.701725,1,3996
GKO,cuda,CG,none,1,1,2.659642,1,3996
GKO,cuda,CG,none,1,1,2.660041,1,3996
GKO,cuda,CG,none,1,1,2.650161,1,3996
GKO,cuda,CG,none,1,1,2.657236,1,3996
GKO,cuda,CG,none,1,1,2.663734,1,3996
GKO,cuda,CG,none,1,1,2.666697,1,3996
GKO,cuda,CG,none,1,1,2.673442,1,3996
GKO,cuda,CG,none,1,1,2.658088,1,3996
GKO,cuda,CG,none,1,1,2.659507,1,3996
GKO,cuda,CG,none,1,1,2.68113,1,3996
GKO,cuda,CG,none,1,1,2.658373,1,3996
GKO,cuda,CG,none,1,1,2.660508,1,3996
GKO,cuda,CG,none,1,1,2.672425,1,3996
GKO,cuda,CG,none,1,1,2.660591,1,3996
GKO,cuda,CG,none,1,1,2.663326,1,3996
GKO,cuda,CG,none,1,1,3.067728,1,3996
GKO,cuda,CG,none,1,1,2.682809,1,3996
GKO,cuda,BiCGStab,none,1,1,3.447498,1,1996
GKO,cuda,BiCGStab,none,1,1,3.388292,1,1996
GKO,cuda,BiCGStab,none,1,1,3.396574,1,1996
GKO,cuda,BiCGStab,none,1,1,3.385858,1,1996
GKO,cuda,BiCGStab,none,1,1,3.404633,1,1996
GKO,cuda,BiCGStab,none,1,1,3.521107,1,1996
GKO,cuda,BiCGStab,none,1,1,3.424332,1,1996
GKO,cuda,BiCGStab,none,1,1,3.420326,1,1996
GKO,cuda,BiCGStab,none,1,1,3.897292,1,1996
GKO,cuda,BiCGStab,none,1,1,3.436487,1,1996
GKO,cuda,BiCGStab,none,1,1,3.413297,1,1996
