backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,CG,BiCGStab,none,0,1,2.126468,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.116845,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.10035,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.484933,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.129917,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.10539,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.495514,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.332655,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.366023,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.360851,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.341982,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.38991,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.338279,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.126307,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.111917,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.098053,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.502858,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.516074,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.13264,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.100704,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.102466,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.091664,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.095964,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.110537,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.09904,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.091227,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.101787,1,3996
GKO,cuda,CG,BiCGStab,none,0,1,2.106424,1,3996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.855076,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.517181,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.511153,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.846302,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.750948,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.748761,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.753715,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.743293,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.755164,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.752923,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.505527,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.868767,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.758188,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.941382,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.52213,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.489312,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.497878,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.486026,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.493203,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.503219,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.496816,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.497391,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,0,1,2.570727,1,1996
GKO,cuda,CG,BiCGStab,none,1,1,3.084524,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.707103,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.638924,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.630805,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.637341,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.63221,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.627632,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.644087,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.625637,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.646062,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.630489,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.644081,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.639276,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.630079,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.64133,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.628999,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.644884,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.62911,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.655873,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.63014,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.6263,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.648287,1,3996
GKO,cuda,CG,BiCGStab,none,1,1,2.631173,1,3996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.458795,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.506245,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.938377,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.895133,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.410044,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.385124,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.877717,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.700792,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.720265,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.786488,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.417409,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.383637,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.490788,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.880514,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.46232,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.477356,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,1,1,3.369056,1,1996
GKO,cuda,CG,BiCGStab,none,2,1,8.317321,1,3996
GKO,cuda,CG,BiCGStab,none,2,1,9.028559,1,3996
GKO,cuda,CG,BiCGStab,none,2,1,8.362554,1,3996
GKO,cuda,CG,BiCGStab,none,2,1,8.784124,1,3996
GKO,cuda,CG,BiCGStab,none,2,1,8.332384,1,3996
GKO,cuda,CG,BiCGStab,none,2,1,8.309254,1,3996
GKO,cuda,CG,BiCGStab,none,2,1,8.234386,1,3996
GKO,cuda,CG,BiCGStab,none,2,1,8.209078,1,3996
GKO,cuda,BiCGStab,BiCGStab,none,2,1,9.01193,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,2,1,8.086636,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,2,1,8.330783,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,2,1,8.282853,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,2,1,8.826921,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,2,1,8.858315,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,2,1,8.920676,1,1996
GKO,cuda,CG,BiCGStab,none,3,1,29.903194,1,3996
GKO,cuda,CG,BiCGStab,none,3,1,30.229488,1,3996
GKO,cuda,CG,BiCGStab,none,3,1,28.029917,1,3996
GKO,cuda,CG,BiCGStab,none,3,1,28.068149,1,3996
GKO,cuda,CG,BiCGStab,none,3,1,28.60727,1,3996
GKO,cuda,BiCGStab,BiCGStab,none,3,1,27.924653,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,3,1,28.217692,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,3,1,30.130415,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,3,1,27.796079,1,1996
GKO,cuda,BiCGStab,BiCGStab,none,3,1,27.975455,1,1996
