backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,CG,none,1,1,6.327785,1,3996
GKO,cuda,CG,none,1,1,2.694919,1,3996
GKO,cuda,CG,none,1,1,2.709916,1,3996
GKO,cuda,CG,none,1,1,2.675399,1,3996
GKO,cuda,CG,none,1,1,2.65976,1,3996
GKO,cuda,CG,none,1,1,2.656722,1,3996
GKO,cuda,CG,none,1,1,2.6725,1,3996
GKO,cuda,CG,none,1,1,2.914104,1,3996
GKO,cuda,CG,none,1,1,2.888765,1,3996
GKO,cuda,CG,none,1,1,2.689114,1,3996
GKO,cuda,CG,none,1,1,2.69123,1,3996
GKO,cuda,CG,none,1,1,2.712769,1,3996
GKO,cuda,CG,none,1,1,2.70128,1,3996
GKO,cuda,CG,none,1,1,2.665681,1,3996
GKO,cuda,CG,none,1,1,2.657549,1,3996
GKO,cuda,CG,none,1,1,2.868789,1,3996
GKO,cuda,CG,none,1,1,2.689809,1,3996
GKO,cuda,CG,none,1,1,2.698012,1,3996
GKO,cuda,CG,none,1,1,2.689278,1,3996
GKO,cuda,CG,none,1,1,2.715933,1,3996
GKO,cuda,CG,none,1,1,2.679384,1,3996
GKO,cuda,BiCGStab,none,1,1,3.561713,1,1996
GKO,cuda,BiCGStab,none,1,1,3.511802,1,1996
GKO,cuda,BiCGStab,none,1,1,3.489054,1,1996
GKO,cuda,BiCGStab,none,1,1,3.627018,1,1996
GKO,cuda,BiCGStab,none,1,1,3.52494,1,1996
GKO,cuda,BiCGStab,none,1,1,3.513753,1,1996
GKO,cuda,BiCGStab,none,1,1,3.64214,1,1996
GKO,cuda,BiCGStab,none,1,1,3.702481,1,1996
GKO,cuda,BiCGStab,none,1,1,3.497842,1,1996
GKO,cuda,BiCGStab,none,1,1,3.456766,1,1996
GKO,cuda,BiCGStab,none,1,1,3.544274,1,1996
GKO,cuda,BiCGStab,none,1,1,3.535164,1,1996
GKO,cuda,BiCGStab,none,1,1,3.643729,1,1996
GKO,cuda,BiCGStab,none,1,1,3.546252,1,1996
GKO,cuda,BiCGStab,none,1,1,3.507456,1,1996
GKO,cuda,BiCGStab,none,1,1,3.566881,1,1996
GKO,cuda,BiCGStab,none,1,1,3.443425,1,1996
GKO,cuda,CG,none,2,1,8.452001,1,3996
GKO,cuda,CG,none,2,1,8.340124,1,3996
GKO,cuda,CG,none,2,1,8.15079,1,3996
GKO,cuda,CG,none,2,1,8.338299,1,3996
GKO,cuda,CG,none,2,1,8.250939,1,3996
GKO,cuda,CG,none,2,1,8.237206,1,3996
GKO,cuda,CG,none,2,1,8.458156,1,3996
GKO,cuda,CG,none,2,1,8.585151,1,3996
GKO,cuda,BiCGStab,none,2,1,8.603151,1,1996
GKO,cuda,BiCGStab,none,2,1,8.536891,1,1996
GKO,cuda,BiCGStab,none,2,1,8.493425,1,1996
GKO,cuda,BiCGStab,none,2,1,8.465642,1,1996
GKO,cuda,BiCGStab,none,2,1,8.534641,1,1996
GKO,cuda,BiCGStab,none,2,1,8.326339,1,1996
GKO,cuda,BiCGStab,none,2,1,8.17401,1,1996
GKO,cuda,BiCGStab,none,2,1,8.380947,1,1996
GKO,cuda,CG,none,3,1,28.539473,1,3996
GKO,cuda,CG,none,3,1,28.775232,1,3996
GKO,cuda,CG,none,3,1,28.667466,1,3996
GKO,cuda,CG,none,3,1,28.702016,1,3996
GKO,cuda,CG,none,3,1,28.588456,1,3996
GKO,cuda,BiCGStab,none,3,1,28.34663,1,1996
GKO,cuda,BiCGStab,none,3,1,28.703813,1,1996
GKO,cuda,BiCGStab,none,3,1,28.818041,1,1996
GKO,cuda,BiCGStab,none,3,1,28.559683,1,1996
GKO,cuda,BiCGStab,none,3,1,28.588085,1,1996
