backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,cuda,CG,none,1,1,8.084912,1,8991
GKO,cuda,CG,none,1,1,4.429974,1,8991
GKO,cuda,CG,none,1,1,4.412513,1,8991
GKO,cuda,CG,none,1,1,4.438652,1,8991
GKO,cuda,CG,none,1,1,4.441408,1,8991
GKO,cuda,CG,none,1,1,4.432963,1,8991
GKO,cuda,CG,none,1,1,4.408868,1,8991
GKO,cuda,CG,none,1,1,4.424012,1,8991
GKO,cuda,CG,none,1,1,4.444526,1,8991
GKO,cuda,CG,none,1,1,4.417231,1,8991
GKO,cuda,CG,none,1,1,4.443104,1,8991
GKO,cuda,CG,none,1,1,4.424134,1,8991
GKO,cuda,CG,none,1,1,4.419272,1,8991
GKO,cuda,BiCGStab,none,1,1,5.594289,1,4491
GKO,cuda,BiCGStab,none,1,1,5.604615,1,4491
GKO,cuda,BiCGStab,none,1,1,5.593725,1,4491
GKO,cuda,BiCGStab,none,1,1,5.671997,1,4491
GKO,cuda,BiCGStab,none,1,1,5.619042,1,4491
GKO,cuda,BiCGStab,none,1,1,5.655419,1,4491
GKO,cuda,BiCGStab,none,1,1,5.65055,1,4491
GKO,cuda,BiCGStab,none,1,1,5.593051,1,4491
GKO,cuda,BiCGStab,none,1,1,5.61884,1,4491
GKO,cuda,BiCGStab,none,1,1,5.595439,1,4491
GKO,cuda,BiCGStab,none,1,1,5.822999,1,4491
GKO,cuda,CG,none,2,1,21.565725,1,8991
GKO,cuda,CG,none,2,1,21.457874,1,8991
GKO,cuda,CG,none,2,1,21.002875,1,8991
GKO,cuda,CG,none,2,1,21.073332,1,8991
GKO,cuda,CG,none,2,1,21.129343,1,8991
GKO,cuda,CG,none,3,1,54.948593,1,8991
GKO,cuda,CG,none,3,1,54.838593,1,8991
GKO,cuda,CG,none,3,1,54.995027,1,8991
GKO,cuda,CG,none,3,1,55.22252,1,8991
GKO,cuda,CG,none,3,1,55.046746,1,8991
GKO,cuda,BiCGStab,none,3,1,46.00779,1,4491
GKO,cuda,BiCGStab,none,3,1,46.649903,1,4491
GKO,cuda,BiCGStab,none,3,1,46.871766,1,4491
GKO,cuda,BiCGStab,none,3,1,46.061125,1,4491
GKO,cuda,BiCGStab,none,3,1,46.373693,1,4491
