executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
#{'node_data': {'host': 'uc2n442.localdomain\n', 'top': ['top - 13:35:41 up 42 days, 23:01,  0 users,  load average: 6.21, 6.43, 7.22', 'Tasks: 1049 total,   7 running, 1042 sleeping,   0 stopped,   0 zombie', '%Cpu(s):  7.6 us,  0.1 sy,  0.0 ni, 92.2 id,  0.0 wa,  0.1 hi,  0.1 si,  0.0 st', 'MiB Mem :  96318.7 total,  86420.2 free,   6115.7 used,   3782.8 buff/cache', 'MiB Swap:      0.0 total,      0.0 free,      0.0 used.  89329.6 avail Mem ', '', '    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND', '3633612 kn6273    20   0 2811736 174064  14936 R  94.1   0.2 469:20.21 python3', '3669747 kn6273    20   0 2827888 251080  97200 R  94.1   0.3 126:28.93 python3', '3672030 kn6273    20   0 2812024 256508  97060 R  94.1   0.3 102:27.87 python3', '3672031 kn6273    20   0 2811988 256560  97184 R  94.1   0.3 104:33.20 python3', '3680945 kn6273    20   0 2827936 251648  97840 R  94.1   0.3  40:04.77 python3', '3680946 kn6273    20   0 2828548 251868  97780 R  94.1   0.3  40:04.59 python3', '3704839 nq7776    20   0   56636   5344   3624 R  11.8   0.0   0:00.03 top', '   2484 root      20   0  417156  23792   8080 S   5.9   0.0   6:59.27 tuned'], 'uptime': ' 13:35:41 up 42 days, 23:01,  0 users,  load average: 6.21, 6.43, 7.22\n', 'libOGL.so': '20ea24db40641b89084a60b51e8ac59b  /home/kit/scc/nq7776/OpenFOAM/nq7776-8/platforms/linux64GccDPInt32Opt/lib/libOGL.so\n'}, 'OBR_REPORT_VERSION': '0.3.0', 'OBR_VERSION': '0.2.0'}
reference,PCG,none,Serial,PBiCGStab,DILU,85,1,0,uc2n442.localdomain,41007e4071b2605351a46371ecb47641,14.545618,115.670028,12288.0,135.0,618416.0,10712730.0,5174400.0,94366724.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,10,1,0,uc2n442.localdomain,c5683a295f237981fab7dd5702b5a3f4,0.082061,0.100822,331.0,135.0,745.0,915.0,5316.0,5683.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,10,1,0,uc2n442.localdomain,cb24864f597d1c860fc9bdaec64a8d42,0.085484,0.101428,201.0,135.0,749.0,1210.0,5282.0,6400.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,10,1,0,uc2n442.localdomain,29f18854369803c0b9a9c7905cbd9cbd,0.085729,0.107158,734.0,135.0,746.0,2483.0,5260.0,12764.0
reference,PCG,none,Serial,PBiCGStab,DILU,10,1,0,uc2n442.localdomain,6ffb8bfa9fd96d05f7433d2e64a46630,0.082334,0.101707,1046.0,135.0,744.0,1473.0,5382.0,9443.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,50,1,0,uc2n442.localdomain,8e2c98daa7a6ffe4844c9ac22a49571b,1.407341,6.589938,1698.0,135.0,110573.0,628711.0,904101.0,4084480.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,50,1,0,uc2n442.localdomain,2354ea4560c930522c0d0fba51219b83,1.787928,10.235056,1429.0,135.0,112916.0,1009815.0,927427.0,7229941.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,50,1,0,uc2n442.localdomain,0835df7b9127f7f7ca9f5859976a3860,2.798485,18.45798,5217.0,135.0,109938.0,2014481.0,901850.0,14729190.0
reference,PCG,none,Serial,PBiCGStab,DILU,50,1,0,uc2n442.localdomain,725c3f6e9af4d88fa8e0ab780fccd662,1.894039,10.805356,6029.0,135.0,112792.0,1110535.0,925892.0,8054466.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,55,1,0,uc2n442.localdomain,d409e851652da62b0c7f0464f2eb41e6,2.028631,11.085231,2156.0,135.0,154548.0,971734.0,1264898.0,7232435.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,55,1,0,uc2n442.localdomain,1e598afb1439ddd2ccf913c46cd0e1a7,2.470793,13.220486,1361.0,135.0,153344.0,1402647.0,1261004.0,9561055.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,55,1,0,uc2n442.localdomain,02d23c6643333c0117e2c90d4951ce20,3.75588,27.17166,5669.0,135.0,157361.0,2714662.0,1247494.0,22103924.0
reference,PCG,none,Serial,PBiCGStab,DILU,55,1,0,uc2n442.localdomain,160df67e23f630840beeaffe535bdc6b,2.744119,16.978453,7163.0,135.0,154084.0,1671409.0,1269372.0,13211402.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,35,1,0,uc2n442.localdomain,798f80ec8787a948974034701b45cef0,0.460376,1.660365,1154.0,135.0,32196.0,133786.0,262145.0,851664.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,35,1,0,uc2n442.localdomain,caaa2bc733d3fe9afa1e08c5c2db6b87,0.550524,2.140734,846.0,135.0,32783.0,223729.0,265841.0,1291852.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,35,1,0,uc2n442.localdomain,28c098ad4ec6803c3dfc6ba28838fc95,0.718939,3.808252,3356.0,135.0,31977.0,394279.0,260230.0,2790707.0
reference,PCG,none,Serial,PBiCGStab,DILU,35,1,0,uc2n442.localdomain,3430ffcd89773b99ca845399601fb499,0.556861,2.26537,3623.0,135.0,32305.0,224295.0,262069.0,1425864.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,20,1,0,uc2n442.localdomain,d464c640b1c453789fad4d320362923b,0.139923,0.270276,580.0,135.0,5456.0,13011.0,42607.0,72927.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,20,1,0,uc2n442.localdomain,2cc400624f7889809a2c09b4a6d5e441,0.147692,0.301926,420.0,135.0,5645.0,19974.0,42528.0,102292.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,20,1,0,uc2n442.localdomain,c36f67237b39571ffb80167726bee2ca,0.162672,0.412519,1548.0,135.0,5535.0,36894.0,42906.0,207090.0
reference,PCG,none,Serial,PBiCGStab,DILU,20,1,0,uc2n442.localdomain,67daca15b5e852901f27e6440db57875,0.147102,0.332425,1973.0,135.0,5629.0,21662.0,42544.0,132397.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,60,1,0,uc2n442.localdomain,ded2b54d1658f17c311f2e3a8ebadc62,2.81372,16.045855,2515.0,135.0,201692.0,1434274.0,1672138.0,11483174.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,60,1,0,uc2n442.localdomain,60ff3b167eeacba47c7aba5afa82cafd,3.529412,19.864572,1563.0,135.0,206106.0,2169632.0,1704871.0,15024863.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,60,1,0,uc2n442.localdomain,427e5b34baa38742bf257e12bafc625b,5.507819,38.021418,5980.0,135.0,206743.0,4142738.0,1687101.0,31796362.0
reference,PCG,none,Serial,PBiCGStab,DILU,60,1,0,uc2n442.localdomain,0ca776f411444a30a426ba2c939c9e64,3.730023,24.394741,7925.0,135.0,206280.0,2402039.0,1706615.0,19382434.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,45,1,0,uc2n442.localdomain,ddfa04addd4957d6b50ec6476e2bad34,1.020525,4.757267,1722.0,135.0,78756.0,401349.0,637122.0,2957071.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,45,1,0,uc2n442.localdomain,ee16b6da2f0de9b80c23de47f52500bc,1.202836,6.153842,1202.0,135.0,76330.0,592500.0,620958.0,4143760.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,45,1,0,uc2n442.localdomain,eced9543e0ac0564a3fea97b75135585,1.810966,11.111102,4540.0,135.0,77590.0,1198376.0,632663.0,8896905.0
reference,PCG,none,Serial,PBiCGStab,DILU,45,1,0,uc2n442.localdomain,2ebfd800bbdc9fabeac6a694e36df02f,1.304311,7.065723,5426.0,135.0,77885.0,696631.0,635289.0,5161311.0
#total run time 83.86200203333333 minutes
