backend,executor,solver_p,solver_U,preconditioner,resolution,processes,log_id,setup_time,run_time,number_of_iterations
#{'OBR_VERSION': '0.0.2', 'case': {'renumbered': True}, 'node_data': {'host': 'uc2n485.localdomain\n', 'uptime': ' 22:41:22 up 226 days, 10:42,  0 users,  load average: 10.27, 4.09, 2.70\n'}}
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.080773,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.075386,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.080063,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.078131,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.086319,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.064031,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.093055,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.104784,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.099246,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.062648,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.082881,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.087018,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,1.974001,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.06673,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.073469,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.070396,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.074366,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,1.993122,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.082907,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.075632,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.078939,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.011676,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.089387,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.07481,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.067131,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.088585,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.115385,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.03593,1570
GKO,cuda,BiCGStab,BiCGStab,none,25,1,ad25849f7a9e07da5f57592d2b542cef,1.397203,2.090104,1570
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.826565,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.80678,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.794714,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.818274,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.84583,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.845686,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.650773,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.780051,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.796248,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.586085,3245
GKO,cuda,BiCGStab,BiCGStab,none,50,1,dcb4cdf82ce47915541e5a0ffd5328eb,3.229215,5.795941,3245
GKO,cuda,BiCGStab,BiCGStab,none,75,1,b178c60770511e1c7e9f22a3ae52cb68,9.141562,20.840555,4918
GKO,cuda,BiCGStab,BiCGStab,none,75,1,b178c60770511e1c7e9f22a3ae52cb68,9.141562,20.804609,4918
GKO,cuda,BiCGStab,BiCGStab,none,75,1,b178c60770511e1c7e9f22a3ae52cb68,9.141562,20.734866,4918
GKO,cuda,BiCGStab,BiCGStab,none,75,1,b178c60770511e1c7e9f22a3ae52cb68,9.141562,20.801131,4918
GKO,cuda,BiCGStab,BiCGStab,none,75,1,b178c60770511e1c7e9f22a3ae52cb68,9.141562,20.777941,4918
GKO,cuda,BiCGStab,BiCGStab,none,100,1,7e471a56931e141596a2730a4f42076c,21.033135,48.958845,6594
GKO,cuda,BiCGStab,BiCGStab,none,100,1,7e471a56931e141596a2730a4f42076c,21.033135,49.671886,6594
GKO,cuda,BiCGStab,BiCGStab,none,100,1,7e471a56931e141596a2730a4f42076c,21.033135,49.825482,6594
GKO,cuda,BiCGStab,BiCGStab,none,100,1,7e471a56931e141596a2730a4f42076c,21.033135,50.011333,6594
