backend,executor,solver_p,solver_U,preconditioner,resolution,processes,log_id,setup_time,run_time,number_of_iterations
#{'OBR_VERSION': '0.0.2', 'case': {'renumbered': False}, 'node_data': {'host': 'uc2n489.localdomain\n', 'uptime': ' 18:02:38 up 224 days,  2:42,  0 users,  load average: 22.07, 21.73, 22.87\n'}}
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.060298,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,1.94551,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,1.925817,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,1.948333,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,1.934463,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.01675,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.079661,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.047878,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,1.91451,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.120023,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.05,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.072713,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.029,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,1.94008,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.104568,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.124199,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.143957,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.161797,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,1.950707,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.138938,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.027721,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.125342,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.022156,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,1.940571,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.065402,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.073128,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.052263,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.061486,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.032417,1931
GKO,cuda,CG,BiCGStab,none,25,1,4e7f033e8ded5f2709f273d5a5abaa39,1.471855,2.112039,1931
GKO,cuda,CG,BiCGStab,none,50,1,2829d13984c3be5bfd88d500ab642655,3.562947,5.950989,3872
GKO,cuda,CG,BiCGStab,none,50,1,2829d13984c3be5bfd88d500ab642655,3.562947,5.668591,3872
GKO,cuda,CG,BiCGStab,none,50,1,2829d13984c3be5bfd88d500ab642655,3.562947,5.73526,3872
GKO,cuda,CG,BiCGStab,none,50,1,2829d13984c3be5bfd88d500ab642655,3.562947,5.854293,3872
GKO,cuda,CG,BiCGStab,none,50,1,2829d13984c3be5bfd88d500ab642655,3.562947,5.850237,3872
