backend,executor,solver_p,preconditioner,resolution,processes,run_time,success,number_of_iterations
OF,reference,BiCGStab,none,25,1,0.703944,1,1354
OF,reference,BiCGStab,none,25,1,0.705702,1,1354
OF,reference,BiCGStab,none,25,1,0.701242,1,1354
OF,reference,BiCGStab,none,25,1,0.707372,1,1354
OF,reference,BiCGStab,none,25,1,0.705733,1,1354
OF,reference,BiCGStab,none,25,1,0.708667,1,1354
OF,reference,BiCGStab,none,25,1,0.705702,1,1354
OF,reference,BiCGStab,none,25,1,0.702052,1,1354
OF,reference,BiCGStab,none,25,1,0.699889,1,1354
OF,reference,BiCGStab,none,25,1,0.706841,1,1354
OF,reference,BiCGStab,none,25,1,0.698271,1,1354
OF,reference,BiCGStab,none,25,1,0.704292,1,1354
OF,reference,BiCGStab,none,25,1,0.707061,1,1354
OF,reference,BiCGStab,none,25,1,0.713799,1,1354
OF,reference,BiCGStab,none,25,1,0.703621,1,1354
OF,reference,BiCGStab,none,25,1,0.711604,1,1354
OF,reference,BiCGStab,none,25,1,0.706708,1,1354
OF,reference,BiCGStab,none,25,1,0.700184,1,1354
OF,reference,BiCGStab,none,25,1,0.70666,1,1354
OF,reference,BiCGStab,none,25,1,0.65457,1,1354
OF,reference,BiCGStab,none,25,1,0.662055,1,1354
OF,reference,BiCGStab,none,25,1,0.760539,1,1354
OF,reference,BiCGStab,none,25,1,0.704474,1,1354
OF,reference,BiCGStab,none,25,1,0.701472,1,1354
OF,reference,BiCGStab,none,25,1,0.70056,1,1354
OF,reference,BiCGStab,none,25,1,0.697895,1,1354
OF,reference,BiCGStab,none,25,1,0.707185,1,1354
OF,reference,BiCGStab,none,25,1,0.70728,1,1354
OF,reference,BiCGStab,none,25,1,0.706229,1,1354
OF,reference,BiCGStab,none,25,1,0.703956,1,1354
OF,reference,BiCGStab,none,25,1,0.703202,1,1354
OF,reference,BiCGStab,none,25,1,0.713646,1,1354
OF,reference,BiCGStab,none,25,1,0.702032,1,1354
OF,reference,BiCGStab,none,25,1,0.712309,1,1354
OF,reference,BiCGStab,none,25,1,0.705681,1,1354
OF,reference,BiCGStab,none,25,1,0.710491,1,1354
OF,reference,BiCGStab,none,25,1,0.70706,1,1354
OF,reference,BiCGStab,none,25,1,0.704721,1,1354
OF,reference,BiCGStab,none,25,1,0.704404,1,1354
OF,reference,BiCGStab,none,25,1,0.700453,1,1354
OF,reference,BiCGStab,none,25,1,0.70762,1,1354
OF,reference,BiCGStab,none,25,1,0.698811,1,1354
OF,reference,BiCGStab,none,25,1,0.705612,1,1354
OF,reference,BiCGStab,none,25,1,0.704265,1,1354
OF,reference,BiCGStab,none,25,1,0.715871,1,1354
OF,reference,BiCGStab,none,25,1,0.701312,1,1354
OF,reference,BiCGStab,none,25,1,0.71219,1,1354
OF,reference,BiCGStab,none,25,1,0.708179,1,1354
OF,reference,BiCGStab,none,25,1,0.701292,1,1354
OF,reference,BiCGStab,none,25,1,0.705332,1,1354
OF,reference,BiCGStab,none,25,1,0.706744,1,1354
OF,reference,BiCGStab,none,25,1,0.707447,1,1354
OF,reference,BiCGStab,none,25,1,0.700339,1,1354
OF,reference,BiCGStab,none,25,1,0.70603,1,1354
OF,reference,BiCGStab,none,25,1,0.700798,1,1354
OF,reference,BiCGStab,none,25,1,0.701618,1,1354
OF,reference,BiCGStab,none,25,1,0.700833,1,1354
OF,reference,BiCGStab,none,25,1,0.706091,1,1354
OF,reference,BiCGStab,none,25,1,0.703791,1,1354
OF,reference,BiCGStab,none,25,1,0.706714,1,1354
OF,reference,BiCGStab,none,25,1,0.70547,1,1354
OF,reference,BiCGStab,none,25,1,0.703777,1,1354
OF,reference,BiCGStab,none,25,1,0.703454,1,1354
OF,reference,BiCGStab,none,25,1,0.699955,1,1354
OF,reference,BiCGStab,none,25,1,0.703883,1,1354
OF,reference,BiCGStab,none,25,1,0.702908,1,1354
OF,reference,BiCGStab,none,25,1,0.710012,1,1354
OF,reference,BiCGStab,none,25,1,0.704485,1,1354
OF,reference,BiCGStab,none,25,1,0.702763,1,1354
OF,reference,BiCGStab,none,25,1,0.708251,1,1354
OF,reference,BiCGStab,none,25,1,0.702254,1,1354
OF,reference,BiCGStab,none,25,1,0.702756,1,1354
OF,reference,BiCGStab,none,25,1,0.700327,1,1354
OF,reference,BiCGStab,none,25,1,0.700069,1,1354
OF,reference,BiCGStab,none,25,1,0.703776,1,1354
OF,reference,BiCGStab,none,25,1,0.70116,1,1354
OF,reference,BiCGStab,none,25,1,0.710682,1,1354
OF,reference,BiCGStab,none,25,1,0.702494,1,1354
OF,reference,CG,none,50,1,6.859201,1,3424
OF,reference,CG,none,50,1,6.857525,1,3424
OF,reference,CG,none,50,1,6.909685,1,3424
OF,reference,CG,none,50,1,6.854434,1,3424
OF,reference,CG,none,50,1,6.824232,1,3424
OF,reference,CG,none,50,1,6.841553,1,3424
OF,reference,CG,none,50,1,6.851925,1,3424
OF,reference,CG,none,50,1,6.929022,1,3424
OF,reference,CG,none,50,1,6.861221,1,3424
OF,reference,BiCGStab,none,50,1,11.020984,1,2832
OF,reference,BiCGStab,none,50,1,11.021592,1,2832
OF,reference,BiCGStab,none,50,1,11.243987,1,2832
OF,reference,BiCGStab,none,50,1,11.02343,1,2832
OF,reference,BiCGStab,none,50,1,11.024439,1,2832
OF,reference,BiCGStab,none,50,1,11.030963,1,2832
OF,reference,CG,none,75,1,36.363827,1,5199
OF,reference,CG,none,75,1,36.620029,1,5199
OF,reference,CG,none,75,1,36.413633,1,5199
OF,reference,CG,none,75,1,36.661745,1,5199
OF,reference,CG,none,75,1,37.02776,1,5199
OF,reference,BiCGStab,none,75,1,62.384235,1,4312
OF,reference,BiCGStab,none,75,1,62.422046,1,4312
OF,reference,BiCGStab,none,75,1,62.398168,1,4312
OF,reference,BiCGStab,none,75,1,62.440566,1,4312
OF,reference,BiCGStab,none,75,1,62.682432,1,4312
OF,reference,CG,none,100,1,123.205286,1,6987
OF,reference,CG,none,100,1,124.541695,1,6987
OF,reference,CG,none,100,1,123.500317,1,6987
OF,reference,CG,none,100,1,124.473099,1,6987
OF,reference,CG,none,100,1,123.485707,1,6987
OF,reference,BiCGStab,none,100,1,212.041086,1,5880
OF,reference,BiCGStab,none,100,1,207.452875,1,5880
OF,reference,BiCGStab,none,100,1,205.495767,1,5880
OF,reference,BiCGStab,none,100,1,206.511358,1,5880
OF,reference,BiCGStab,none,100,1,213.777025,1,5880
