backend,executor,solver_p,solver_U,preconditioner,resolution,processes,run_time,success,number_of_iterations
GKO,omp,CG,BiCGStab,BJ,25,2,2.517342,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.525157,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.307519,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.504338,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.48881,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.489461,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.525286,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.485552,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.311245,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.499275,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.51409,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.500543,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.329591,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.322618,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.480749,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.490689,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.481452,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.509815,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.491402,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.493316,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.490257,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.48389,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.492973,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.498798,1,1681
GKO,omp,CG,BiCGStab,BJ,25,2,2.507763,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.732458,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.745903,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.751833,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.741453,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.762498,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.75049,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.749825,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.743698,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.748709,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.738695,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.744645,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.74967,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.74451,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.739188,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.736968,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.745929,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.740258,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.750071,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.732678,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.74114,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.747091,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.74358,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.752266,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.746321,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.749826,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.747125,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.748548,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.737153,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.738639,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.743905,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.744806,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.739989,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.731705,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.735753,1,1681
GKO,omp,CG,BiCGStab,BJ,25,4,1.75014,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.388828,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.40342,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.385851,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.38907,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.362911,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.364972,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.376261,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.367007,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.380739,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.394217,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.369095,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.387025,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.359271,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.376347,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.393922,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.389317,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.361124,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.394184,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.385717,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.361235,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.364105,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.38651,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.376991,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.361677,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.386207,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.389496,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.390797,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.387257,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.386626,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.378547,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.386324,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.392783,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.373938,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.384229,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.369251,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.391467,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.390208,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.365991,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.383541,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.362492,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.381186,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.379116,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.372602,1,1681
GKO,omp,CG,BiCGStab,BJ,25,8,1.36706,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.46466,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.494239,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.485653,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.485132,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.409849,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.382433,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.397983,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.420151,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.507721,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.429721,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.429279,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.417523,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.419862,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.387714,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.427037,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.413561,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.457313,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.462668,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.435389,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.508858,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.450394,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.40404,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.398601,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.428995,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.505398,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.421708,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.409212,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.48211,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.448624,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.479172,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.432817,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.484469,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.401086,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.436493,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.423293,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.370041,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.498365,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.434992,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.445264,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.436256,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.429064,1,1681
GKO,omp,CG,BiCGStab,BJ,25,16,1.398206,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.499823,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.428914,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.622111,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.548932,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.63503,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.58994,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.520791,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.628415,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.590041,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.600547,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.618523,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.525541,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.640163,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.610371,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.522356,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.555607,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.62432,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.540573,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.549477,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.535628,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.64587,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.477904,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.470936,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.641435,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.602207,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.518136,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.572388,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.588794,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.535062,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.461959,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.645436,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.603968,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.6241,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.519628,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.594887,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.603739,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.645943,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.636762,1,1681
GKO,omp,CG,BiCGStab,BJ,25,32,1.635729,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.828674,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.82379,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,2.009201,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.857161,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.909632,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.956331,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.907321,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.926861,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,2.02033,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,2.00961,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.848181,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.904918,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.856218,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.82879,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.84097,1,1681
GKO,omp,CG,BiCGStab,BJ,25,64,1.836867,1,1681
